userid,user_purchase_orderType01_times
114804269840,3
114804467948,1
114804469145,9
114804567243,4
114804567741,1
114804667445,12
114804669140,3
114804767245,1
114804767945,2
114804769143,1
114805067044,4
114805069143,1
114805167541,1
114805169143,1
114805169148,1
114805267040,1
114805369640,1
114805369644,1
114805467448,1
114805467543,2
114805569149,1
114805869844,3
114805967046,1
114805967243,13
114805967946,1
114805969141,3
114806067845,2
114806153443,1
114806169847,3
114806267645,2
114806267740,1
114806269842,2
114806353241,1
114806353248,1
114806353444,1
114806367141,2
114806367247,1
114806367546,1
114806469646,1
114806469847,1
114806553949,2
114806567341,2
114806567740,1
114806569841,1
114806667141,1
114806767045,1
114806767848,1
114806853941,1
114806853945,4
114806867240,1
114806867242,2
114806867746,1
114806967343,1
114806967347,1
114806967447,5
114806967941,1
114806967943,2
114806969846,1
114807167848,1
114807269643,1
114807269841,2
114807567447,4
114807567546,1
114807569840,3
114807767245,7
114807767441,1
114807967242,1
114807967747,1
114808069849,1
114808167243,1
114808269148,2
114808367245,1
114808367743,3
114808369641,1
114808469842,1
114808569840,1
114808767440,1
114808767443,1
114808867444,1
114809067549,1
114809067741,1
114809167042,5
114809167140,2
114809267447,2
114809367640,3
114809367947,1
114809569847,7
114809669844,3
114809767740,1
114809967244,2
114809969645,1
114820052540,1
114820053848,1
114820056240,3
114820056545,1
114820056742,1
114820056749,1
114820056841,1
114820067642,2
114820069149,2
114820150040,1
114820150347,3
114820153343,1
114820167549,1
114820169642,1
114820253141,1
114820253241,1
114820253749,3
114820350044,1
114820350245,2
114820353843,3
114820353943,1
114820367548,1
114820369646,1
114820369841,1
114820450445,1
114820467040,1
114820550041,1
114820550749,1
114820552149,1
114820552940,2
114820553442,1
114820567441,1
114820653149,1
114820653947,1
114820667047,1
114820667940,1
114820752246,1
114820752648,1
114820755543,1
114820755844,1
114820755845,1
114820755846,6
114820756449,1
114820767541,1
114820850341,1
114820850544,1
114820850548,1
114820853143,1
114820853245,7
114820867948,1
114820869141,1
114820950444,2
114820953244,2
114820967040,1
114820967246,1
114820967843,3
114820967845,1
114820969146,2
114820969841,3
114821050345,1
114821053147,2
114821053842,1
114821069141,2
114821153946,5
114821167348,2
114821267249,1
114821267741,1
114821267747,1
114821353240,2
114821353341,1
114821353943,1
114821367448,4
114821367847,2
114821367948,1
114821450449,2
114821453240,1
114821453646,1
114821553747,1
114821653548,1
114821653748,1
114821653944,2
114821667142,1
114821867143,1
114821867944,1
114821869843,1
114821953148,3
114821953246,3
114821953543,1
114821967746,1
114822050149,1
114822050240,1
114822050746,1
114822053343,1
114822067342,1
114822150149,1
114822150946,6
114822152243,2
114822167044,1
114822167340,2
114822169640,1
114822169646,6
114822250346,1
114822267449,1
114822267545,1
114822267945,1
114822269144,1
114822269642,1
114822269845,4
114822350242,1
114822350741,1
114822352540,3
114822353548,1
114822353549,2
114822353949,1
114822369142,1
114822450743,1
114822452749,1
114822467443,1
114822467743,1
114822467947,2
114822552945,3
114822553145,1
114822553349,1
114822553442,1
114822553546,2
114822553844,3
114822567149,2
114822567743,1
114822667140,1
114822667146,1
114822669141,1
114822750547,1
114822750645,1
114822750746,2
114822752941,1
114822753746,2
114822850442,1
114822852949,4
114822856245,4
114822856346,1
114822856745,1
114822867244,1
114822867947,1
114822950149,3
114822952542,1
114822952741,4
114822953342,2
114822956649,2
114822956943,1
114822969145,2
114823050042,2
114823053145,1
114823069146,1
114823167941,1
114823369149,1
114823453845,1
114823553044,2
114823569843,1
114823650545,1
114823653342,1
114823667241,1
114823667246,1
114823667741,1
114823669143,2
114823750743,2
114823769843,7
114823853942,2
114823867645,1
114823953142,1
114823953744,1
114823967946,2
114823969144,1
114823969646,1
114824050045,1
114824053248,1
114824067049,2
114824067146,1
114824067846,7
114824150145,1
114824150749,1
114824152743,1
114824153147,2
114824169848,1
114824250047,1
114824250442,1
114824253042,1
114824253144,1
114824267042,1
114824267045,1
114824267242,1
114824267445,1
114824267643,2
114824352543,13
114824353042,2
114824353548,2
114824367544,2
114824367840,1
114824450242,1
114824450949,3
114824469840,3
114824553543,2
114824567040,1
114824650348,1
114824650444,1
114824653144,1
114824653241,2
114824653340,6
114824653347,1
114824667040,1
114824667448,1
114824667840,2
114824750141,1
114824750440,2
114824750844,1
114824750943,3
114824753443,2
114824767347,2
114824850945,1
114824853641,1
114824853644,1
114824952442,1
114824953341,1
114824953344,1
114824967146,10
114824967543,2
114824969141,1
114825050548,3
114825050747,1
114825053842,1
114825069843,1
114825153148,1
114825153341,1
114825153448,1
114825153840,4
114825167547,1
114825250347,1
114825250447,1
114825253648,1
114825267447,1
114825267847,1
114825267946,2
114825350545,1
114825350547,2
114825350940,1
114825353540,2
114825353841,1
114825353940,1
114825367041,1
114825367343,2
114825450443,2
114825453540,2
114825453846,2
114825467344,3
114825553649,3
114825567242,1
114825567645,3
114825569142,2
114825569641,2
114825652940,1
114825667343,1
114825753744,1
114825767440,1
114825767946,2
114825769145,1
114825850049,1
114825850846,2
114825853148,1
114825853441,1
114825869145,1
114825953148,1
114825953642,3
114825967147,1
114825967243,1
114825967342,4
114826067246,1
114826153645,2
114826153648,1
114826167540,1
114826167841,1
114826253240,1
114826253440,1
114826267145,1
114826267644,1
114826269646,1
114826350542,1
114826353246,3
114826353849,1
114826453346,4
114826453647,3
114826467945,1
114826469641,1
114826653842,1
114826669140,1
114826750948,1
114826753946,1
114826767842,2
114826767846,1
114826853940,1
114826867449,2
114826953249,3
114827067349,2
114827069646,3
114827153546,1
114827167040,5
114827167948,2
114827253844,1
114827353841,1
114827367543,1
114827367742,1
114827367949,2
114827467049,1
114827469143,3
114827553941,2
114827553946,1
114827567345,1
114827653948,2
114827753442,1
114827753748,2
114827767741,1
114827767944,1
114827853544,1
114827953249,1
114828050840,1
114828053044,1
114828067342,3
114828067847,2
114828069148,1
114828153844,1
114828167140,2
114828250948,3
114828253047,1
114828267043,1
114828267148,1
114828269148,1
114828350340,1
114828350543,3
114828350548,2
114828350844,3
114828353540,1
114828353645,1
114828353945,1
114828367044,1
114828453846,2
114828467246,1
114828467544,1
114828552443,1
114828553044,2
114828569840,2
114828650443,3
114828650745,2
114828653049,1
114828653341,2
114828667841,2
114828669845,1
114828750245,2
114828753541,1
114828753545,1
114828753747,1
114828767440,2
114828767943,1
114828769141,1
114828950548,1
114828950846,1
114828953643,1
114828967247,1
114829050447,1
114829067247,2
114829069844,7
114829167542,1
114829169149,1
114829253648,1
114829267947,1
114829269148,1
114829367348,3
114829369842,1
114829450044,1
114829450546,1
114829450942,1
114829453440,2
114829453548,5
114829469147,1
114829550241,1
114829553643,3
114829553849,1
114829567343,1
114829567440,1
114829567641,7
114829567842,1
114829653346,2
114829669141,3
114829750941,1
114829753148,1
114829767046,1
114829767943,1
114829769148,1
114829853943,1
114829953542,2
114829967340,1
114829967448,3
114829969140,1
114829969142,1
114829969847,1
114831067546,3
114831169144,1
114831269641,6
114831269642,1
114831269841,1
114831467748,3
114831469145,1
114831569646,1
114831767040,1
114831769640,1
114831867243,3
114831867442,1
114831867541,1
114831867943,1
114831869647,1
114832067442,4
114832153249,3
114832367040,2
114832367841,1
114832367843,1
114832469649,1
114832567243,3
114832567540,1
114832667346,1
114832767946,1
114832769144,1
114832869640,1
114832967441,1
114832969844,1
114833167241,1
114833267542,1
114833567542,1
114833867449,1
114833867546,1
114833869148,2
114834167949,1
114834369842,1
114834467146,1
114834467446,1
114834467842,1
114834469149,4
114834567049,1
114834767740,1
114834867540,2
114834867748,4
114834869644,2
114834953245,1
114836069143,4
114836069144,14
114836267544,1
114836367040,2
114836367240,1
114836469642,5
114836569147,1
114836569648,2
114836569849,1
114836669142,1
114836869140,1
114836869645,2
114836967543,1
114837067741,2
114837069845,1
114837169648,1
114837169649,3
114837267349,1
114837267449,1
114837369141,2
114837467941,1
114837469640,3
114837667042,1
114837667447,4
114837867240,2
114837867447,4
114837869147,1
114837967240,1
114837967949,1
114837969145,10
114838167349,1
114838269847,2
114838367741,1
114838367748,2
114838369843,3
114838469641,1
114838553543,1
114838667141,1
114838667541,3
114838669144,2
114838767340,1
114838769848,2
114838853241,10
114838967643,4
114838967649,1
114838967949,1
114839067042,1
114839067143,2
114839067147,3
114839069148,1
114839169848,1
114839267144,8
114839267840,1
114839367344,1
114839567147,1
114839567346,1
114839669145,3
114839669842,1
114839767743,1
114839767843,3
114839767940,1
114839867647,3
114839869144,7
114839967349,3
114839969640,1
114839969644,1
114860667242,2
114860667742,1
114860767042,1
114860767144,1
114862167447,1
114862169847,2
114862267148,2
114862267547,1
114862367645,1
114862753548,1
114862767741,1
114862969648,2
114864167543,1
114864169646,10
114864367449,1
114864367748,1
114864467347,1
114865169144,1
114865253440,2
114865267347,1
114865267440,2
114865267940,4
114865269647,1
114865467046,1
114865469143,1
114865567341,1
114865667341,1
114865767143,2
114865767541,2
114865967248,2
114865967640,1
114868167149,1
114868267044,1
114868367141,1
114868467944,1
114868567449,1
114868667644,2
114868867348,1
114868867947,1
114869067247,4
114869067441,1
114869067447,2
114869267443,1
114869467148,1
114869652742,1
114869867143,1
114869969842,1
114999280232,3
