userid,to_firstorder_timestamp,to_lastorder_timestamp
110946971071,6624643,5049206
110946971779,328144,328144
110946972374,2690347,74136
110946972973,911537,911537
110947017674,280,280
110947017879,21698,530
110947271773,835172,835172
110947317576,248407,2212
110947417771,385286,385286
110947472070,18660,18660
110947472779,2144,2144
110947510871,170893,170893
110947572370,494606,494606
110947617275,0,0
110947717770,2296,1638
110947772070,160312,160312
110947772770,652981,652981
110947817478,525,525
110947817879,1113629,287718
110947972178,197820,197820
110947972179,864229,864229
110948017974,79463,79463
110948071674,5002,5002
110948072178,75836,75836
110948072976,236177,3492
110948117374,80353,80353
110948117472,1552318,1552318
110948117875,109577,109577
110948210574,5685268,608
110948210970,372642,371962
110948217274,2112169,2112169
110948272373,14895,13139
110948272573,340377,340377
110948272777,150,150
110948272879,1726756,1726756
110948317273,5807,5807
110948317674,961890,81737
110948417670,263,263
110948471378,221051,526
110948472176,96,96
110948472273,353070,353070
110948472276,196731,196731
110948571078,56450,145
110948572374,1440233,105532
110948610978,439239,240116
110948617472,843,843
110948710874,539029,539029
110948717578,152886,152641
110948717776,150149,150149
110948772478,7416344,148316
110948772871,80395,80395
110948772974,1671982,277244
110948817074,987,987
110948817178,610217,248605
110948872874,25207,24367
110948910573,6893,6893
110948910576,67322,67322
110948917977,1371,235
110948971178,1721641,2078
110948972171,201315,46835
110949010577,2985031,2836080
110949017379,503910,503910
110949110971,50810,593
110949117672,347764,347764
110949217178,189,189
110949217271,1940151,1940151
110949272471,3689,3689
110949310579,142838,140447
110949410877,239783,239783
110949417577,918107,918107
110949472271,777749,777749
110949472677,3645582,3645582
110949517874,889880,180880
110949571378,7958,7958
110949617178,332709,332709
110949617776,4312652,84702
110949617777,886863,886863
110949672177,687466,370410
110949672178,407099,407099
110949772172,2759778,2759778
110949810978,669,669
110949817774,204867,115900
110949872878,260177,260177
110949917173,256320,1879
110949917478,572821,572821
110949972775,1169100,1169100
110970017078,4439,4439
110970017775,397,397
110970017872,1930349,219060
110970310871,595,595
110970317876,140422,140422
110970417376,6625,6625
110970610576,3409142,197038
110970910878,46384,46384
110972010573,665,532
110972017170,444765,444765
110972110871,2329599,1398406
110972110872,2152,1697
110972110877,650987,650987
110972117077,651,335
110972117079,381001,381001
110972217476,2149403,475
110972217675,1196,1196
110972233869,584334,584334
110972235268,206839,206839
110972317676,136699,136699
110972517074,317769,317769
110972610578,104354,104354
110972633863,97619,55
110972717372,1170,1170
110972817679,164036,73740
110972817771,86085,86085
110972917070,900944,900944
110973017275,1085,1085
110973117479,728,728
110973210972,988859,988859
110973272277,351613,218663
110973272377,456917,456917
110973317571,81124,255
110973417171,953022,953022
110973417573,1237216,1237216
110973517670,169,169
110973617075,764190,764190
110973710972,133966,133966
110973817279,1398,456
110973872376,1276137,253326
110973917873,341871,341871
110973972679,1587102,1586261
110975017470,856,856
110975210879,1092173,167862
110975217077,372,372
110975517374,94327,94327
110975672079,325412,324542
110975672773,57198,57198
110975710873,74975,1023
110975717270,93971,92757
110975910871,1324835,1208318
110975910978,3952,3952
110975917270,566037,1339
110976017278,471292,424836
110976117170,389066,389066
110976210877,1278686,1278686
110976317071,311,311
110976417479,1109013,728109
110976417670,1012,1012
110976517070,6862,6862
110976517773,338120,61008
110976710876,2245,2245
110976810976,964146,676
110976817775,145996,11715
110978117673,8936,3858
110978471278,266,266
110978517677,1,1
110978717476,550,550
110978717676,0,0
110978817675,612,612
110978972072,193491,193491
110978972976,904,95
111100348751,60307,60307
111100348758,601298,601298
111100648758,11701557,6732800
111100848558,17496857,16965478
111100948751,21311627,21311627
111101119155,7111489,2280829
111101146253,99404,99404
111101148559,16480,16480
111101446651,2508857,779
111101946656,385,385
111101948557,932437,201932
111102346059,19437878,7430952
111102348353,83671,83671
111102348556,1875216,478
111102948354,12931822,12268206
111102948555,2785463,228
111103048351,20780076,20780076
111103146253,676,676
111103146254,580275,580275
111103146451,694060,694060
111103146852,9082644,1093473
111103348756,9814444,636556
111103446054,10796209,10466603
111103548750,1498421,1430342
111103746857,111,111
111103748357,2364,2364
111103946453,7488072,7488072
111103948552,725960,683359
111104146853,3513360,37914
111104248350,14044248,166681
111104548558,599397,599397
111104548757,21274428,21274428
111104648751,28880,28880
111104848353,537,537
111105148757,278381,278381
111105548357,1237630,1237630
111106646851,1787243,1787243
111106848358,178619,106135
111107048356,18929597,18635789
111107246851,19878839,18059083
111107248758,2037359,2031772
111107348554,6189211,6188462
111107648752,18008708,4413061
111108146059,4223789,4223789
111108246855,550,112
111108248756,78492,78492
111108548555,295350,295350
111108846458,221418,221418
111108946053,336729,336729
111108946455,1902159,1901618
111109046456,630117,86399
111109148353,26319823,12690210
111109746254,9226689,9226689
111120016318,2280068,2280068
111120113696,223,223
111120146055,1280434,1280434
111120213096,255112,255112
111120216993,276248,276248
111120246050,7686438,5361916
111120313895,687996,687996
111120413099,962691,962691
111120513014,1029394,1029394
111120513597,1093260,1089551
111120513714,932900,932900
111120513717,1238,1238
111120613695,803199,803199
111120646450,11323776,11323776
111120713096,2003343,2002048
111120713815,172438,172438
111120716117,1391777,1391777
111120748353,512118,503
111120816194,405856,405856
111120913413,944699,944699
111120913419,542287,5463
111120913596,148,148
111120913797,421808,194581
111120913895,140,140
111120916393,113997,113997
111121346856,189,189
111121546352,5523157,5294563
111121646154,200,200
111121746158,11986,436
111121819859,9251749,9251749
111121946350,3669692,148
111122013912,625857,582374
111122048550,539063,539063
111122085098,306367,306367
111122116311,1379068,39261
111122148358,1463,1463
111122185691,606335,109076
111122213091,209179,209179
111122213219,71786,71786
111122216991,619,619
111122246850,4100,95
111122248557,613170,213689
111122313817,478415,478415
111122316191,1813838,585274
111122316919,3384,3384
111122346455,1239139,1239139
111122348751,7570784,7539714
111122413115,935585,935585
111122413218,291,291
111122413219,1001648,198819
111122413598,8416,8416
111122413618,206672,203947
111122513795,4067,4067
111122513999,375,375
111122516393,546972,546972
111122548556,445123,445123
111122585710,317540,317540
111122613697,254992,254992
111122616314,465214,465214
111122616991,512,512
111122646455,15554327,5056024
111122746453,2331565,2331378
111122813896,231450,231450
111122846258,5941641,5941641
111122913115,91089,91089
111122946657,134982,40
111122948351,12486088,12486088
111124013296,684213,684213
111124013797,0,0
111124046457,4787073,4787073
111124146851,724541,724541
111124185296,1147101,202418
111124213695,8660,8660
111124246257,151004,151004
111124248351,305,305
111124313517,492682,127974
111124316313,64795,64795
111124413091,1795979,52357
111124413619,709363,170524
111124413719,151488,66775
111124413912,455981,455981
111124446854,804803,804803
111124546258,359,359
111124613591,1450394,1450394
111124713497,1924439,1924439
111124748557,2989218,1093699
111124813013,23360,157
111124813516,887943,887943
111124813791,890,348
111124885697,230013,230013
111124913415,1228895,1228895
111124916312,3329361,369
111124916315,1315191,946474
111124946453,112770,112770
111124946456,123,123
111125146450,22230118,22229507
111125248554,68,68
111125648359,141582,141582
111125748757,17972565,3023882
111125948556,346173,346173
111126046050,40502,40502
111126046650,2652887,2621289
111126048756,17180103,17180103
111126113291,226251,226251
111126113396,354814,354814
111126113397,99349,1140
111126113815,525388,525388
111126148554,20825191,1486707
111126213098,62,62
111126313816,26119,26119
111126316111,1001,1001
111126316393,921352,165948
111126346658,11601073,3201689
111126346950,457728,457728
111126413290,342869,342869
111126413518,509,509
111126513097,283646,283646
111126516395,782,782
111126613492,597843,597843
111126613990,683191,682999
111126616394,556012,556012
111126648753,44593,44593
111126746658,9330741,9330741
111126748556,1366,144
111126813091,166292,16817
111126813697,356333,356333
111126848550,270157,270157
111126913816,10913,10913
111126946251,1141145,1141145
111127246054,16713316,7042386
111127348556,13993839,3956200
111127546455,474,474
111127646856,1136170,792
111127846057,19776466,465
111127848356,18276623,1272415
111127946054,19299913,829
111127946059,150661,150661
111127948752,4123298,4123298
111128048751,1840,1840
111128085217,422699,246038
111128113792,1529,1529
111128116917,382850,382850
111128216113,2305002,2305002
111128246253,7896444,3751307
111128248757,78491,77897
111128285093,595,159
111128285519,2971993,2421261
111128313496,274721,45867
111128346056,86,86
111128346259,15723408,254117
111128413790,7628,629
111128413792,406,406
111128413818,427113,427113
111128448356,623,623
111128448359,335956,335956
111128448556,18387600,18387600
111128485292,778,778
111128485614,688984,222
111128485692,476,476
111128613212,38393,38393
111128613594,1253723,1253723
111128619454,6510823,6510823
111128685617,31199,30979
111128713091,2634881,2634881
111128716195,61002,61002
111128746454,352759,352759
111128813118,4502,4502
111128816395,41224,41224
111128913116,338919,121535
111128913119,470466,162844
111128913211,40644,40644
111128948552,282,282
111128985091,294,294
111129019256,8179179,355
111129046150,513121,513121
111129046153,243676,243676
111129116317,23286,14417
111129213112,118530,118530
111129213718,6926,1
111129246257,3230461,976344
111129246652,151,151
111129313410,125,125
111129348758,726826,726826
111129413412,68998,68998
111129416110,193954,193954
111129416311,110,110
111129516917,1465,1465
111129516992,260325,260325
111129517252,64219,64219
111129546452,2429752,2424768
111129646455,344455,344455
111129746056,4014952,4014952
111140013713,1990716,954689
111140016199,7992726,7781173
111140113090,694943,196
111140146251,60815,60815
111140146952,3874786,1211014
111140213015,176,176
111140213716,11012019,11012019
111140313018,90912,90912
111140346951,644731,644731
111140413218,1215642,1215642
111140446856,704602,704602
111140513019,3615,3615
111140513515,147614,2590
111140516190,7427201,1375861
111140548353,5249028,403518
111140613091,591341,591341
111140613291,12754,12754
111140613511,1317915,321
111140616311,4719438,4719438
111140616317,7666,421
111140616991,407915,407915
111140646456,10622522,1061306
111140646759,195372,195372
111140648555,2936020,73
111140713617,534790,187
111140716917,713,713
111140816993,3039607,3039607
111140846456,66326,66326
111140846850,11823495,11723911
111140913790,213460,213460
111140948351,11414666,466
111140948556,252503,92921
111140948756,2086680,862
111141013011,8924255,8924255
111141013016,4755560,4755301
111141013497,537,537
111141016315,409,409
111141046053,11581022,11581022
111141046957,46,46
111141113716,2690567,2690567
111141116117,42826,41073
111141116313,597236,280028
111141116394,905,905
111141148351,2850242,344
111141148759,4312578,4071650
111141213411,97337,97337
111141213416,4691055,828
111141216310,11515496,4377977
111141246753,2573,2573
111141313211,1111303,293257
111141313393,262503,262503
111141313597,110,110
111141313612,804330,804330
111141313998,519991,519991
111141316195,443,443
111141346451,1146852,1146852
111141385211,5988779,481
111141385694,775479,775479
111141413112,3285351,3285351
111141413815,225771,222587
111141413892,1084784,1084784
111141416315,3715974,3715974
111141446953,454609,454609
111141513413,8674718,7657529
111141513699,1262,1262
111141546056,542973,232853
111141548350,9049633,9049633
111141585293,6165057,6165057
111141585296,509193,509193
111141646055,7454296,7379494
111141713011,242779,242779
111141713217,169,169
111141746655,837890,837890
111141813099,131249,131249
111141813519,321133,321133
111141813913,14554,14554
111141816192,7469030,1086
111141816398,992,357
111141913415,9996085,2118699
111141913794,423222,423222
111141916195,453908,453087
111141916311,3390541,3390541
111141946053,1126033,1126033
111141946353,1102,824
111142013719,1451071,1451071
111142016996,172150,3950
111142116191,7602999,7602410
111142146059,868899,264501
111142213719,915358,915358
111142213796,555071,555071
