userid,orderHistory_1_rate,keywords_good1_bad0
111141116117,0.0,1.0
111141116313,0.5,1.0
111141116317,,
111141116394,0.0,1.0
111141116997,,1.0
111141146652,,
111141146857,,
111141148351,0.0,1.0
111141148759,0.0,0.0
111141213013,,
111141213292,,
111141213410,,
111141213411,0.0,1.0
111141213416,1.0,1.0
111141213711,,
111141213715,,
111141213890,,
111141213891,,
111141213898,,1.0
111141213993,,
111141216310,0.0,1.0
111141246357,,
111141246559,,1.0
111141246753,0.0,1.0
111141313013,,
111141313194,,
111141313211,0.0,1.0
111141313393,0.0,1.0
111141313594,,
111141313597,0.0,1.0
111141313612,0.0,
111141313918,,
111141313998,1.0,1.0
111141316114,,
111141316195,0.0,1.0
111141346451,0.0,1.0
111141346452,,
111141346650,,
111141385211,1.0,1.0
111141385694,1.0,
111141385696,,
111141413016,,
111141413112,1.0,1.0
111141413113,,
111141413117,,
111141413216,,
111141413311,,
111141413691,,
111141413815,0.0,1.0
111141413817,,
111141413892,0.0,1.0
111141413898,,
111141416315,0.0,1.0
111141416996,,
111141446258,,
111141446451,,
111141446953,0.0,
111141513119,,
111141513296,,
111141513398,,
111141513413,0.0,1.0
111141513699,0.0,
111141513796,,
111141516115,,
111141516317,,
111141546056,0.0,
111141546358,,
111141546654,,
111141548350,0.0,1.0
111141548355,,1.0
111141548357,,1.0
111141548359,,
111141585217,,
111141585293,1.0,
111141585296,0.0,
111141585617,,
111141585692,,
111141613192,,
111141613297,,
111141613395,,
111141613791,,
111141613898,,
111141616114,,
111141616393,,
111141646055,0.0,1.0
111141685690,,
111141713011,0.0,
111141713094,,
111141713217,0.0,1.0
111141713618,,
111141713813,,
111141713816,,
111141716193,,
111141716397,,1.0
111141746253,,
111141746456,,1.0
111141746655,0.0,1.0
111141813097,,
111141813099,0.0,1.0
111141813195,,
111141813499,,
111141813519,0.0,
111141813812,,
111141813910,,
111141813913,1.0,
111141816117,,
111141816192,0.0,1.0
111141816193,,
111141816319,,
111141816398,0.5,
111141885013,,
111141885097,,
111141885294,,
111141885691,,
111141885692,,1.0
111141913110,,
111141913111,,
111141913114,,
111141913415,0.5,
111141913418,,
111141913790,,
111141913794,0.0,
111141913818,,
111141913998,,1.0
111141913999,,
111141916195,0.0,
111141916311,0.0,1.0
111141946053,0.0,
111141946353,0.0,1.0
111141946454,,1.0
111141946458,,
111141948356,,
111142013010,,1.0
111142013417,,
111142013719,0.0,1.0
111142013791,,
111142013797,,
111142016996,0.0,
111142046459,,
111142048355,,1.0
111142048757,,
111142113518,,
111142113716,,
111142116117,,
111142116191,0.0,
111142146059,0.3333333333333333,1.0
111142146156,,
111142146953,,1.0
111142213098,,
111142213219,,
111142213290,,
111142213616,,
111142213697,,
111142213719,0.0,
111142213796,0.0,1.0
111142216995,,
111142246152,,
111142246452,,1.0
111142246954,,1.0
111142248754,0.0,
111142313017,,
111142313219,,
111142313294,,
111142313413,,
111142313596,0.0,
111142313695,0.0,1.0
111142313714,,
111142313791,,
111142313799,,
111142316395,0.0,
111142346158,0.0,1.0
111142346457,,
111142346655,,
111142346853,,
111142346859,,1.0
111142348352,,
111142348353,,
111142348752,,
111142348754,,
111142413090,0.0,1.0
111142413511,0.0,1.0
111142413611,0.0,1.0
111142413694,,
111142416990,,
111142446451,,
111142513214,,
111142513611,0.0,1.0
111142513612,,
111142513711,,
111142516111,,
111142516191,,
111142519059,,
111142519355,,
111142519453,,
111142519656,0.0,1.0
111142519857,,
111142546158,,1.0
111142546553,,0.0
111142546756,,
111142612658,,
111142613211,,
111142613214,,1.0
111142613217,0.0,1.0
111142613614,,
111142613793,1.0,1.0
111142613798,,
111142613810,,
111142613813,,
111142613818,,
111142614150,,
111142614154,,0.0
111142614654,,
111142614753,,1.0
111142614856,,1.0
111142614952,,1.0
111142615158,,
111142615357,0.0,1.0
111142615959,,
111142616395,,
111142616399,,
111142619054,,
111142619150,,
111142619157,,1.0
111142619551,,1.0
111142619553,,
111142619654,,1.0
111142619752,,1.0
111142646350,,1.0
111142646351,,
111142646356,,
111142646357,0.0,1.0
111142646550,,1.0
111142646556,,1.0
111142646751,,1.0
111142646757,,1.0
111142648357,,1.0
111142648556,0.0,1.0
111142648759,0.0,
111142713411,0.0,1.0
111142713794,,
111142716191,,
111142716198,0.0,
111142716990,,
111142746457,,
111142746954,,
111142813416,,
111142813714,0.0,1.0
111142816110,0.0,1.0
111142816191,,
111142816192,,
111142816397,,
111142816398,,
111142816990,,
111142913098,,
111142913299,,
111142913512,,
111142913716,,
111142916312,,
111142916992,1.0,1.0
111142916996,0.0,1.0
111143013094,,
111143013099,,
111143013197,,
111143013291,,
111143013313,,
111143013416,0.0,
111143013496,0.0,
111143013511,,
111143013614,,
111143013793,0.0,1.0
111143013997,,
111143016310,,
111143016911,,
111143085019,,
111143085293,,
111143085692,0.0,1.0
111143113012,0.0,
111143113111,0.0,
111143113114,0.0,
111143113192,,
111143113196,,
111143113296,,
111143113510,0.0,
111143113694,0.0,
111143113796,,
111143113918,,
111143113994,,
111143113997,,
111143113998,,
111143116118,,
111143116194,,
111143116315,,
111143116399,1.0,1.0
111143116990,,
111143116997,,
111143116998,0.0,1.0
111143146555,0.5,1.0
111143185014,,
111143185016,0.0,
111143185217,1.0,1.0
111143213110,0.0,1.0
111143213214,0.0,1.0
111143213218,,
111143213299,,
111143213596,,
111143213715,0.0,1.0
111143213717,,
111143213812,,
111143213894,0.0,
111143213992,0.0,1.0
111143216196,,
111143216311,,
111143216315,,
111143216391,,
111143216997,,
111143246654,,
111143246850,,
111143246951,,1.0
111143248354,,
111143313095,,
111143313198,0.0,1.0
111143313396,0.0,1.0
111143313717,0.0,1.0
111143313811,,
111143346350,,1.0
111143346353,,
111143346359,0.0,1.0
111143346457,,1.0
111143346654,,1.0
111143346856,0.0,1.0
111143346952,,
111143385211,,
111143385212,,
111143385213,,
111143413110,,
111143413111,,
111143413114,0.0,
111143413190,,
111143413315,,
111143413499,0.0,1.0
111143413510,0.0,
111143413518,,
111143413691,,
111143413893,,
111143413894,0.0,1.0
111143413919,,
111143413991,,
111143413993,,
111143416111,,
111143416197,,
111143416317,,
111143416392,,
111143416992,,
111143416995,,
111143419855,0.0,
111143446054,0.0,1.0
111143446257,,1.0
111143446651,,1.0
111143446756,0.0,
111143448356,,
111143448755,,0.0
111143513010,,
111143513119,,
111143513292,,
111143513319,,
111143513412,,
111143513413,,
111143513516,0.0,0.0
111143513590,,
111143513597,,
111143513898,,
111143513899,0.0,
111143516110,,
111143516112,,
111143516119,0.0,1.0
111143516191,,
111143516316,,
111143516318,,
111143546456,,1.0
111143546950,,
111143585014,0.0,1.0
111143585018,,
111143585299,,
111143585699,,
111143613010,,
111143613013,0.0,1.0
111143613016,0.0,1.0
111143613193,,
111143613393,,
111143613397,1.0,
111143613412,0.0,
111143613494,,
111143613595,,
111143613692,0.0,1.0
111143613711,,
111143613794,,
111143613810,0.0,1.0
111143613990,,
111143616117,,
111143616196,,
111143616312,0.0,1.0
111143616316,0.0,
111143616392,,
111143616917,,
111143646250,0.0,
111143646651,,1.0
111143648751,,
111143713196,,
111143713199,0.0,1.0
111143713213,,
111143713292,,
111143713296,,
111143713393,0.0,1.0
111143713418,,
111143713590,0.0,
111143713693,0.0,1.0
111143713694,,
111143713698,,
111143713711,,
111143713719,,
111143713994,,
111143716397,0.0,1.0
111143716998,0.0,1.0
111143719850,,
111143746154,0.0,0.0
111143746254,,
111143746259,,
111143746852,,1.0
111143748751,,1.0
111143785019,,
111143785092,,
111143785210,0.0,1.0
111143785212,,
111143785294,0.3333333333333333,1.0
111143785492,,
111143785591,,
111143785611,0.0,
111143785612,,
111143785617,0.0,
111143785619,0.0,
111143785717,,1.0
111143785794,0.4,
111143785799,,
111143785912,0.0,
111143785916,0.0,
111143785918,,
111143785990,0.0,1.0
111143813110,,
111143813291,,
111143813294,,
111143813311,0.0,
111143813393,,
111143813895,,
111143816317,,
111143816919,,
111143846351,,
111143846352,,
111143846455,,
111143846858,,
111143848354,,
111143885298,,
111143885510,,
111143885515,0.0,1.0
111143885619,,
111143885691,0.0,
111143885796,1.0,
111143913010,,
111143913198,0.0,1.0
111143913296,0.75,
111143913713,,
111143913715,,
111143913797,,
111143913894,0.0,
111143913990,,
111143913992,0.0,1.0
111143916194,,
111143916994,,
111143919456,0.0,
111143946152,,
111143946359,,
111143946651,0.0,1.0
111144013096,,
111144013510,,
111144013690,,
111144016194,,
111144016196,0.0,1.0
111144016911,,
111144046056,,
111144046057,0.6,
111144046152,,1.0
111144046859,,1.0
111144046956,,
111144113092,1.0,1.0
111144113692,,
111144146155,,1.0
111144146358,0.0,1.0
111144146857,0.0,1.0
111144185095,,
111144185711,,
111144185794,0.5,1.0
111144185799,,
111144213099,,
111144213218,,
111144213290,,
111144213411,0.0,
111144213414,0.0,1.0
111144213693,0.0,0.0
111144213714,0.0,
111144213790,,
111144213912,,
111144213991,0.0,1.0
111144216111,,
111144216118,,
111144246251,0.0,
111144313018,,
111144313095,0.0,1.0
111144313293,,
111144316315,,
111144316990,0.0,1.0
111144316998,,
111144346250,0.0,
111144346355,,1.0
111144346552,,1.0
111144348550,,
111144348757,,1.0
111144413099,1.0,1.0
111144413211,,
111144413492,0.0,
111144413593,,
111144413793,,
111144416395,0.0,
111144416911,,
111144416997,,
111144416999,,
111144446353,,
111144446559,,1.0
111144446755,,
111144446757,,
111144513092,0.0,
111144513095,,
111144513291,,
111144513417,0.0,1.0
111144513494,0.0,1.0
111144513511,,
111144516118,,
111144516199,,
111144516999,,
111144546350,,
111144548350,,
111144613213,0.0,1.0
111144613410,1.0,
111144613492,1.0,
111144613511,,
111144613515,,
111144613615,,
111144613693,,
111144613894,0.0,
111144613913,0.0,1.0
111144616914,,
111144646358,,
111144713299,,
111144713692,,
111144716111,,1.0
111144716118,0.0,1.0
111144716990,0.0,
111144746257,0.2,1.0
111144746557,,
111144746655,,
111144746953,,
111144748355,,
111144748550,,
111144748551,,1.0
111144813414,,
111144813595,,
111144813598,0.0,1.0
111144813612,,
111144813810,1.0,1.0
111144846759,0.0,
111144848351,,1.0
111144848754,,
111144848758,,
111144913098,,
111144913695,,
111144913795,0.0,
111144913796,0.0,
111144916190,,
111144916997,,
111144946057,0.0,
111144946251,,
111144946950,0.0,1.0
111144948757,,
111145013091,,1.0
111145013119,,
111145013192,,
111145013197,,
111145013297,1.0,1.0
111145013310,,
111145013311,,
111145013318,,
111145013412,,
111145013416,,
111145013417,,
111145013498,,
111145013590,0.0,
111145013695,,
111145013711,0.0,
111145013713,0.0,1.0
111145013719,,
111145013792,0.0,1.0
111145013814,,
111145013816,,
111145013890,,
111145013891,,
111145016999,,
111145046252,,
111145046356,,1.0
111145046951,1.0,
111145046957,,
111145048353,,
111145080098,0.0,
111145080217,,
111145080411,,
111145080415,,
111145080498,,
111145080515,0.0,
111145080595,,
111145080693,,
111145080697,,
111145080711,,
111145080718,,
111145080790,,
111145085010,,
111145085294,,
111145085316,,
111145085390,0.0,1.0
111145085395,,
111145085417,,
111145085491,,
111145085492,0.0,
111145085495,,
111145085515,,
111145085596,0.0,
111145085813,0.0,
111145085817,,
111145085894,,
111145113010,,
111145113015,,
111145113098,,
111145113114,,
111145113191,,
111145113318,,
111145113319,,
111145113392,0.0,
111145113394,,
111145113499,,
111145113616,0.0,1.0
111145113690,0.0,1.0
111145113911,0.0,1.0
111145113992,,
111145116313,,
111145116317,,
111145116391,0.0,
111145116399,0.5,1.0
111145116919,0.0,1.0
111145146251,,1.0
111145146252,,
111145146254,,1.0
111145146758,0.0,
111145148550,0.0,
111145180010,,
111145180094,,
111145180113,,
111145180192,,
111145180196,0.0,
111145180297,,
111145180313,,
111145180413,,
111145180490,,
111145180493,,
111145180515,0.0,1.0
111145180516,,
111145180518,,
111145180591,0.0,
111145180617,,
111145180710,0.0,1.0
111145180711,,
111145180713,,
111145180816,,
111145180893,,
111145180917,0.0,1.0
111145181019,,
111145181216,,
111145181291,,
111145182018,,
111145182115,,
111145182311,0.0,1.0
111145182693,,
111145184013,,
111145184113,0.0,
111145184114,,
111145184191,,
111145184317,,
111145184393,,
111145184496,,
111145184610,,
111145184698,,
111145184812,,
111145184899,,
111145185016,,
111145185091,,
111145185191,,
111145185192,,
111145185193,,
111145185195,0.0,
111145185199,0.0,
111145185219,,
111145185316,,
111145185490,,
111145185510,,
111145185513,,
111145185516,0.0,
111145185595,0.0,1.0
111145185611,,
111145185615,,
111145185711,,
111145185795,0.0,1.0
111145185796,0.0,
111145185798,,
111145185895,,
111145185897,,
111145185898,0.0,
111145187019,0.0,1.0
111145187210,,
111145187310,0.0,
111145187319,0.0,
111145187691,,
111145187710,,
111145187714,,
111145187715,,
111145188017,,
111145188214,0.0,1.0
111145188215,,
111145188294,,
111145188296,0.0,1.0
111145188396,0.0,1.0
111145188398,,
111145188492,,
111145188715,,
111145188994,,
111145189216,0.25,1.0
111145189495,,
111145189497,,
111145189610,0.0,1.0
111145189616,,
111145189814,,
111145189913,0.0,1.0
111145189999,,
111145213095,,
111145213118,0.0,
111145213217,0.0,
111145213317,,
111145213411,,
111145213491,0.0,1.0
111145213494,,
111145213514,,
111145213517,,
111145213599,,
111145213792,0.0,1.0
111145213799,,
111145213994,,
111145216116,,
111145246452,,
111145246856,0.0,
111145248351,,
111145248550,,
111145285210,0.0,1.0
111145285212,,
111145285218,0.0,1.0
111145285293,,
111145285412,0.0,
111145285492,,
111145285496,,
111145285593,,
111145285610,,
111145285619,,
111145285716,,
111145313092,0.0,1.0
111145313192,0.0,
111145313211,0.0,1.0
111145313214,,
111145313413,,
111145313416,,
111145313490,,
111145313493,,
111145313511,,
111145313711,1.0,
111145313713,,
111145313792,,
111145313896,0.0,
111145313990,,
111145316390,,
111145316914,,
111145346859,,
111145348351,,
111145380091,,
111145380094,,
111145380097,,
111145380219,,
111145380296,,
111145380390,,
111145380512,,
111145380515,0.6666666666666666,1.0
111145380516,,
111145380598,,
111145380690,,
111145380695,,
111145380696,0.0,1.0
111145380715,0.16666666666666666,1.0
111145380717,1.0,
111145380796,,
111145380913,0.0,
111145380917,,
111145385093,1.0,1.0
111145385214,,
111145385393,0.0,1.0
111145385614,0.0,1.0
111145385616,,
111145385710,1.0,
111145385791,,
111145413090,,
111145413098,,
111145413311,,
111145413411,,
111145413495,,
111145413516,,
111145413595,,
111145413819,,
111145413893,,
111145413911,,
111145413916,0.0,
111145416114,,
111145416392,,
111145416393,,
111145416990,,
111145416998,,
111145446350,,
111145446452,,
111145446850,,
111145446854,,1.0
111145448550,,
111145448755,,
111145448759,0.0,1.0
111145480013,0.0,1.0
111145480014,,
111145480097,,
111145480118,,
111145480190,,
111145480191,0.0,
111145480198,,
111145480294,,
111145480312,0.0,1.0
111145480318,0.0,
111145480390,,
111145480396,1.0,1.0
111145480516,,
111145480591,,
111145480592,,
111145480593,0.0,1.0
111145480595,,
111145480596,,
111145480695,,
111145480698,,
111145480713,,
111145480911,,
111145480912,0.0,
111145482011,,
111145482111,,
111145482198,,
111145482291,,
111145482391,,
111145482491,,
111145482511,,
111145482512,,
111145482692,,
111145482791,,
111145482799,0.0,1.0
111145482818,,
111145482910,,
111145482995,,
111145484018,,
111145484019,,
111145484096,0.0,1.0
111145484116,,
111145484294,,
111145484410,,
111145484414,,
111145484618,,
111145484619,0.0,1.0
111145484693,,
111145484715,,
111145485013,,
111145485016,,
111145485291,0.0,1.0
111145485296,,
111145485314,,
111145485318,,
111145485491,,
111145485497,,
111145485512,,
111145485595,,
111145485610,,
111145485618,,
111145485713,,
111145485716,,
111145485717,,
111145485718,,
111145485719,,
111145485798,,
111145485812,,
111145485819,,
111145485892,0.0,
111145485893,,
111145485894,,
111145485915,0.0,1.0
111145485991,,
111145485998,,
111145488010,0.0,1.0
111145488015,,
111145488113,0.0,
111145488210,,
111145488213,,
111145488414,,
111145488496,0.16666666666666666,1.0
111145488612,0.0,
111145488713,,
111145488993,,
111145489011,,
111145489119,,
111145489493,,
111145489514,,
111145489515,,
111145489516,,
111145489710,0.0,1.0
111145489790,0.0,1.0
111145489899,,
111145489911,,
111145489913,,
111145489918,0.0,
111145489991,0.0,1.0
111145513015,,
111145513092,,
111145513190,0.0,
111145513210,0.0,1.0
111145513213,,
111145513217,,
111145513396,0.0,1.0
111145513519,,
111145513594,,
111145513612,,
111145513693,,
111145513698,,
111145513716,,
111145513799,,
111145513892,0.0,1.0
111145513893,,
111145516194,,
111145516398,,
111145516911,,
111145516992,,
111145516993,,
111145516994,0.0,1.0
111145516995,0.0,
111145546253,,
111145546451,0.0,1.0
111145548759,0.0,1.0
111145580013,1.0,1.0
111145580093,,
111145580117,,
111145580196,,
111145580198,,
111145580413,0.0,1.0
111145580414,,
111145580518,,
111145580719,0.0,1.0
111145580791,,
111145580796,,
111145585195,,
111145585215,,
111145585295,,
111145585595,,
111145585598,,
111145585616,,
111145585617,,
111145585691,,
111145585695,,
111145613013,,
111145613094,,
111145613097,,
111145613111,,
111145613116,,
111145613193,0.0,1.0
111145613611,,
111145613616,,
111145613690,,
111145613712,,
111145613812,,
111145613815,,
111145613895,,
111145616111,,
111145616394,,
111145616396,0.0,
111145646155,0.0,1.0
111145646256,0.0,1.0
111145646451,0.0,1.0
111145646452,1.0,1.0
111145646858,,
111145648756,0.0,1.0
111145680010,,
111145680216,,
111145680512,,
111145680514,,
111145680519,0.0,
111145680592,,1.0
111145680617,1.0,
111145680693,,
111145680694,0.0,1.0
111145680813,,
111145680892,0.0,1.0
111145680894,,
111145685093,,
111145685199,,
111145685416,,
111145685494,,
111145685816,,
111145685994,,
111145713013,,
111145713015,,
111145713099,,
111145713219,,
111145713397,0.0,
111145713418,,
111145713497,,
111145713513,,
111145713596,,
111145713613,,
111145713616,,
111145713711,,
111145713811,,
111145713816,0.0,
111145713892,,
111145716114,,
111145716395,,
111145716397,,
111145716995,0.0,0.0
111145716997,,
111145746054,0.0,1.0
111145746056,,
111145746357,,
111145746554,0.0,1.0
111145748355,,
111145780097,,
111145780216,,
111145780416,,
111145780590,,
111145780593,,
111145780690,,
111145780692,,
111145780792,,
