userid,order_time_interval_firstvale,order_time_interval_lastvale1,order_time_interval_lastvale2,order_time_interval_lastvale3,order_time_interval_mean,order_time_interval_var,order_time_interval_min,order_time_interval_max
110121833068,7871393,680932,7871393,nan,4276162.5,1.29256823481e+13,1.29256823481e+13,7871393
110121833765,7913091,136,11786344,7913091,6566523.66667,2.40590716281e+13,2.40590716281e+13,11786344
110121835561,10154976,772390,10154976,nan,5463683.0,2.20082300118e+13,2.20082300118e+13,10154976
110121873421,57374,12645,57374,nan,35009.5,500170860.25,500170860.25,57374
110121973521,3426574,182,462,237,856863.75,2.20113693399e+12,2.20113693399e+12,3426574
110122016326,4361590,395208,4361590,nan,2378399.0,3.93304654248e+12,3.93304654248e+12,4361590
110122016328,4973398,0,0,0,1243349.5,4.63775393745e+12,4.63775393745e+12,4973398
110122018267,5769831,1218885,1860034,2869255,2929501.25,3.03526771324e+12,3.03526771324e+12,5769831
110122035866,5362423,402352,5362423,nan,2882387.5,6.15057608126e+12,6.15057608126e+12,5362423
110122035967,12311,4343947,156295,12311,1504184.33333,4.03558123354e+12,4.03558123354e+12,4343947
110122035969,1745094,5152003,590046,1745094,2495714.33333,3.75029072071e+12,3.75029072071e+12,5152003
110122073225,537640,15630,537640,nan,276635.0,68123610025.0,68123610025.0,537640
110122073827,1955857,283383,1955857,nan,1119620.0,699292320169.0,699292320169.0,1955857
110122118467,3596,77951,885213,3596,322253.333333,159383237484.0,159383237484.0,885213
110122133067,290080,3316939,290080,nan,1803509.5,2.29046885147e+12,2.29046885147e+12,3316939
110122133760,967287,6919346,1231,1403873,2322934.25,7.29994000107e+12,7.29994000107e+12,6919346
110122173323,1385,1548030,1385,nan,774707.5,598027689006.0,598027689006.0,1548030
110122316320,1943,1149810,1943,nan,575876.5,329399662422.0,329399662422.0,1149810
110122316427,1909,2607,1909,nan,2258.0,121801.0,121801.0,2607
110122318261,88742,193,6218802,88742,2102579.0,8.47295271376e+12,8.47295271376e+12,6218802
110122333765,2165663,389,2528,2165663,722860.0,1.04084101096e+12,1.04084101096e+12,2165663
110122335567,4814936,3991276,1139697,4814936,3315303.0,2.47970003288e+12,2.47970003288e+12,4814936
110122373929,452848,137697,452848,nan,295272.5,24830038200.3,24830038200.3,452848
110122471226,16088,349177,16088,nan,182632.5,27737070480.3,27737070480.3,349177
110122471529,1892447,525004,1892447,nan,1208725.5,467475089562.0,467475089562.0,1892447
110122473024,2593882,1834,1540,120099,543505.0,1.05313298773e+12,1.05313298773e+12,2593882
110122473926,90,1860,291,90,747.0,626118.0,626118.0,1860
110122533761,6005880,856631,1300,6005880,2287937.0,7.03348192888e+12,7.03348192888e+12,6005880
110122673028,0,1,224558,2738,56824.25,9379452614.19,9379452614.19,224558
110122716427,520,1505,520,nan,1012.5,242556.25,242556.25,1505
110122718162,7087843,2955358,7087843,nan,5021600.5,4.26935806881e+12,4.26935806881e+12,7087843
110122718362,158798,4797287,158798,nan,2478042.5,5.37889505078e+12,5.37889505078e+12,4797287
110122733068,342,636646,5550978,195,1547040.25,5.41133522508e+12,5.41133522508e+12,5550978
110122733760,1120645,10062261,1120645,nan,5591453.0,1.99881241729e+13,1.99881241729e+13,10062261
110122735561,1029319,10883778,102184,1029319,4005093.66667,2.38014122969e+13,2.38014122969e+13,10883778
110122735661,6632340,14322,6632340,nan,3323331.0,1.09495405621e+13,1.09495405621e+13,6632340
110122735760,760758,1196482,760758,nan,978620.0,47463851044.0,47463851044.0,1196482
110122773429,339824,287369,339824,nan,313596.5,687881756.25,687881756.25,339824
110122773722,176085,95,298,131,19811.1111111,3052710578.1,3052710578.1,176085
110122773825,192335,646332,192335,nan,419333.5,51528319002.3,51528319002.3,646332
110122835565,2036610,9897,4199424,1268692,1878655.75,2.31880746433e+12,2.31880746433e+12,4199424
110122873028,962,361737,962,nan,181349.5,32539650156.3,32539650156.3,361737
110122918262,357286,1300497,357286,nan,828891.5,222411747630.0,222411747630.0,1300497
110123035461,793424,4073256,400150,15396446,4216435.4,3.31430892349e+13,3.31430892349e+13,15396446
110123133766,7273997,624192,77847,2336064,2578025.0,8.04476289347e+12,8.04476289347e+12,7273997
110123135464,1028011,13250679,2367,231361,3142158.4,2.57522274565e+13,2.57522274565e+13,13250679
110123135467,4072558,366740,1224,400199,849889.166667,2.09739316687e+12,2.09739316687e+12,4072558
110123333867,3496237,12275790,3496237,nan,7886013.5,1.927013772e+13,1.927013772e+13,12275790
110123435263,157093,8106146,157093,nan,4131619.5,1.57968608992e+13,1.57968608992e+13,8106146
110123535164,368847,17268043,368847,nan,8818445.0,7.13957063616e+13,7.13957063616e+13,17268043
110123535462,5001440,144,77923,2318,1270456.25,4.64106078218e+12,4.64106078218e+12,5001440
110123633764,97309,1012,97309,nan,49160.5,2318278052.25,2318278052.25,97309
110123673721,6270,1096374,20512,6270,374385.333333,260667623158.0,260667623158.0,1096374
110123735168,608284,154190,2265342,608284,1009272.0,823222815923.0,823222815923.0,2265342
110123773024,43567,11871,43567,nan,27719.0,251159104.0,251159104.0,43567
110123773027,281,405092,281,nan,202686.5,40967986430.3,40967986430.3,405092
110123833762,2165822,543767,2165822,nan,1354794.5,657765605756.0,657765605756.0,2165822
110123835969,997,9207609,988868,997,3399158.0,1.70316996951e+13,1.70316996951e+13,9207609
110123933865,4528155,5034201,4528155,nan,4781178.0,64020638529.0,64020638529.0,5034201
110123933866,661574,1219,661574,nan,331396.5,109017181506.0,109017181506.0,661574
110124073122,2349412,417595,2349412,nan,1383503.5,932979230372.0,932979230372.0,2349412
110124135460,350,265705,0,0,122414.125,57208843003.9,57208843003.9,712006
110124173125,7353,1913,7353,nan,4633.0,7398400.0,7398400.0,7353
110124273422,805,636,805,nan,720.5,7140.25,7140.25,805
110124273523,267522,168522,267522,nan,218022.0,2450250000.0,2450250000.0,267522
110124335169,771,302,283,2721963,1203335.85714,4.25122978587e+12,4.25122978587e+12,5699618
110124435162,581785,533618,581785,nan,557701.5,580014972.25,580014972.25,581785
110124535363,11023,1307563,11023,nan,659293.0,420253992900.0,420253992900.0,1307563
110124573327,810650,219027,810650,nan,514838.5,87504443532.3,87504443532.3,810650
110124633868,621,1631652,17006696,621,6212989.66667,5.86954252256e+13,5.86954252256e+13,17006696
110124673128,-1,-1,nan,nan,-1.0,0.0,0.0,-1
110124733066,3114538,48598,298235,3114538,1153790.33333,1.9326521448e+12,1.9326521448e+12,3114538
110124735466,6798444,210,926599,209,1587200.8,6.90514453038e+12,6.90514453038e+12,6798444
110124773325,91319,81027,210221,91319,127522.333333,3437188944.89,3437188944.89,210221
110124833069,-6909,167,219,793,-1432.5,10057688.75,10057688.75,793
110124871222,73341,263,73341,nan,36802.0,1335098521.0,1335098521.0,73341
110124933762,89240,2467567,1922,89240,852909.666667,1.3048298909e+12,1.3048298909e+12,2467567
110124935967,1179679,8056071,1179679,nan,4617875.0,1.18211917344e+13,1.18211917344e+13,8056071
110124971220,329355,413,329355,nan,164884.0,27050709841.0,27050709841.0,329355
110125016029,277174,154991,277174,nan,216082.5,3732171372.25,3732171372.25,277174
110125118266,3686,210867,3686,nan,107276.5,10730991690.3,10730991690.3,210867
110125133862,7599318,1273353,7599318,nan,4436335.5,1.00044582953e+13,1.00044582953e+13,7599318
110125135061,771334,771095,675,771334,514368.0,131940258645.0,131940258645.0,771334
110125135363,255784,60658,209597,7372,133352.75,10489568170.7,10489568170.7,255784
110125135569,1336,290,1814,1336,1146.66666667,405019.555556,405019.555556,1814
110125316329,811,512721,811,nan,256766.0,65512962025.0,65512962025.0,512721
110125333068,5500372,14548519,488,5500372,6683126.33333,3.59736549027e+13,3.59736549027e+13,14548519
110125433061,5919154,1256795,5919154,nan,3587974.5,5.43439786122e+12,5.43439786122e+12,5919154
110125435369,9331813,22830,9331813,nan,4677321.5,2.16642911236e+13,2.16642911236e+13,9331813
110125473420,453,117931,85611,453,67998.3333333,2455283094.22,2455283094.22,117931
110125535063,224,82943,193,350766,85844.2857143,13162294880.8,13162294880.8,350766
110125535460,6049422,400902,13988,1224,1616384.0,6.57640929205e+12,6.57640929205e+12,6049422
110125535867,54171,563140,54171,nan,308655.5,64762360740.3,64762360740.3,563140
110125635565,268108,172413,268108,nan,220260.5,2289383256.25,2289383256.25,268108
110125635963,371,1814540,273,4038876,1357580.42857,2.85855970317e+12,2.85855970317e+12,4038876
110125673624,3285,67501,3285,nan,35393.0,1030923664.0,1030923664.0,67501
110125718160,1023949,144,357373,1023949,460488.666667,180012533360.0,180012533360.0,1023949
110125835461,5540362,9947,72621,5540362,1874310.0,6.72062330506e+12,6.72062330506e+12,5540362
110125835669,213523,2131805,213523,nan,1172664.0,919951457881.0,919951457881.0,2131805
110125933063,811324,862516,811324,nan,836920.0,655155216.0,655155216.0,862516
110125935168,1297361,60089,385,1297361,452611.666667,357394812686.0,357394812686.0,1297361
110125935562,120510,126049,269,297233,136015.25,11189486555.2,11189486555.2,297233
110125935866,4477394,3642339,4477394,nan,4059866.5,174329213256.0,174329213256.0,4477394
110126035560,15382582,1290407,91283,15382582,5588090.66667,4.82056799673e+13,4.82056799673e+13,15382582
110126135761,684,6986823,684,nan,3493753.5,1.22015345318e+13,1.22015345318e+13,6986823
110126135765,302568,52291,302568,nan,177429.5,15659644182.3,15659644182.3,302568
110126235369,3045,526,3045,nan,1785.5,1586340.25,1586340.25,3045
110126333764,2180821,1397,2180821,nan,1091109.0,1.18747224294e+12,1.18747224294e+12,2180821
110126435566,347,1447616,347,nan,723981.5,523646889590.0,523646889590.0,1447616
110126435761,309494,82445,406738,309494,266225.666667,18463732642.9,18463732642.9,406738
110126535064,6616069,1480,6616069,nan,3308774.5,1.09381969097e+13,1.09381969097e+13,6616069
110126635161,110111,963043,0,0,268288.5,162915343810.0,162915343810.0,963043
110126635266,272440,2328120,272440,nan,1300280.0,1.0564550656e+12,1.0564550656e+12,2328120
110126635464,858032,5879085,1636503,858032,2791206.66667,4.86849915037e+12,4.86849915037e+12,5879085
110126735961,5124587,3851683,248069,5124587,3074779.66667,4.26519402873e+12,4.26519402873e+12,5124587
110126735964,2366589,361324,1005,2366589,909639.333333,1.08298946256e+12,1.08298946256e+12,2366589
110127033065,6787542,2958489,6787542,nan,4873015.5,3.6654117192e+12,3.6654117192e+12,6787542
110127033767,15512,124400,15512,nan,69956.0,2964149136.0,2964149136.0,124400
110127035169,673502,125613,673502,nan,399557.5,75045589080.3,75045589080.3,673502
110127135964,348432,769,348432,nan,174600.5,30217390392.3,30217390392.3,348432
110127235468,432524,114117,432524,nan,273320.5,25345754412.3,25345754412.3,432524
110127735162,9525544,470,2917329,33993,3119334.0,1.50817435802e+13,1.50817435802e+13,9525544
110127835261,15500,1227225,62649,15500,435124.666667,314081973734.0,314081973734.0,1227225
110127933863,817633,251669,288835,39793,1045728.53333,3.08653632623e+12,3.08653632623e+12,6743880
110128035268,2446,561,1758052,2446,587019.666667,685658955060.0,685658955060.0,1758052
110128133767,388518,278791,388518,nan,333654.5,3010003632.25,3010003632.25,388518
110128135263,1389,5975405,2723934,446532,2153446.57143,3.28738308142e+12,3.28738308142e+12,5975405
110128135463,7359730,338796,5334,209,2262665.6,8.34178186794e+12,8.34178186794e+12,7359730
110128333067,745,256893,745,nan,128819.0,16402949476.0,16402949476.0,256893
110128335465,4847552,580,1247,303787,1275673.21429,4.58350263409e+12,4.58350263409e+12,7325762
110128433064,1200468,764189,1200468,nan,982328.5,47584841460.3,47584841460.3,1200468
110128435362,938501,263659,938501,nan,601080.0,113852931241.0,113852931241.0,938501
110128435368,7050990,10370211,142,1356,3484578.8,1.93092581989e+13,1.93092581989e+13,10370211
110128535360,2330672,346622,2330672,nan,1338647.0,984113600625.0,984113600625.0,2330672
110129235360,-350282,-350282,nan,nan,-350282.0,0.0,0.0,-350282
110129335361,1515,513670,1565183,358,407002.5,307961388358.0,307961388358.0,1565183
110129373928,535,839,535,nan,687.0,23104.0,23104.0,839
110129435664,305,6706473,305,nan,3353389.0,1.12431723111e+13,1.12431723111e+13,6706473
110129435964,2851940,549498,3470,2892461,1453834.8,1.43561586452e+12,1.43561586452e+12,2892461
110129571225,398,226683,40713,166,39085.4444444,5109815239.58,5109815239.58,226683
110129616427,1,7213,278984,1,95399.3333333,16860333741.6,16860333741.6,278984
110129635962,4045279,243438,154011,2656,1116502.0,2.34059458819e+12,2.34059458819e+12,4045279
110129673122,-1,-1,nan,nan,-1.0,0.0,0.0,-1
110129673423,87143,99754,189,1396,360594.333333,521744205374.0,521744205374.0,1973090
110129716122,3474,43944,3474,nan,23709.0,409455225.0,409455225.0,43944
110129835560,6303757,410753,6303757,nan,3357255.0,8.681874036e+12,8.681874036e+12,6303757
110129835565,12299285,737,757,332,3075277.75,2.83607699448e+13,2.83607699448e+13,12299285
110129873728,80436,318,80436,nan,40377.0,1604723481.0,1604723481.0,80436
110129935262,3725940,387622,3725940,nan,2056781.0,2.78609176728e+12,2.78609176728e+12,3725940
110140016328,45555,1328825,45555,nan,687190.0,411695473225.0,411695473225.0,1328825
110140073123,1292713,7784,1110455,74321,447082.0,291534094331.0,291534094331.0,1292713
110140073720,6314,175720,9922361,158402,997765.727273,7.98217427647e+12,7.98217427647e+12,9922361
110140073922,3539503,678975,3539503,nan,2109239.0,2.0456551097e+12,2.0456551097e+12,3539503
110140173027,4239277,940678,4239277,nan,2589977.5,2.7201888407e+12,2.7201888407e+12,4239277
110140173120,3121468,370036,353,3121468,1163952.33333,1.93871137937e+12,1.93871137937e+12,3121468
110140173228,1734297,1026516,1734297,nan,1380406.5,125238485990.0,125238485990.0,1734297
110140173522,618024,157,1739,694,155153.5,71416690183.3,71416690183.3,618024
110140173621,7185308,2831635,120984,2113264,3062797.75,6.65110236511e+12,6.65110236511e+12,7185308
110140173820,-30,-30,nan,nan,-30.0,0.0,0.0,-30
110140273024,44812,10215944,1542461,44812,3934405.66667,2.01026873378e+13,2.01026873378e+13,10215944
110140273227,-9900303,261959,115182,83,-2380769.75,1.88564076249e+13,1.88564076249e+13,261959
110140371226,1656564,7868420,1656564,nan,4762492.0,9.64678874118e+12,9.64678874118e+12,7868420
110140373325,231742,4373166,1746,231742,1535551.33333,4.03484485824e+12,4.03484485824e+12,4373166
110140373522,7749657,2043,2105591,7749657,3285763.66667,1.07006575437e+13,1.07006575437e+13,7749657
110140516329,2239415,123,2239415,nan,1119769.0,1.25360716532e+12,1.25360716532e+12,2239415
110140516622,651548,522667,471,3197703,1714775.0,3.78711877643e+12,3.78711877643e+12,5401628
110140573423,235328,8033338,235328,nan,4134333.0,1.520223999e+13,1.520223999e+13,8033338
110140716427,7344628,57049,7344628,nan,3700838.5,1.32772019203e+13,1.32772019203e+13,7344628
110140773729,509030,208,862520,509030,457252.666667,125270777014.0,125270777014.0,862520
110140871226,2142019,177202,1029,2142019,773416.666667,941708994391.0,941708994391.0,2142019
110140873128,1655158,8564141,1655158,nan,5109649.5,1.19335115236e+13,1.19335115236e+13,8564141
110140873727,2086140,412398,2086140,nan,1249269.0,700353070641.0,700353070641.0,2086140
110140873922,38927,406491,38927,nan,222709.0,33775823524.0,33775823524.0,406491
110140916327,5084795,173778,138095,3589,900400.5,3.50668310456e+12,3.50668310456e+12,5084795
110140916422,2552,698,2552,nan,1625.0,859329.0,859329.0,2552
110140973128,2932327,46,2932327,nan,1466186.5,2.14956796574e+12,2.14956796574e+12,2932327
110140973528,537896,2659,537896,nan,270277.5,71619661542.3,71619661542.3,537896
110141171525,8635048,660,1684,4657824,3323804.0,1.30171723818e+13,1.30171723818e+13,8635048
110141173126,33525,126037,124333,199674,96796.0,5098098600.0,5098098600.0,199674
110141273620,329911,329911,nan,nan,329911.0,0.0,0.0,329911
110141373128,58591,1019502,58591,nan,539046.5,230837487480.0,230837487480.0,1019502
110141473828,402058,239501,402058,nan,320779.5,6606194562.25,6606194562.25,402058
110141573725,-10896592,394346,-10896592,nan,-5251123.0,3.187132023e+13,3.187132023e+13,394346
110141771524,11567944,446472,11567944,nan,6007208.0,3.09217848617e+13,3.09217848617e+13,11567944
110141773321,429,686548,2667481,429,1118152.66667,1.27866902259e+12,1.27866902259e+12,2667481
110141773929,664640,6097067,88868,67131,1729426.5,6.41617808727e+12,6.41617808727e+12,6097067
110141873426,449,729,1101,185980,1109025.4375,2.55043718985e+12,2.55043718985e+12,6487685
110141971029,6096316,35009,767,39350,1071631.0,5.05695936809e+12,5.05695936809e+12,6096316
110141973827,3104,155222,417,3104,52914.3333333,5234632657.56,5234632657.56,155222
110142273129,43844,6785,43844,nan,25314.5,343342370.25,343342370.25,43844
110142273922,2679667,381800,2679667,nan,1530733.5,1.32004818742e+12,1.32004818742e+12,2679667
110142371223,7357762,225903,7357762,nan,3791832.5,1.2715853199e+13,1.2715853199e+13,7357762
110142473428,358,236194,10375539,178492,3601111.16667,2.44856078575e+13,2.44856078575e+13,10815831
110142571220,1095819,414,400,1007,274410.0,224904308452.0,224904308452.0,1095819
110142573121,320,2711401,320,nan,1355860.5,1.83749004714e+12,1.83749004714e+12,2711401
110142573125,20416094,605684,20416094,nan,10510889.0,9.8113086092e+13,9.8113086092e+13,20416094
110142671028,7513420,23543,7513420,nan,3768481.5,1.40245643688e+13,1.40245643688e+13,7513420
110142871227,454754,1382668,7204848,454754,3014090.0,8.92473037251e+12,8.92473037251e+12,7204848
110142873725,88233,14133538,605222,329032,3032509.4,3.08517426834e+13,3.08517426834e+13,14133538
110142973128,341,327,341,nan,334.0,49.0,49.0,341
110142973320,116899,87,116899,nan,58493.0,3411260836.0,3411260836.0,116899
