if_exist_rate_largerthan_2,userid
1.0,114114982732
1.0,114115280039
1.0,114115380032
1.0,114115480033
1.0,114115780431
1.0,114115780434
1.0,114115780838
1.0,114115782737
1.0,114115880634
1.0,114115880832
1.0,114115980338
1.0,114116080231
1.0,114116082734
1.0,114116082932
1.0,114116382139
1.0,114116482733
1.0,114116582930
1.0,114116682139
1.0,114116780332
1.0,114116882132
1.0,114117282737
1.0,114117680234
1.0,114117680339
1.0,114117980235
1.0,114117980337
1.0,114117982934
1.0,114118182930
1.0,114118280232
1.0,114118280234
1.0,114118280535
1.0,114118280537
1.0,114118380239
1.0,114118582138
1.0,114118582737
1.0,114118780036
1.0,114118780837
1.0,114118880333
1.0,114119080438
1.0,114119080731
1.0,114119080732
1.0,114119080739
1.0,114119080839
1.0,114119091530
1.0,114119093439
1.0,114119093537
1.0,114119093639
1.0,114119093733
1.0,114119093833
1.0,114119093838
1.0,114119180639
1.0,114119182735
1.0,114119182936
1.0,114119280836
1.0,114119282934
1.0,114119380632
1.0,114119382135
1.0,114119480432
1.0,114119480531
1.0,114119493730
1.0,114119580238
1.0,114119880634
1.0,114119980637
1.0,114121080231
1.0,114121082939
1.0,114121280036
1.0,114121380036
1.0,114121480234
1.0,114121580338
1.0,114121782930
1.0,114121982736
1.0,114122280331
1.0,114122682132
1.0,114122780230
1.0,114122882139
1.0,114122980035
1.0,114122982136
1.0,114124180538
1.0,114124180837
1.0,114124280532
1.0,114124280534
1.0,114124380132
1.0,114124380933
1.0,114124380936
1.0,114124680035
1.0,114124680338
1.0,114124682739
1.0,114124880539
1.0,114124980339
1.0,114124982737
1.0,114125180234
1.0,114125380337
1.0,114125580033
1.0,114125680032
1.0,114125780334
1.0,114125782733
1.0,114125782738
1.0,114125982935
1.0,114126080332
1.0,114126380031
1.0,114126480230
1.0,114126582136
1.0,114126780634
1.0,114127091039
1.0,114127093734
1.0,114127180831
1.0,114127280237
1.0,114127293330
1.0,114127511239
1.0,114127511430
1.0,114127580032
1.0,114127580033
1.0,114127580438
1.0,114127580536
1.0,114127580734
1.0,114127580838
1.0,114127590936
1.0,114127591334
1.0,114127591633
1.0,114127591735
1.0,114127591933
1.0,114127593236
1.0,114127593239
1.0,114127593335
1.0,114127594130
1.0,114127594231
1.0,114127594734
1.0,114127595235
1.0,114127595534
1.0,114127597034
1.0,114127597132
1.0,114127597936
1.0,114127598636
1.0,114127598837
1.0,114127598838
1.0,114127598935
1.0,114127598938
1.0,114127599131
1.0,114127599138
1.0,114127599239
1.0,114127599432
1.0,114127599439
1.0,114127682938
1.0,114127780038
1.0,114127780134
1.0,114127882930
1.0,114127980534
1.0,114127982730
1.0,114128280337
1.0,114128282131
1.0,114128482130
1.0,114128580335
1.0,114128680337
1.0,114128780034
1.0,114128980233
1.0,114128980333
1.0,114129080238
1.0,114129182139
1.0,114129280033
1.0,114129880030
1.0,114129880336
1.0,114129982733
1.0,114129982739
1.0,114140082736
1.0,114140280336
1.0,114140282934
1.0,114140282935
1.0,114140482732
1.0,114140580238
1.0,114140582137
1.0,114140680737
1.0,114140780036
1.0,114140780138
1.0,114140780932
1.0,114140791038
1.0,114140791538
1.0,114140791632
1.0,114140793433
1.0,114140793737
1.0,114140794234
1.0,114140880034
1.0,114140880237
1.0,114140880930
1.0,114140880938
1.0,114140980336
1.0,114140982733
1.0,114141082936
1.0,114141280536
1.0,114141580038
1.0,114141780235
1.0,114141880035
1.0,114141880130
1.0,114141980039
1.0,114141980233
1.0,114141982932
1.0,114142080134
1.0,114142080637
1.0,114142082733
1.0,114142182135
1.0,114142182937
1.0,114142280130
1.0,114142280331
1.0,114142282134
1.0,114142380936
1.0,114142480538
1.0,114142620534
1.0,114142620637
1.0,114142680236
1.0,114142682738
1.0,114142780939
1.0,114142882131
1.0,114142980137
1.0,114142980237
1.0,114142980939
1.0,114143082731
1.0,114143180838
1.0,114143280038
1.0,114143280330
1.0,114143382733
1.0,114143580831
1.0,114143680638
1.0,114143782730
1.0,114143880035
1.0,114143880534
1.0,114143880831
1.0,114143980636
1.0,114144080131
1.0,114144080135
1.0,114144280636
1.0,114144382733
1.0,114144480339
1.0,114144480732
1.0,114144580230
1.0,114144680039
1.0,114144780832
1.0,114144980932
1.0,114144993032
1.0,114144993034
1.0,114145080031
1.0,114145080935
1.0,114145082139
1.0,114145182734
1.0,114145282933
1.0,114145380036
1.0,114145380538
1.0,114145480935
1.0,114145482730
1.0,114145682939
1.0,114145780035
1.0,114145780931
1.0,114145980936
1.0,114146080932
1.0,114146082936
1.0,114146093239
1.0,114146180938
1.0,114146280737
1.0,114146282737
1.0,114146380034
1.0,114146480136
1.0,114146480831
1.0,114146582131
1.0,114146680434
1.0,114146680833
1.0,114146680937
1.0,114146693334
1.0,114146882138
1.0,114147280435
1.0,114147282931
1.0,114147382133
1.0,114147480335
1.0,114147580036
1.0,114147580438
1.0,114147680931
1.0,114147780032
1.0,114147882133
1.0,114147982731
1.0,114148082730
1.0,114148180238
1.0,114148180436
1.0,114148182738
1.0,114148380036
1.0,114148480639
1.0,114148482137
1.0,114148580832
1.0,114148582733
1.0,114148680230
1.0,114148780233
1.0,114148980034
1.0,114148980036
1.0,114149180130
1.0,114149282135
1.0,114149282938
1.0,114149380338
1.0,114149580630
1.0,114149680730
1.0,114149782731
1.0,114149782932
1.0,114149880036
1.0,114190280234
1.0,114190380238
1.0,114190382739
1.0,114190480537
1.0,114190480634
1.0,114190480638
1.0,114190580039
1.0,114190582130
1.0,114190980334
1.0,114191080134
1.0,114191080335
1.0,114191180632
1.0,114191280536
1.0,114191380237
1.0,114191482139
1.0,114191482736
1.0,114191680435
1.0,114191880030
1.0,114191882736
1.0,114191980033
1.0,114191980233
1.0,114191982738
1.0,114192182730
1.0,114192480033
1.0,114192782931
1.0,114192880334
1.0,114192980638
1.0,114193080031
1.0,114193080339
1.0,114193180630
1.0,114193182730
1.0,114193282939
1.0,114193382130
1.0,114193382733
1.0,114193480233
1.0,114193482135
1.0,114193580237
1.0,114193580334
1.0,114193680031
1.0,114193682935
1.0,114193880333
1.0,114193882132
1.0,114193982139
1.0,114193982931
1.0,114194080239
1.0,114194080633
1.0,114194180638
1.0,114194280032
1.0,114194282739
1.0,114194282932
1.0,114194380638
1.0,114194382139
1.0,114194580532
1.0,114194580635
1.0,114194780637
1.0,114194982131
1.0,114196180538
1.0,114196182137
1.0,114196280233
1.0,114196782132
1.0,114196782936
1.0,114196982134
1.0,114196982135
1.0,114197282134
1.0,114197282135
1.0,114197382937
1.0,114197480335
1.0,114197482738
1.0,114197680032
1.0,114197780030
1.0,114197780336
1.0,114197880638
1.0,114197882135
1.0,114197980230
1.0,114197980238
1.0,114198080332
1.0,114198080536
1.0,114198191033
1.0,114198191431
1.0,114198194139
1.0,114198197931
1.0,114198280039
1.0,114198382735
1.0,114198382933
1.0,114198393835
1.0,114198480036
1.0,114198480530
1.0,114198480531
1.0,114198580138
1.0,114198580337
1.0,114198580531
1.0,114198580634
1.0,114198580837
1.0,114198582936
1.0,114198693434
1.0,114198782731
1.0,114198882131
1.0,114198980536
1.0,114199080336
1.0,114199180938
1.0,114199182932
1.0,114199280836
1.0,114199293436
1.0,114199480130
1.0,114199480334
1.0,114199580432
1.0,114600267545
1.0,114600467448
1.0,114600567943
1.0,114600569143
1.0,114600967441
1.0,114601167445
1.0,114601267546
1.0,114601467445
1.0,114601467940
1.0,114601667442
1.0,114601767047
1.0,114601767240
1.0,114601767241
1.0,114601769141
1.0,114601869142
1.0,114602069846
1.0,114602069848
1.0,114602167248
1.0,114602267945
1.0,114602367545
1.0,114602369648
1.0,114603069646
1.0,114603069842
1.0,114603267544
1.0,114603269843
1.0,114603367749
1.0,114603369145
1.0,114603467542
1.0,114603467749
1.0,114603567944
1.0,114603569143
1.0,114603569641
1.0,114603569646
1.0,114603667244
1.0,114603667741
1.0,114603669847
1.0,114603767740
1.0,114605669642
1.0,114605769143
1.0,114606067141
1.0,114606067342
1.0,114606067347
1.0,114606067349
1.0,114606067844
1.0,114606250445
1.0,114606250449
1.0,114606253041
1.0,114606253242
1.0,114606253244
1.0,114606253948
1.0,114606267345
1.0,114606267842
1.0,114606267843
1.0,114606267948
1.0,114606269646
1.0,114606269843
1.0,114606467443
1.0,114606467548
1.0,114606469143
1.0,114606567048
1.0,114606667445
1.0,114606667948
1.0,114606867549
1.0,114606967249
1.0,114606967441
1.0,114606969846
1.0,114607467948
1.0,114607669644
1.0,114607669648
1.0,114607867446
1.0,114607869844
1.0,114607967240
1.0,114607967242
1.0,114608169149
1.0,114608467443
1.0,114608769640
1.0,114608867946
1.0,114608869843
1.0,114609067945
1.0,114609267941
1.0,114609369649
1.0,114609569848
1.0,114609669843
1.0,114609867448
1.0,114620067745
1.0,114620167347
1.0,114620169849
1.0,114620267248
1.0,114620269640
1.0,114620367043
1.0,114620467241
1.0,114620469841
1.0,114620567545
1.0,114620569849
1.0,114620667046
1.0,114620850146
1.0,114620850441
1.0,114620850543
1.0,114620850545
1.0,114620850546
1.0,114620850744
1.0,114620850749
1.0,114620850843
1.0,114620850845
1.0,114620853242
1.0,114620853249
1.0,114620853541
1.0,114620853546
1.0,114620853643
1.0,114620853844
1.0,114620867048
1.0,114620867249
1.0,114620867448
1.0,114620867643
1.0,114620867847
1.0,114620869849
1.0,114620953040
1.0,114620953544
1.0,114620967040
1.0,114620967643
1.0,114621169646
1.0,114621267049
1.0,114621367248
1.0,114621367344
1.0,114621567944
1.0,114621867041
1.0,114621869144
1.0,114621869145
1.0,114621967049
1.0,114621967744
1.0,114622053449
1.0,114622069848
1.0,114622153948
1.0,114622169143
1.0,114622267543
1.0,114622267549
1.0,114622269148
1.0,114622367542
1.0,114622369841
1.0,114622369844
1.0,114622469843
1.0,114622567246
1.0,114622567249
1.0,114622567446
1.0,114622569147
1.0,114622767145
1.0,114622767149
1.0,114622767640
1.0,114622867745
1.0,114622869843
1.0,114622967047
1.0,114622967542
1.0,114622967644
1.0,114623053947
1.0,114623267747
1.0,114623367443
1.0,114623553949
1.0,114623667544
1.0,114623667842
1.0,114623669142
1.0,114623767248
1.0,114623767540
1.0,114623867443
1.0,114623967242
1.0,114624067947
1.0,114624117346
1.0,114624117947
1.0,114624119646
1.0,114624167847
1.0,114624267043
1.0,114624267241
1.0,114624269646
1.0,114624467241
1.0,114624467540
1.0,114624467541
1.0,114624467545
1.0,114624469641
1.0,114624567444
1.0,114624567941
1.0,114624667545
1.0,114624767040
1.0,114624769146
1.0,114624867847
1.0,114624869140
1.0,114625067940
1.0,114625167746
1.0,114625267748
1.0,114625367041
1.0,114625367048
1.0,114625367243
1.0,114625369645
1.0,114625469841
1.0,114625667545
1.0,114625769140
1.0,114625769848
1.0,114625967048
1.0,114625967546
1.0,114626067744
1.0,114626167047
1.0,114626167945
1.0,114626169648
1.0,114626369840
1.0,114626369845
1.0,114626467048
1.0,114626467740
1.0,114626469642
1.0,114626469648
1.0,114626567144
1.0,114626667243
1.0,114626667749
1.0,114626667944
1.0,114626767447
1.0,114626767449
1.0,114626767540
1.0,114626767742
1.0,114626867047
1.0,114626867149
1.0,114626869142
1.0,114626869145
1.0,114626869847
1.0,114626967742
1.0,114627267049
1.0,114627269141
1.0,114627467748
1.0,114627569143
1.0,114627769646
1.0,114627867548
1.0,114627867942
1.0,114627967949
1.0,114628067647
1.0,114628167042
1.0,114628167340
1.0,114628267040
1.0,114628269646
1.0,114628269843
1.0,114628367245
1.0,114628367948
1.0,114628369141
1.0,114628369649
1.0,114628469841
1.0,114628469845
1.0,114628553945
1.0,114628567440
1.0,114628567644
1.0,114628567741
1.0,114628669649
1.0,114628767349
1.0,114628867045
1.0,114628867748
1.0,114629067044
1.0,114629167945
1.0,114629169842
1.0,114629267941
1.0,114629367942
1.0,114629369849
1.0,114629469146
1.0,114629767040
1.0,114629767240
1.0,114629767841
1.0,114629769141
1.0,114629867149
1.0,114629867240
1.0,114629967140
1.0,114629967947
1.0,114631067448
1.0,114631169645
1.0,114631567946
1.0,114631569842
1.0,114631867547
1.0,114631967544
1.0,114631969841
1.0,114632067547
1.0,114632169142
1.0,114632169848
1.0,114632267948
1.0,114632269141
1.0,114632469144
1.0,114632867242
1.0,114632967546
1.0,114632969844
1.0,114633169644
1.0,114633269644
1.0,114633969145
1.0,114634169846
1.0,114636169847
1.0,114636467443
1.0,114636567442
1.0,114636569846
1.0,114636767949
1.0,114636769844
1.0,114636867942
1.0,114636867949
1.0,114636869148
1.0,114637067444
1.0,114637069143
1.0,114637069642
1.0,114637167541
1.0,114637367541
1.0,114637567543
1.0,114637569144
1.0,114638069648
1.0,114638169846
1.0,114638353946
1.0,114638353948
1.0,114638367145
1.0,114638367242
1.0,114638367545
1.0,114638367742
1.0,114638467447
1.0,114638867749
1.0,114638967246
1.0,114638967544
1.0,114638967942
1.0,114639067240
1.0,114639250340
1.0,114639250347
1.0,114639250446
1.0,114639253644
1.0,114639567242
1.0,114639567244
1.0,114639567947
1.0,114639620344
1.0,114639650044
1.0,114639650246
1.0,114639650346
1.0,114639650441
1.0,114639650446
1.0,114639650640
1.0,114639650647
1.0,114639652648
1.0,114639652649
1.0,114639652840
1.0,114639653244
1.0,114639653246
1.0,114639653344
1.0,114639653448
1.0,114639653541
1.0,114639655149
1.0,114639655441
1.0,114639656445
1.0,114639656449
1.0,114639656844
1.0,114639657844
1.0,114639658040
1.0,114639658240
1.0,114639667243
1.0,114639667247
1.0,114639667249
1.0,114639667447
1.0,114639667647
1.0,114639667741
1.0,114639667944
1.0,114639667947
1.0,114639769142
1.0,114639867342
1.0,114639867742
1.0,114639967048
1.0,114660167548
1.0,114660169143
1.0,114660169640
1.0,114660267249
1.0,114660767245
1.0,114660767746
1.0,114661167549
1.0,114661169840
1.0,114661267240
1.0,114661267343
1.0,114661267941
1.0,114661269643
1.0,114661369149
1.0,114661567545
1.0,114661567748
1.0,114661667344
1.0,114661667448
1.0,114661669846
1.0,114661767047
1.0,114661767049
1.0,114661767244
1.0,114661767549
1.0,114661769140
1.0,114661769149
1.0,114661769848
1.0,114661853941
1.0,114661955148
1.0,114661956945
1.0,114662167246
1.0,114662167248
1.0,114662367447
1.0,114662369643
1.0,114662369644
1.0,114662567449
1.0,114662669646
1.0,114662867942
1.0,114662869646
1.0,114662869647
1.0,114664067242
1.0,114664067546
1.0,114664467549
1.0,114664567944
1.0,114664569148
1.0,114664667942
1.0,114664769141
1.0,114664869145
1.0,114664967744
1.0,114665167546
1.0,114665269847
1.0,114665367542
1.0,114665467741
1.0,114665467948
1.0,114665469648
1.0,114665667245
1.0,114665667743
1.0,114665667943
1.0,114665869641
1.0,114665969142
1.0,114666067045
1.0,114666067047
1.0,114666067446
1.0,114666069142
1.0,114666069647
1.0,114666267046
1.0,114666267147
1.0,114666267149
1.0,114666267441
1.0,114666269643
1.0,114666453940
1.0,114666467047
1.0,114666467445
1.0,114666750948
1.0,114666767543
1.0,114666869844
1.0,114667167343
1.0,114667167346
1.0,114667267244
1.0,114667267341
1.0,114667269646
1.0,114667367742
1.0,114667369648
1.0,114667467347
1.0,114667569143
1.0,114667767441
1.0,114667853441
1.0,114667869140
1.0,114667967946
1.0,114668067245
1.0,114668067748
1.0,114668069846
1.0,114668267249
1.0,114668269149
1.0,114668367245
1.0,114668367446
1.0,114668569842
1.0,114668967444
1.0,114668969647
1.0,114669069846
1.0,114669167749
1.0,114669367243
1.0,114669367244
1.0,114669367248
1.0,114669367544
1.0,114669567447
1.0,114669867443
1.0,114710082738
1.0,114710182934
1.0,114710280330
1.0,114710493031
1.0,114710782931
1.0,114710980031
1.0,114711080036
1.0,114711080636
1.0,114711082739
1.0,114711180338
1.0,114711182736
1.0,114711280133
1.0,114711280536
1.0,114711282933
1.0,114711282935
1.0,114711580033
1.0,114711780534
1.0,114711980738
1.0,114712080332
1.0,114712082933
1.0,114712382736
1.0,114712382939
1.0,114712480534
1.0,114712680234
1.0,114712680330
1.0,114712782139
1.0,114713082932
1.0,114713180534
1.0,114713180539
1.0,114713182138
1.0,114713380236
1.0,114713380630
1.0,114713480834
1.0,114713480838
1.0,114713482133
1.0,114713580239
1.0,114713580437
1.0,114713580737
1.0,114713582937
1.0,114713680039
1.0,114713782137
1.0,114713880334
1.0,114713880631
1.0,114713882731
1.0,114713882737
1.0,114714280038
1.0,114714280339
1.0,114714282731
1.0,114714580231
1.0,114714880037
1.0,114714882734
1.0,114714980334
1.0,114714982736
1.0,114715093039
1.0,114715093138
1.0,114715093439
1.0,114715094031
1.0,114715096037
1.0,114715096830
1.0,114715098837
1.0,114715193032
1.0,114715193131
1.0,114715193535
1.0,114715293833
1.0,114715380135
1.0,114715382734
1.0,114715391030
1.0,114715393331
1.0,114715480637
1.0,114715491030
1.0,114715491331
1.0,114715497735
1.0,114715498131
1.0,114715498534
1.0,114715499338
1.0,114715499839
1.0,114715580238
1.0,114715580933
1.0,114715582734
1.0,114715582930
1.0,114715593238
1.0,114715593637
1.0,114715593835
1.0,114715680735
1.0,114715691335
1.0,114715780832
1.0,114715791232
1.0,114715793030
1.0,114715793239
1.0,114715793539
1.0,114715793639
1.0,114715880332
1.0,114715880435
1.0,114715891231
1.0,114715891538
1.0,114715893531
1.0,114715980635
1.0,114715991439
1.0,114715993539
1.0,114715993936
1.0,114716180235
1.0,114716180832
1.0,114716180836
1.0,114716480039
1.0,114716780239
1.0,114716782731
1.0,114716880534
1.0,114716880632
1.0,114716980330
1.0,114717080636
1.0,114717180632
1.0,114717282132
1.0,114717380737
1.0,114717380831
1.0,114717482936
1.0,114717680834
1.0,114717780339
1.0,114717880330
1.0,114717882133
1.0,114718080037
1.0,114718080630
1.0,114718080631
1.0,114718082730
1.0,114718082736
1.0,114718280038
1.0,114718280431
1.0,114718280832
1.0,114718282135
1.0,114718282733
1.0,114718380138
1.0,114718393037
1.0,114718393232
1.0,114718580032
1.0,114718580132
1.0,114718580430
1.0,114718680531
1.0,114718680730
1.0,114718680835
1.0,114718980033
1.0,114718982932
1.0,114718993335
1.0,114719080133
1.0,114719193630
1.0,114719280531
1.0,114719280930
1.0,114719580933
1.0,114719680435
1.0,114719780631
1.0,114719793034
1.0,114719880535
1.0,114719882731
1.0,114719982131
1.0,114721080537
1.0,114721080633
1.0,114721180532
1.0,114721280238
1.0,114721380338
1.0,114721480333
1.0,114721480636
1.0,114721482134
1.0,114721582733
1.0,114721680838
1.0,114721780835
1.0,114721782135
1.0,114721980336
1.0,114722180438
1.0,114722180633
1.0,114722180739
1.0,114722193530
1.0,114722193838
1.0,114722193931
1.0,114722280538
1.0,114722380138
1.0,114722380630
1.0,114722380832
1.0,114722382737
1.0,114722382931
1.0,114722480835
1.0,114722680136
1.0,114722780238
1.0,114722780535
1.0,114722782938
1.0,114722980532
1.0,114722980537
1.0,114722980832
1.0,114722982135
1.0,114724080137
1.0,114724080139
1.0,114724080737
1.0,114724280437
1.0,114724280831
1.0,114724282733
1.0,114724293031
1.0,114724293038
1.0,114724380233
1.0,114724380332
1.0,114724380634
1.0,114724480438
1.0,114724480538
1.0,114724480830
1.0,114724480836
1.0,114724580230
1.0,114724580531
1.0,114724593237
1.0,114724680638
1.0,114724682734
1.0,114724782933
1.0,114724880330
1.0,114724880934
1.0,114724882139
1.0,114724893638
1.0,114724980133
1.0,114724980233
1.0,114725080637
1.0,114725282130
1.0,114725380835
1.0,114725480233
1.0,114725580232
1.0,114725580339
1.0,114725580836
1.0,114725782737
1.0,114725782738
1.0,114725880031
1.0,114725880636
1.0,114725882733
1.0,114725980435
1.0,114726080734
1.0,114726082131
1.0,114726180438
1.0,114726182939
1.0,114726280134
1.0,114726280335
1.0,114726280939
1.0,114726380631
1.0,114726380833
1.0,114726380934
1.0,114726480237
1.0,114726480730
1.0,114726480839
1.0,114726480934
1.0,114726482130
1.0,114726582133
1.0,114726593332
1.0,114726680830
1.0,114726680931
1.0,114726693239
1.0,114726780438
1.0,114726780637
1.0,114726880332
1.0,114726880833
1.0,114726880835
1.0,114726882130
1.0,114726980433
1.0,114726980438
1.0,114726980631
1.0,114726980936
1.0,114726982130
1.0,114727180632
1.0,114727280931
1.0,114727380438
1.0,114727480136
1.0,114727580130
1.0,114727582131
1.0,114727680535
1.0,114727682933
1.0,114727780131
1.0,114727780337
1.0,114728180039
1.0,114728180336
1.0,114728280238
1.0,114728380239
1.0,114728480333
1.0,114728582138
1.0,114728780231
1.0,114728880830
1.0,114728880834
1.0,114728882931
1.0,114729080031
1.0,114729182134
1.0,114729182734
1.0,114729182739
1.0,114729182933
1.0,114729280630
1.0,114729380038
1.0,114729380637
1.0,114729480238
1.0,114729580632
1.0,114729782731
1.0,114729880035
1.0,114729980036
1.0,114729980239
1.0,114729982939
1.0,114740080037
1.0,114740193934
1.0,114740282131
1.0,114740291238
1.0,114740291737
1.0,114740297338
1.0,114740393033
1.0,114740482933
1.0,114740493330
1.0,114740494239
1.0,114740494336
1.0,114740497237
1.0,114740498332
1.0,114740582930
1.0,114740593235
1.0,114740593532
1.0,114740593931
1.0,114740680635
1.0,114740691633
1.0,114740780634
1.0,114740780738
1.0,114740780835
1.0,114740793339
1.0,114740880331
1.0,114740880736
1.0,114740991338
1.0,114740993435
1.0,114740994635
1.0,114741080738
1.0,114741093230
1.0,114741093838
1.0,114741182131
1.0,114741380733
1.0,114741480335
1.0,114741582136
1.0,114741593031
1.0,114741593634
1.0,114741680833
1.0,114741680836
1.0,114741693236
1.0,114741880131
1.0,114741893039
1.0,114741893632
1.0,114741893638
1.0,114741980630
1.0,114741991032
1.0,114741991830
1.0,114742091436
1.0,114742093833
1.0,114742280633
1.0,114742280731
1.0,114742280937
1.0,114742291236
1.0,114742291538
1.0,114742291731
1.0,114742391537
1.0,114742391633
1.0,114742393837
1.0,114742480131
1.0,114742480138
1.0,114742491331
1.0,114742491538
1.0,114742491631
1.0,114742493038
1.0,114742493238
1.0,114742580330
1.0,114742580433
1.0,114742580539
1.0,114742580833
1.0,114742580935
1.0,114742582939
1.0,114742680034
1.0,114742680433
1.0,114742782939
1.0,114742791230
1.0,114742791639
1.0,114742793437
1.0,114742880733
1.0,114742893639
1.0,114742993531
1.0,114743080531
1.0,114743091230
1.0,114743180038
1.0,114743180332
1.0,114743180836
1.0,114743180839
1.0,114743191231
1.0,114743191336
1.0,114743280030
1.0,114743380139
1.0,114743380330
1.0,114743391031
1.0,114743393830
1.0,114743393935
1.0,114743493434
1.0,114743493634
1.0,114743493639
1.0,114743580330
1.0,114743593530
1.0,114743594039
1.0,114743594333
1.0,114743682735
1.0,114743693036
1.0,114743791439
1.0,114743791638
1.0,114743893733
1.0,114743980033
1.0,114743993934
1.0,114744080331
1.0,114744080931
1.0,114744093839
1.0,114744093936
1.0,114744180035
1.0,114744180431
1.0,114744191532
1.0,114744193437
1.0,114744280235
1.0,114744280630
1.0,114744291637
1.0,114744293235
1.0,114744380235
1.0,114744382137
1.0,114744391235
1.0,114744391539
1.0,114744480039
1.0,114744480339
1.0,114744493035
1.0,114744493038
1.0,114744493436
1.0,114744580434
1.0,114744682938
1.0,114744691731
1.0,114744693136
1.0,114744793031
1.0,114744882938
1.0,114744893231
1.0,114744893234
1.0,114744980437
1.0,114744980631
1.0,114744991433
1.0,114745093938
1.0,114745193239
1.0,114745380431
1.0,114745580133
1.0,114745580939
1.0,114745591632
1.0,114745593333
1.0,114745680336
1.0,114745693337
1.0,114745893131
1.0,114745893234
1.0,114745893439
1.0,114745980138
1.0,114745982132
1.0,114745982736
1.0,114745993331
1.0,114746091339
1.0,114746091731
1.0,114746180234
1.0,114746193136
1.0,114746193734
1.0,114746197231
1.0,114746280335
1.0,114746291531
1.0,114746291730
1.0,114746293631
1.0,114746294334
1.0,114746380438
1.0,114746380834
1.0,114746382935
1.0,114746482134
1.0,114746493230
1.0,114746493932
1.0,114746580535
1.0,114746580633
1.0,114746582130
1.0,114746582932
1.0,114746594232
1.0,114746691338
1.0,114746691635
1.0,114746693737
1.0,114746791130
1.0,114746791737
1.0,114746791939
1.0,114746794832
1.0,114746880437
1.0,114746891435
1.0,114746891837
1.0,114746993033
1.0,114746993831
1.0,114747080930
1.0,114747082932
1.0,114747091534
1.0,114747093030
1.0,114747093632
1.0,114747182131
1.0,114747193635
1.0,114747380133
1.0,114747380234
1.0,114747380839
1.0,114747382136
1.0,114747393138
1.0,114747580737
1.0,114747591235
1.0,114747591736
1.0,114747682936
1.0,114747693939
1.0,114747780037
1.0,114747780438
1.0,114747780633
1.0,114747782138
1.0,114747880039
1.0,114747880135
1.0,114747880335
1.0,114747880636
1.0,114747882932
1.0,114747882933
1.0,114747891637
1.0,114747991230
1.0,114747991832
1.0,114747993237
1.0,114747993339
1.0,114748180835
1.0,114748293136
1.0,114748380738
1.0,114748380938
1.0,114748393538
1.0,114748493832
1.0,114748580537
1.0,114748680134
1.0,114748680733
1.0,114748780034
1.0,114748780238
1.0,114748880536
1.0,114748893634
1.0,114748982938
1.0,114748993935
1.0,114749082130
1.0,114749093632
1.0,114749293032
1.0,114749391533
1.0,114749480331
1.0,114749493633
1.0,114749580031
1.0,114749593233
1.0,114749593537
1.0,114749780630
1.0,114749880535
1.0,114790080835
1.0,114790093332
1.0,114790182132
1.0,114790280536
1.0,114790680137
1.0,114790680639
1.0,114790693032
1.0,114790780631
1.0,114790980630
1.0,114790980639
1.0,114792080336
1.0,114792580033
1.0,114793280530
1.0,114793280536
1.0,114793380437
1.0,114793480933
1.0,114793580939
1.0,114793680732
1.0,114793893032
1.0,114793893230
1.0,114793982133
1.0,114794880833
1.0,114796082931
1.0,114796280038
1.0,114796380334
1.0,114796382136
1.0,114796780337
1.0,114797480531
1.0,114800069144
1.0,114800069146
1.0,114800169140
1.0,114800253741
1.0,114800267245
1.0,114800267546
1.0,114800269141
1.0,114800467040
1.0,114800467041
1.0,114800467243
1.0,114800467942
1.0,114800569143
1.0,114800667348
1.0,114800667745
1.0,114800769642
1.0,114800967047
1.0,114800969648
1.0,114801153942
1.0,114801167040
1.0,114801267042
1.0,114801267843
1.0,114801269147
1.0,114801367843
1.0,114801467440
1.0,114801469647
1.0,114801553941
1.0,114801567348
1.0,114801567942
1.0,114801667040
1.0,114801869840
1.0,114801953943
1.0,114801967547
1.0,114801967745
1.0,114802069640
1.0,114802367544
1.0,114802667748
1.0,114802867741
1.0,114802867940
1.0,114803050742
1.0,114803052948
1.0,114803053244
1.0,114803053645
1.0,114803056140
1.0,114803058340
1.0,114803067041
1.0,114803069641
1.0,114803069848
1.0,114803153246
1.0,114803153349
1.0,114803167449
1.0,114803253343
1.0,114803254641
1.0,114803255542
1.0,114803255646
1.0,114803258146
1.0,114803267244
1.0,114803267646
1.0,114803353846
1.0,114803367147
1.0,114803367744
1.0,114803467341
1.0,114803467348
1.0,114803467646
1.0,114803467741
1.0,114803467844
1.0,114803469846
1.0,114803553948
1.0,114803567046
1.0,114803567744
1.0,114803569145
1.0,114803653544
1.0,114803667046
1.0,114803667440
1.0,114803669142
1.0,114803750644
1.0,114803769143
1.0,114803769148
1.0,114803853841
1.0,114803867648
1.0,114803869148
1.0,114803869849
1.0,114803953548
1.0,114803967644
1.0,114804167048
1.0,114804267442
1.0,114804269840
1.0,114804469145
1.0,114804567243
1.0,114804567741
1.0,114804667445
1.0,114804767245
1.0,114804767945
1.0,114805067044
1.0,114805069143
1.0,114805167541
1.0,114805169148
1.0,114805267040
1.0,114805467543
1.0,114805569149
1.0,114805569643
1.0,114805867449
1.0,114805869844
1.0,114805967046
1.0,114805967243
1.0,114805967946
1.0,114805969141
1.0,114806067845
1.0,114806153443
1.0,114806169647
1.0,114806169847
1.0,114806267645
1.0,114806267740
1.0,114806269842
1.0,114806353248
1.0,114806353340
1.0,114806353444
1.0,114806353946
1.0,114806367141
1.0,114806367546
1.0,114806469847
