userid,Type1_num_by_day,Type2_num_by_day,Type3_num_by_day,Type4_num_by_day,Type5_num_by_day,Type6_num_by_day,Type7_num_by_day,Type8_num_by_day,Type9_num_by_day,days
111126413293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111126413518,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,1
111126413611,2.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,1
111126413710,1.5,1.25,0.0,4.5,2.75,0.75,0.25,0.0,0.0,4
111126413790,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111126416996,5.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1
111126446659,1.0,0.14,0.0,0.0,2.29,0.29,0.14,0.29,0.0,7
111126446855,1.22,0.56,1.78,0.67,0.44,0.0,0.0,0.0,0.0,9
111126513011,1.5,0.0,0.5,0.0,4.0,1.0,0.0,0.0,0.0,2
111126513092,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1
111126513097,0.67,0.0,0.33,0.0,1.33,1.0,0.67,0.33,0.33,3
111126513995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111126516395,2.33,0.0,0.0,0.0,2.33,2.0,0.33,0.0,0.0,3
111126613114,0.5,0.0,0.0,0.0,2.0,2.5,0.5,0.0,0.0,2
111126613313,1.0,0.0,0.0,0.0,2.33,1.67,0.33,0.0,0.0,3
111126613318,1.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,2
111126613492,1.14,0.0,0.0,0.0,0.43,0.43,0.29,0.14,0.14,7
111126613597,1.0,0.0,0.0,0.0,0.67,0.33,0.33,0.0,0.0,3
111126613691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111126613713,2.67,0.0,0.0,0.0,4.0,1.0,0.33,0.0,0.0,3
111126613715,1.5,0.2,0.4,0.2,5.7,2.2,0.1,0.0,0.0,10
111126613790,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1
111126613990,1.0,0.0,0.0,0.0,2.33,1.67,1.0,0.67,0.67,3
111126616394,2.38,1.0,0.12,1.62,3.25,4.38,0.25,0.25,0.25,8
111126616996,1.0,1.33,0.33,1.67,2.33,0.67,0.33,0.0,0.0,3
111126616999,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1
111126646054,1.6,0.0,0.0,0.0,1.2,0.6,0.0,0.0,0.0,5
111126646057,1.33,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,3
111126646451,0.71,0.0,0.0,0.0,0.71,0.43,0.0,0.14,0.14,7
111126646659,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2
111126648353,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1
111126648753,1.5,0.0,0.5,0.0,3.0,3.5,1.0,0.0,0.0,2
111126713511,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.5,4
111126713690,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
111126746655,0.88,0.06,0.0,0.0,2.12,0.35,0.06,0.0,0.0,17
111126746658,0.71,0.0,0.0,0.0,1.64,0.43,0.0,0.14,0.0,14
111126748556,1.0,0.0,0.0,0.0,3.0,3.5,3.0,0.0,0.0,2
111126785212,1.5,0.0,10.0,0.5,3.0,3.5,0.0,0.0,0.0,2
111126785593,1.0,1.0,0.33,0.0,1.33,0.33,0.0,0.0,0.0,3
111126813091,1.8,0.2,0.2,0.0,2.6,1.8,0.6,0.2,0.2,5
111126813599,2.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1
111126813697,2.0,1.0,3.0,0.75,1.75,0.75,0.75,0.0,0.25,4
111126813795,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1
111126813798,1.5,0.0,0.38,0.12,1.38,0.12,0.12,0.0,0.0,8
111126816914,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
111126846850,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
111126846851,1.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,2
111126848351,1.29,0.0,0.0,0.0,1.41,1.0,0.0,0.29,0.18,17
111126848550,2.5,1.5,0.75,0.25,2.0,1.0,0.5,0.25,0.25,4
111126848751,1.0,0.18,0.27,0.0,0.09,0.0,0.0,0.0,0.0,11
111126913294,1.5,0.25,13.25,0.5,2.25,1.5,0.0,0.0,0.0,4
111126913710,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
111126913793,3.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,1
111126913816,5.5,1.0,4.0,0.0,6.0,2.0,1.0,0.0,0.0,2
111126913818,1.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,2
111126916116,2.0,7.0,1.0,0.0,12.0,9.0,3.0,1.0,1.0,1
111126916195,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
111126916994,1.33,0.67,0.0,0.0,2.33,3.33,0.33,0.0,0.0,3
111126946055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
111126946251,1.42,0.08,0.75,0.0,2.5,0.75,0.25,0.08,0.0,12
111126946957,0.0,4.0,8.0,7.0,4.0,0.0,1.0,0.0,0.0,1
111126948752,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
111127048550,1.0,0.0,0.0,0.0,1.67,1.33,0.33,0.0,0.0,3
111127146455,0.17,0.0,0.0,0.0,2.33,1.17,0.0,0.17,0.0,6
111127146856,1.0,0.5,0.0,1.0,4.5,0.0,0.0,0.0,0.0,2
111127148358,2.2,0.0,0.0,0.0,1.4,0.6,0.0,0.4,0.4,5
111127246052,1.17,0.0,0.0,0.0,0.5,0.5,0.0,0.17,0.17,6
111127246054,1.31,0.0,0.0,0.0,1.94,1.0,0.06,0.44,0.06,16
111127248555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111127348556,1.03,0.03,0.1,0.0,0.69,0.31,0.07,0.1,0.03,29
111127546453,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,2
111127546455,1.67,0.0,0.0,0.0,3.33,2.67,1.33,0.0,0.0,3
111127546652,1.23,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,13
111127548552,1.0,0.0,0.0,0.0,2.14,1.57,0.0,0.0,0.0,7
111127646856,1.29,0.0,0.0,0.0,1.86,0.57,0.0,0.14,0.0,7
111127748754,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
111127846057,1.08,0.15,0.0,0.0,0.69,0.62,0.15,0.08,0.0,13
111127846852,0.91,0.0,0.0,0.0,0.36,0.0,0.0,0.09,0.0,11
111127848356,1.39,0.06,1.08,0.06,2.0,1.5,0.17,0.22,0.14,36
111127946054,1.09,0.77,0.74,0.05,0.8,0.44,0.03,0.04,0.01,96
111127946059,1.0,0.0,0.0,0.0,2.67,1.33,0.33,0.33,0.33,3
111127948354,1.25,0.0,0.0,0.0,2.25,1.5,0.0,0.0,0.0,4
111127948752,1.62,0.0,0.0,0.0,2.25,0.88,0.0,0.25,0.25,8
111128013015,1.25,0.25,0.25,0.0,0.75,0.25,0.0,0.0,0.0,4
111128013092,2.33,0.0,1.0,0.33,2.67,0.0,0.33,0.0,0.0,3
111128013190,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1
111128013211,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1
111128013513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111128013817,1.2,0.8,4.4,0.0,4.4,2.8,0.0,0.0,0.0,5
111128013892,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
111128013996,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,1
111128016311,1.0,0.2,0.0,0.0,1.0,1.8,0.2,0.0,0.0,5
111128046150,1.25,0.0,0.0,0.0,0.75,0.12,0.0,0.12,0.12,8
111128046458,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2
111128046858,1.6,0.0,0.0,0.0,3.6,1.4,0.0,0.2,0.2,5
111128048751,0.33,0.0,0.0,0.0,8.0,1.33,0.0,0.0,0.0,3
111128085217,1.4,0.2,2.2,0.0,2.8,2.4,0.8,0.4,0.4,5
111128085614,1.62,0.12,0.12,0.0,0.5,0.12,0.12,0.12,0.0,8
111128085690,1.0,0.0,0.0,0.4,1.8,1.8,0.2,0.0,0.0,5
111128113011,1.0,3.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,1
111128113016,1.0,0.0,2.57,0.14,2.14,1.57,0.14,0.0,0.0,7
111128113394,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2
111128113415,2.0,0.0,0.67,0.33,1.0,0.33,0.33,0.0,0.0,3
111128113417,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
111128113513,1.25,0.0,0.0,0.0,3.25,1.5,0.0,0.0,0.0,4
111128113698,3.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1
111128113792,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1
111128113899,1.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,1
111128113917,3.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1
111128116196,1.67,0.33,0.0,0.0,2.67,2.33,0.0,0.0,0.0,3
111128116315,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2
111128116917,2.0,1.0,2.0,1.5,2.75,1.62,0.25,0.12,0.12,8
111128146854,1.11,0.0,0.0,0.0,0.67,0.22,0.0,0.22,0.11,9
111128146952,1.2,0.0,0.0,0.0,0.8,0.2,0.0,0.4,0.2,5
111128146958,1.5,3.5,0.5,2.5,9.5,3.0,0.5,0.0,0.0,2
111128185615,1.0,0.0,0.0,0.0,2.5,2.5,0.5,0.0,0.0,2
111128185694,1.25,0.0,0.0,0.0,1.25,0.25,0.25,0.0,0.0,4
111128213018,0.86,0.29,0.0,1.14,1.14,0.14,0.14,0.0,0.0,7
111128213092,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1
111128213212,1.5,0.5,0.0,0.0,1.5,1.5,0.0,0.0,0.0,2
111128213412,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,1
111128213699,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
111128213799,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
111128213991,0.5,0.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,2
111128216113,1.0,0.5,0.0,0.0,1.0,0.67,0.33,0.17,0.17,6
111128216117,1.0,0.33,4.67,0.0,1.33,1.0,0.33,0.0,0.0,3
111128216911,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1
111128246253,1.0,0.0,0.0,0.0,1.17,1.0,0.17,0.33,0.17,6
111128246258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
111128246452,1.75,0.0,0.0,0.0,2.75,0.5,0.0,0.0,0.0,4
111128246650,1.81,0.1,0.1,0.14,2.1,1.0,0.0,0.29,0.29,21
111128248356,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
111128248757,0.8,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,5
111128248759,1.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,4
111128285093,1.0,0.0,2.0,3.0,11.0,4.0,3.0,0.0,0.0,1
111128285218,3.5,0.5,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2
111128285519,1.71,0.0,0.14,0.43,1.43,1.0,0.43,0.43,0.14,7
111128313012,2.0,0.5,0.0,0.0,4.0,1.5,0.0,0.0,0.0,2
111128313491,1.5,0.75,0.0,0.5,1.25,1.0,0.25,0.0,0.0,4
111128313496,1.0,0.0,0.33,0.0,2.0,1.0,1.0,0.33,0.33,3
111128313696,0.5,0.5,0.0,0.0,2.5,1.5,1.0,0.0,0.0,2
111128313914,1.9,0.88,0.22,0.9,1.0,0.72,0.02,0.0,0.0,40
111128316313,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
111128316994,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1
111128316997,2.0,1.0,0.0,2.6,3.0,1.0,0.0,0.0,0.0,5
111128346056,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1
111128346259,1.18,0.45,0.32,0.09,0.77,0.32,0.05,0.14,0.0,22
111128348755,3.5,0.0,0.0,0.0,1.5,0.5,0.0,1.0,0.5,2
111128348756,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
111128348757,1.25,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,4
111128385619,1.25,3.75,1.75,4.0,5.25,3.5,0.25,0.0,0.0,4
111128413016,1.5,1.0,3.5,0.25,3.25,0.5,0.25,0.0,0.0,4
111128413517,1.0,0.0,0.0,0.0,1.25,0.75,0.25,0.0,0.0,4
111128413590,1.2,0.4,9.4,10.6,11.2,2.8,0.2,0.0,0.0,5
111128413790,3.67,1.0,0.0,3.33,5.33,2.0,1.0,0.0,0.0,3
111128413792,1.0,0.14,0.14,0.29,3.0,1.14,0.29,0.0,0.0,7
111128413818,1.29,0.0,1.29,0.0,1.29,0.43,0.29,0.14,0.14,7
111128416914,1.25,0.0,0.0,0.25,2.0,2.25,0.5,0.0,0.0,4
111128446158,1.0,0.0,0.0,0.0,1.8,0.4,0.0,0.0,0.0,5
111128446456,1.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,5
111128448356,1.29,0.0,0.0,0.0,1.14,0.43,0.0,0.0,0.0,7
111128448359,1.25,0.0,0.0,0.0,1.12,0.62,0.25,0.12,0.12,8
111128448556,1.6,0.0,0.0,0.0,1.2,0.8,0.2,0.4,0.4,5
111128485094,3.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,1
111128485292,1.0,0.5,0.5,0.5,4.0,1.5,0.5,0.0,0.0,2
111128485614,1.2,0.2,1.2,0.0,1.8,1.0,0.6,0.0,0.2,5
111128485692,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2
111128485699,1.33,2.33,2.67,1.0,4.67,4.0,0.33,0.0,0.0,3
111128485715,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1
111128513096,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
111128513212,0.33,0.67,0.33,0.0,1.67,0.67,0.0,0.0,0.0,3
111128513496,1.22,0.44,3.78,1.67,1.67,0.44,0.11,0.33,0.33,9
111128513793,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1
111128513919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111128513990,1.0,0.0,0.0,0.0,4.0,2.5,0.5,0.0,0.0,2
111128516192,1.42,0.33,0.08,0.33,1.5,1.0,0.08,0.0,0.0,12
111128546054,1.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,5
111128546853,1.33,0.0,0.0,0.0,2.83,0.17,0.17,0.0,0.0,6
111128546858,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,2
111128548352,1.25,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,4
111128585210,1.17,0.17,0.33,0.0,1.17,0.5,0.0,0.0,0.0,6
111128585296,2.0,0.0,0.0,0.0,2.5,5.5,0.5,0.0,0.0,2
111128613198,0.5,0.0,0.0,0.0,3.0,0.5,0.5,0.0,0.0,2
111128613212,1.33,0.67,0.67,0.67,1.0,2.0,0.67,0.0,0.0,3
111128613214,2.0,0.0,0.0,0.0,3.5,1.0,0.5,0.0,0.0,2
111128613297,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
111128613315,1.0,0.33,0.67,0.0,1.0,1.0,0.33,0.0,0.0,3
111128613412,1.0,0.0,0.0,0.0,1.67,1.33,0.67,0.0,0.0,3
111128613594,1.33,0.42,1.67,0.33,1.17,0.42,0.17,0.17,0.17,12
111128613712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111128613818,1.0,0.5,4.5,0.0,1.5,2.0,0.25,0.0,0.0,4
111128616119,1.09,0.0,0.09,0.0,0.82,0.09,0.09,0.18,0.18,11
111128616391,1.5,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,2
111128616398,1.33,0.33,0.0,0.0,2.33,2.0,0.0,0.0,0.0,3
111128619454,1.16,0.16,0.42,0.0,2.16,0.71,0.03,0.1,0.1,31
111128646857,1.44,0.0,0.0,0.0,1.56,0.74,0.0,0.18,0.08,39
111128648758,1.9,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,10
111128685011,2.0,1.0,8.0,0.0,4.0,1.0,1.0,0.0,0.0,1
111128685617,1.5,0.0,0.5,0.0,4.5,4.5,1.0,0.0,0.0,2
111128713017,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1
111128713091,1.47,0.87,0.0,2.2,3.8,0.6,0.07,0.2,0.4,15
111128713092,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1
111128713293,1.33,0.33,0.33,0.0,3.33,0.67,0.33,0.0,0.0,3
111128713311,1.5,0.0,0.0,0.0,3.5,0.0,0.5,0.0,0.0,2
111128713315,1.73,0.82,1.27,2.18,1.45,0.0,0.36,0.09,0.09,11
111128713595,1.0,0.0,0.0,0.33,6.0,5.0,0.33,0.0,0.0,3
111128713796,1.4,0.8,0.0,0.0,2.4,1.4,1.0,0.0,0.0,5
111128713797,1.17,0.0,0.0,0.0,0.83,0.5,0.17,0.67,0.67,6
111128713918,3.33,0.0,0.0,2.0,8.0,1.67,0.33,0.0,0.0,3
111128716114,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1
111128716195,1.0,0.33,0.67,1.0,1.67,1.67,0.67,0.0,0.0,3
111128746454,0.17,0.0,0.0,0.0,1.67,0.58,0.0,0.08,0.0,12
111128748758,2.5,0.0,0.0,2.5,6.0,1.5,0.5,0.0,0.0,2
111128813013,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
111128813118,2.0,0.0,1.0,0.0,1.5,1.5,0.5,0.0,0.0,2
111128813192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111128813314,2.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,1
111128813512,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1
111128816395,2.0,0.0,0.0,0.0,3.5,2.5,0.5,0.0,0.0,2
111128816995,2.67,0.67,1.0,1.0,2.33,1.0,0.33,0.33,0.33,3
111128819650,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111128819851,1.82,0.0,0.0,0.0,1.45,0.64,0.0,0.18,0.18,11
111128846255,1.33,0.0,0.42,0.0,1.42,0.33,0.08,0.0,0.0,12
111128885210,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1
111128885616,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1
111128885697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111128913116,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,1.0,3
111128913119,3.22,0.44,1.0,0.11,2.56,1.22,0.56,0.56,0.56,9
111128913211,1.33,0.33,0.33,1.67,3.33,0.67,0.67,0.0,0.0,3
111128913291,1.5,0.0,0.75,0.0,1.0,0.5,0.25,0.0,0.0,4
111128913292,1.67,0.0,0.0,0.0,2.0,0.67,0.33,0.0,0.0,3
111128913395,1.5,1.5,4.5,0.5,2.5,3.5,0.5,0.5,0.5,2
111128913511,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1
111128913694,1.44,0.11,0.0,0.0,0.67,0.56,0.11,0.0,0.0,9
111128913697,2.95,1.68,1.95,1.95,2.79,0.16,0.05,0.37,0.16,19
111128916197,1.0,0.33,1.33,0.0,2.33,1.33,0.33,0.0,0.0,3
111128916399,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
111128916999,1.33,0.0,2.67,0.0,1.33,0.67,0.33,0.0,0.0,3
111128946153,0.2,0.0,0.0,0.0,1.4,0.2,0.0,0.2,0.0,5
111128946654,1.25,0.0,0.0,0.0,1.25,0.75,0.0,0.0,0.0,12
111128946850,2.22,0.0,0.0,0.0,2.0,1.22,0.0,0.11,0.11,9
111128948552,1.23,0.08,0.0,0.23,1.46,0.85,0.23,0.0,0.0,13
111128948752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111128985091,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,1
111128985291,1.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,1
111128985693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
111129013493,2.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,1
111129013598,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1
111129013719,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
111129013816,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1
111129016395,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1
111129019150,3.17,0.0,0.0,0.0,1.17,1.17,0.0,0.5,0.5,6
111129019256,1.44,1.0,0.0,0.68,1.12,0.4,0.08,0.16,0.0,25
111129046053,2.56,0.0,0.0,0.0,1.67,0.33,0.0,0.22,0.22,9
111129046150,2.18,0.0,0.0,0.0,1.27,0.18,0.0,0.09,0.0,11
111129046153,1.2,0.0,0.0,0.0,1.4,1.0,0.4,0.4,0.4,5
111129048559,1.0,0.0,0.0,0.0,1.11,0.67,0.0,0.33,0.33,9
111129048756,3.82,0.0,0.0,0.0,1.45,0.09,0.0,0.09,0.09,11
111129113295,2.5,1.0,0.0,0.0,2.0,1.5,0.5,0.5,0.0,2
111129113612,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1
111129113890,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,2
111129116317,1.33,1.0,10.67,4.0,7.0,3.67,1.33,0.0,0.0,3
111129146451,2.0,0.0,0.0,0.0,2.75,0.75,0.0,0.5,0.5,4
111129146854,1.25,0.0,0.0,0.0,1.75,1.0,0.0,0.0,0.0,4
111129146951,1.14,0.0,0.0,0.0,1.57,0.29,0.0,0.29,0.14,7
111129148555,1.33,0.0,0.0,0.0,0.17,0.25,0.0,0.33,0.33,12
111129148755,1.71,0.0,0.0,0.0,1.14,0.86,0.0,0.71,0.71,7
111129148759,1.2,0.0,0.0,0.0,1.8,0.6,0.0,0.0,0.0,5
111129180016,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
111129185110,3.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1
111129185315,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1
111129185519,1.4,0.8,0.2,1.4,5.0,1.4,0.2,0.2,0.2,5
111129213112,2.25,0.25,0.5,0.0,1.5,2.0,0.5,0.25,0.25,4
111129213415,5.0,1.0,3.5,0.0,3.0,0.5,0.5,0.0,0.0,2
111129213718,1.0,1.0,13.67,1.33,5.67,3.0,1.0,0.0,0.0,3
111129214456,0.75,0.0,0.0,0.0,3.25,1.25,0.0,0.0,0.0,4
111129216310,2.0,0.0,0.0,5.5,2.5,0.0,0.5,0.0,0.0,2
111129216391,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1
111129219052,1.8,0.0,0.0,0.0,2.2,0.4,0.0,0.2,0.2,5
111129219058,1.78,0.0,0.0,0.0,0.67,0.61,0.0,0.06,0.06,18
111129219154,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.5,0.5,2
111129246152,1.11,0.0,0.0,0.0,1.78,0.11,0.0,0.0,0.0,9
111129246154,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.4,0.2,5
111129246257,1.57,0.29,0.33,0.19,1.05,0.76,0.05,0.1,0.05,21
111129246652,1.0,0.0,0.0,0.0,2.08,1.62,0.23,0.0,0.0,13
111129280395,3.5,0.5,3.5,5.0,3.0,1.0,0.5,0.0,0.0,2
111129285810,1.4,0.0,0.4,0.0,1.4,1.4,0.2,0.2,0.0,5
111129313397,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1
111129313410,0.5,0.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,2
111129313590,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
111129313892,2.0,0.33,0.0,0.0,4.0,2.33,1.0,0.33,0.0,3
111129313897,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1
111129316194,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
111129316911,2.0,0.75,0.0,0.25,3.5,2.75,0.25,0.0,0.0,4
111129346052,1.6,0.0,0.0,0.0,0.6,0.9,0.0,0.4,0.3,10
111129346159,1.75,0.0,0.0,0.0,2.92,0.58,0.0,0.17,0.17,12
111129346657,1.0,0.0,0.0,0.0,2.8,2.6,0.0,0.2,0.2,5
111129348552,3.0,0.0,0.0,0.0,1.5,0.5,0.0,0.25,0.25,4
111129348557,1.0,3.4,7.6,1.0,2.4,0.4,0.2,0.0,0.0,5
111129348750,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1
111129348758,2.31,0.0,0.0,0.0,2.56,1.44,0.0,0.12,0.06,16
111129413196,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1
111129413199,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
111129413297,1.67,0.33,0.67,0.67,2.67,0.33,0.0,0.0,0.0,3
111129413316,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1
111129413412,3.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1
111129413613,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1
111129413617,2.0,0.0,5.0,1.0,5.0,3.0,1.0,0.0,0.0,1
111129416110,1.0,0.0,1.0,0.0,1.33,1.67,0.33,0.33,0.33,3
111129416118,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2
111129416311,0.5,1.0,0.0,0.0,4.5,1.0,1.0,0.0,0.0,2
111129446057,0.5,0.0,0.0,0.0,1.5,1.5,0.0,0.5,0.5,2
111129446458,0.5,0.0,0.0,0.0,1.75,0.75,0.0,0.5,0.5,4
111129446651,0.75,0.0,0.0,0.0,2.75,1.25,0.0,0.25,0.0,4
111129446654,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2
111129446656,0.8,0.0,0.0,0.0,1.4,0.6,0.0,0.2,0.0,5
111129446853,1.8,0.0,0.0,0.0,0.8,0.8,0.0,0.2,0.2,5
111129448559,1.33,0.0,0.0,0.0,2.5,0.17,0.0,0.17,0.17,6
111129512155,1.55,0.0,0.0,0.0,1.27,1.0,0.0,0.09,0.09,11
111129512553,0.6,0.0,0.0,0.0,1.2,0.4,0.0,0.6,0.0,5
111129512657,1.0,0.0,0.0,0.0,1.0,0.71,0.0,0.14,0.14,7
111129513412,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
111129513897,1.5,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.0,2
