userid,order_day_mean,day_after_lastorder
111143946651,26.33,4
111144016196,15.0,7
111144046057,100.0,50
111144113092,1.0,0
111144146358,296.0,0
111144146857,24.0,0
111144185794,90.0,0
111144213411,8.0,1
111144213414,58.0,0
111144213693,2.0,10
111144213714,15.0,19
111144213991,1.0,0
111144246251,1.0,1
111144313095,95.0,0
111144316990,1.0,2
111144346250,18.5,3
111144413099,3.0,0
111144413492,12.0,4
111144416395,2.5,173
111144513092,1.0,162
111144513417,109.0,27
111144513494,1.0,1
111144613213,12.0,1
111144613410,117.0,0
111144613492,1.0,0
111144613894,3.0,0
111144613913,12.5,6
111144716118,14.33,2
111144716990,266.0,21
111144746257,34.0,93
111144813598,37.0,1
111144813810,5.0,0
111144846759,25.0,0
111144913795,36.0,202
111144913796,88.0,10
111144946057,60.0,20
111144946950,11.0,3
111145013297,58.0,5
111145013590,22.0,16
111145013711,1.0,2
111145013713,14.0,13
111145013792,17.0,16
111145046951,3.0,0
111145080098,5.0,64
111145080515,24.0,1
111145085390,34.0,103
111145085492,90.0,22
111145085596,1.0,0
111145085813,48.0,2
111145113392,1.0,23
111145113616,1.33,11
111145113690,126.0,0
111145113911,1.0,0
111145116391,75.0,4
111145116399,39.0,0
111145116919,48.0,22
111145146758,136.0,0
111145148550,1.0,1
111145180196,106.0,3
111145180515,56.0,0
111145180591,8.0,18
111145180710,16.0,1
111145180917,17.0,4
111145182311,1.0,0
111145184113,46.0,21
111145185195,2.0,2
111145185199,9.0,7
111145185516,60.5,0
111145185595,94.0,0
111145185795,10.0,44
111145185796,104.0,0
111145185898,82.0,0
111145187019,89.0,71
111145187310,7.0,39
111145187319,24.0,132
111145188214,102.0,7
111145188296,2.0,60
111145188396,28.0,125
111145189216,1.0,1
111145189610,22.5,1
111145189913,36.0,3
111145213118,55.0,1
111145213217,5.0,21
111145213491,1.0,53
111145213792,26.0,0
111145246856,296.0,0
111145285210,1.0,84
111145285218,38.0,7
111145285412,105.0,29
111145313092,71.0,0
111145313192,3.0,138
111145313211,1.0,162
111145313711,50.0,0
111145313896,22.5,0
111145380515,1.0,17
111145380696,125.0,1
111145380715,10.2,1
111145380717,1.0,1
111145380913,9.0,0
111145385093,1.0,58
111145385393,11.5,7
111145385614,9.0,5
111145385710,1.0,39
111145413916,25.5,27
111145448759,11.0,2
111145480013,1.0,0
111145480191,1.0,4
111145480312,56.0,4
111145480318,1.0,5
111145480396,45.0,0
111145480593,80.0,20
111145480912,53.5,1
111145482799,1.0,1
111145484096,6.0,76
111145484619,36.67,1
111145485291,50.0,18
111145485892,17.0,77
111145485915,1.0,32
111145488010,41.0,8
111145488113,30.33,1
111145488496,33.25,6
111145488612,9.0,0
111145489710,7.5,2
111145489790,17.0,1
111145489918,32.0,0
111145489991,2.0,11
111145513190,1.0,5
111145513210,16.5,85
111145513396,4.0,3
111145513892,1.0,0
111145516994,14.0,66
111145516995,7.0,20
111145546451,39.0,4
111145548759,14.0,53
111145580013,9.0,0
111145580413,5.0,2
111145580719,13.5,115
111145613193,9.0,1
111145616396,71.0,0
111145646155,1.0,1
111145646256,8.0,1
111145646451,23.5,21
111145646452,199.0,3
111145648756,107.0,0
111145680519,26.0,0
111145680617,2.0,0
111145680694,50.0,0
111145680892,43.5,40
111145713397,111.0,2
111145713816,1.0,5
111145716995,20.67,35
111145746054,97.0,0
111145746554,191.0,12
111145813112,34.0,1
111145813312,70.0,25
111145813317,16.0,34
111145813995,90.0,1
111145816398,72.0,87
111145846052,267.0,4
111145880214,1.5,0
111145880290,6.0,7
111145885014,39.0,0
111145885015,64.0,0
111145885190,2.0,0
111145885196,10.0,0
111145885399,26.0,7
111145885496,1.0,12
111145885510,32.0,0
111145885593,64.0,0
111145885693,1.0,11
111145885914,72.0,1
111145913111,53.0,2
111145913816,3.0,24
111145916393,83.0,0
111145916917,47.0,2
111145946656,37.0,1
111145946755,56.0,9
111145948354,37.0,2
111145948755,1.0,0
111145980191,85.0,0
111145980196,1.0,0
111145980318,8.0,8
111145980510,28.0,38
111145980692,67.0,0
111145980714,79.0,0
111145985314,1.0,4
111145985612,35.0,10
111145985690,83.0,1
111145985815,31.0,3
111145985898,12.5,2
111146013690,73.5,0
111146016991,17.0,17
111146046954,118.0,0
111146116393,2.0,14
111146213210,93.0,76
111146213212,108.0,13
111146216914,12.0,0
111146246858,33.83,1
111146248753,68.0,0
111146313096,138.0,1
111146313498,15.5,10
111146346459,12.0,0
111146413013,4.5,50
111146513094,57.33,0
111146516399,5.25,22
111146548750,45.67,0
111146613512,3.4,0
111146613518,49.0,1
111146613792,4.0,19
111146616193,34.67,1
111146713517,1.0,0
111146716197,4.0,0
111146746256,2.0,0
111146813019,43.0,19
111146813594,168.0,0
111146813595,40.0,0
111146816911,63.0,6
111146848758,74.0,1
111146916990,33.0,0
111146916994,39.67,3
111146948758,125.0,0
111147013116,1.5,0
111147013312,4.0,1
111147013991,3.33,9
111147016996,2.0,1
111147046251,16.0,2
111147113218,64.0,1
111147146852,76.33,0
111147146857,194.0,2
111147148550,20.5,1
111147213514,6.0,10
111147213597,63.0,0
111147246357,13.5,1
111147313810,11.29,86
111147313814,2.0,0
111147313897,3.5,1
111147313998,1.0,5
111147316197,15.33,12
111147316993,28.33,0
111147316996,67.0,0
111147346655,2.0,4
111147346758,64.5,150
111147413094,3.5,0
111147416312,21.0,0
111147448555,42.0,5
111147485211,49.0,0
111147513317,1.0,3
111147513998,6.0,19
111147546150,37.0,45
111147613013,11.67,0
111147613113,42.0,0
111147613196,229.0,28
111147613890,90.0,0
111147616994,1.5,1
111147646654,35.0,0
111147646855,41.0,4
111147713095,53.0,4
111147713098,2.0,1
111147713613,10.0,15
111147716192,22.0,9
111147716197,45.0,12
111147716998,15.0,5
111147785018,1.0,0
111147813091,41.0,0
111147816994,15.0,9
111147846056,52.0,0
111147846255,1.0,13
111147846852,146.0,15
111147916311,19.5,1
111147916914,4.0,11
111147919853,1.0,0
111147946853,1.0,0
111148016311,66.0,0
111148016316,1.0,65
111148016995,21.0,0
111148116195,1.0,1
111148146954,28.14,0
111148213818,1.0,5
111148216995,62.0,1
111148313297,1.0,3
111148313614,139.0,0
111148316119,1.0,24
111148346756,15.0,4
111148413794,68.0,0
111148513018,34.33,183
111148613615,85.0,0
111148613695,22.0,40
111148613699,85.5,1
111148616398,1.0,4
111148713693,1.0,0
111148716198,15.0,6
111148716313,77.5,77
111148746857,211.0,1
111148748358,1.0,0
111148813216,1.0,12
111148813718,36.33,1
111148816193,156.0,1
111148846653,1.0,0
111148846754,16.0,20
111148913413,44.33,37
111148913690,49.5,3
111148913696,14.5,0
111148916315,1.0,37
111148916998,186.0,0
111149013916,31.0,2
111149013994,47.0,0
111149016312,34.75,0
111149113410,14.0,8
111149113516,3.0,0
111149213091,45.0,0
111149213595,1.0,14
111149246052,52.0,1
111149313496,34.0,0
111149313591,29.0,13
111149313692,34.0,0
111149313797,20.5,1
111149416191,13.0,0
111149416996,94.0,0
111149446150,19.0,0
111149513015,96.0,0
111149513792,1.0,5
111149513816,13.0,0
111149546254,43.0,1
111149548752,152.0,1
111149613818,53.0,19
111149713216,21.17,0
111149713416,22.0,1
111149713617,20.0,27
111149713692,2.0,0
111149746456,57.0,0
111149813096,115.0,0
111149813794,7.0,0
111149913093,1.0,45
111149913897,123.0,18
111149913996,9.0,2
111149946257,1.0,158
111149948556,121.5,9
111150013195,37.0,1
111150013293,3.5,22
111150013496,1.0,3
111150013511,1.0,2
111150013519,17.5,1
111150013610,3.0,4
111150016394,27.0,1
111150084214,19.0,10
111150084416,47.0,5
111150084719,6.0,7
111150085110,5.0,0
111150113014,2.0,68
111150113114,3.4,1
111150113712,3.67,0
111150116198,1.5,0
111150116994,28.0,15
111150180212,37.0,0
111150180690,81.0,1
111150185215,12.0,1
111150185316,1.0,0
111150185394,1.0,15
111150185492,20.0,0
111150185697,25.0,0
111150185890,9.67,0
111150213615,4.5,74
111150213892,19.0,0
111150280210,5.67,1
111150280414,1.0,13
111150280517,16.67,59
111150280692,1.0,10
111150285714,1.0,0
111150285793,1.0,77
111150313112,22.0,0
111150313999,14.0,0
111150316399,75.0,1
111150380018,17.0,1
111150385190,6.0,0
111150385394,1.0,6
111150385717,1.0,8
111150385816,2.0,1
111150413413,88.0,0
111150413996,1.0,11
111150448358,12.0,105
111150480013,3.5,0
111150480418,6.5,6
111150480493,12.0,1
111150480594,18.5,1
111150480791,1.0,10
111150485014,2.0,27
111150485094,1.0,0
111150485295,13.0,107
111150485396,1.0,5
111150485415,3.0,18
111150485518,1.0,3
111150513616,1.0,2
111150513794,1.0,0
111150513891,1.0,13
111150580290,7.0,1
111150585111,4.0,2
111150585593,12.0,2
111150613111,29.0,6
111150613196,34.0,6
111150613498,3.67,1
111150613691,49.0,0
111150613910,1.0,17
111150646451,4.0,1
111150680293,1.0,16
111150680499,5.0,23
111150680695,18.0,1
111150685895,3.5,3
111150685995,101.0,0
111150780212,19.0,1
111150780497,54.0,1
111150780698,1.0,7
111150780715,33.0,1
111150780812,37.0,9
111150780893,4.0,17
111150780998,6.0,1
111150784612,8.0,1
111150785292,3.5,6
111150785414,43.0,1
111150785899,2.33,4
111150813197,1.0,6
111150813799,11.5,3
111150813919,99.0,18
111150816196,26.0,25
111150816397,5.0,0
111150880617,5.0,0
111150880696,17.0,20
111150880798,1.0,107
111150880815,6.0,0
111150884414,5.33,0
111150885314,8.5,1
111150913010,15.0,1
111150913215,1.0,1
111150913590,9.0,13
111150913618,19.0,9
111150913818,1.33,9
111150913896,48.0,1
111150916998,1.0,0
111150980192,4.0,0
111150980219,1.0,0
111150980313,2.0,0
111150980416,1.0,11
111150980894,1.0,0
111150980991,17.0,1
111150984614,21.5,0
111150985091,21.5,3
111150985193,21.0,1
111150985795,5.0,7
111150985993,6.0,0
111151013019,11.0,0
111151013110,37.0,4
111151013592,22.5,0
111151013712,1.0,0
111151016193,1.0,0
111151048759,1.0,0
111151085610,1.0,3
111151085616,6.0,5
111151085919,17.0,5
111151113210,1.0,15
111151116914,32.0,0
111151146854,134.0,1
111151185119,7.0,24
111151185796,4.0,2
111151213017,2.0,2
111151213197,1.0,1
111151216318,6.0,0
111151248359,28.0,0
111151285399,24.0,9
111151285692,10.0,12
111151313092,32.0,0
111151313492,1.0,2
111151313518,4.0,2
111151385297,1.0,6
111151413097,52.0,5
111151413194,25.0,0
111151413898,41.0,3
111151485418,2.0,3
111151485717,1.0,36
111151485818,1.0,0
111151485913,9.0,0
111151585117,110.0,3
111151613295,4.0,2
111151613794,1.0,0
111151616110,15.0,7
111151616112,12.33,3
111151685516,1.0,0
111151685790,60.5,0
111151713110,4.0,0
111151713699,25.0,3
111151748559,250.0,87
111151785494,1.0,10
111151813616,1.0,60
111151813716,1.0,85
111151846455,1.0,3
111151848554,104.0,33
111151885297,15.0,5
111151885613,4.0,10
111151916311,34.5,1
111151948558,14.0,2
111151985199,8.0,9
111151985711,6.0,6
111152013098,1.0,11
111152013397,1.0,1
111152013494,5.0,1
111152013514,5.0,91
111152013719,2.0,0
111152016198,13.0,0
111152080211,2.5,3
111152080214,1.0,12
111152080796,1.0,1
111152084793,120.0,24
111152084814,1.0,1
111152084891,10.0,9
111152084899,5.0,1
111152085311,4.0,0
111152113111,16.0,2
111152113191,1.0,67
111152113193,6.0,29
111152113493,11.0,0
111152116190,4.5,5
111152180611,5.0,3
111152184216,18.0,0
111152185312,89.0,0
111152213393,66.5,1
111152213413,1.0,0
111152213492,1.0,6
111152213795,72.0,0
111152213812,22.0,2
111152216919,9.0,0
111152280014,6.0,7
111152280015,1.0,0
111152280892,4.0,0
111152284012,7.0,2
111152284098,19.0,0
111152284292,2.6,0
111152285012,23.0,0
111152285094,2.25,0
111152285395,36.0,1
111152285791,2.5,0
111152285911,27.0,1
111152313097,103.0,10
111152313191,1.5,0
111152313892,1.0,2
111152316116,1.0,121
111152316191,10.0,2
111152380098,3.0,3
111152380198,8.33,0
111152380591,1.0,4
111152380595,1.0,111
111152380910,1.0,1
111152385098,42.0,0
111152385218,1.0,6
111152385291,1.0,64
111152385813,13.5,51
111152385814,7.0,3
111152413299,16.5,0
111152413799,2.0,2
111152413913,3.0,0
111152413914,44.0,1
111152416997,9.0,0
111152480115,96.0,10
111152480597,1.0,3
111152480695,62.0,0
111152480790,5.5,2
111152485090,39.0,1
111152485213,21.0,45
111152485413,1.0,0
111152485891,2.0,0
111152485910,11.0,18
111152513016,3.5,0
111152513019,77.0,0
111152513418,1.0,65
111152513493,23.33,0
111152513917,1.0,1
111152516117,1.0,74
111152516313,3.0,0
111152580397,46.0,0
111152580617,1.0,0
111152580619,4.2,10
111152580891,1.0,4
111152584799,24.0,0
111152585091,4.5,2
111152585598,1.5,1
111152613315,1.0,2
111152613898,1.0,3
111152680019,2.0,13
111152680597,91.0,0
111152680793,1.0,4
111152680899,17.5,19
111152682399,47.0,0
111152682517,4.0,1
111152682899,3.5,36
111152684516,19.0,10
111152685418,7.0,0
111152685998,6.33,7
111152713113,29.0,1
111152713518,1.0,1
111152713590,1.0,11
111152713593,1.0,0
111152716316,2.5,0
111152716394,1.0,2
111152780092,1.0,0
111152784094,3.0,0
111152785211,8.0,0
111152785791,36.33,1
111152880517,9.0,0
111152880518,1.0,2
111152880996,18.67,3
111152882196,43.0,0
111152882695,2.0,0
111152882898,19.67,2
111152882917,1.0,0
111152885998,3.0,0
111152888611,36.5,14
111152913098,6.67,99
111152913318,27.0,0
111152913695,28.0,15
111152913797,1.0,8
111152980191,32.0,0
111152980314,79.0,1
111152980419,1.0,0
111152980893,1.0,0
111152985019,1.0,47
111152985291,14.0,15
111152985318,6.5,5
111153013111,21.0,15
111153013892,1.0,0
111153013898,1.0,1
111153016995,1.0,0
111153085596,21.0,0
111153085894,6.67,0
111153085995,1.0,0
111153116993,55.0,1
111153148551,29.67,53
111153185099,1.0,0
111153185799,13.0,1
111153185812,3.5,0
111153213699,3.5,1
111153248758,55.0,0
111153285414,1.0,5
111153285719,6.5,5
111153285819,44.0,7
111153313014,2.0,0
111153313096,1.0,1
111153313112,1.0,16
111153313695,31.0,6
111153313715,42.0,0
111153316194,27.0,3
111153380614,17.5,0
111153385816,7.0,0
111153413594,2.0,0
111153413618,64.0,1
111153413793,1.0,0
111153413799,34.0,1
111153480697,7.0,1
111153513514,44.0,1
111153580415,20.67,1
111153585691,3.0,7
111153585811,21.0,0
111153585997,4.0,0
111153613015,12.0,1
111153613497,1.0,0
111153616113,1.0,2
111153648756,170.0,1
111153680298,4.0,1
111153713813,9.0,7
111153713990,8.0,2
111153716116,3.0,53
111153716998,1.0,0
111153780093,24.5,1
111153780497,1.0,5
111153785897,7.5,0
111153813392,1.0,0
111153913092,1.0,2
111153980716,10.0,4
111153985098,3.0,1
111153985693,28.0,0
111154013215,21.5,0
111154013390,2.0,0
111154013793,17.67,1
111154013810,1.0,13
111154013815,24.0,0
111154016194,1.0,6
111154016310,6.0,15
111154080295,1.0,131
111154080511,23.0,1
111154080696,10.0,0
111154085198,9.2,0
111154085511,16.0,0
111154113011,13.0,31
111154113616,2.0,3
111154113817,3.0,1
111154116917,12.0,16
111154119557,35.0,0
111154185190,5.0,1
111154185291,29.0,2
111154185295,2.0,1
111154185411,18.0,7
111154185717,14.67,0
111154213597,10.0,10
111154213697,1.0,1
111154213791,12.0,21
111154213916,37.5,0
111154216190,37.0,69
111154216917,3.0,5
111154216992,1.0,9
111154280012,10.0,0
111154280515,2.0,53
111154280693,13.0,12
111154280792,1.0,16
111154285096,2.0,2
111154285895,14.0,62
111154285913,1.0,0
111154312352,34.4,1
111154313817,67.0,1
111154313858,89.0,204
111154314451,140.0,0
111154314651,84.0,12
111154317958,3.0,19
111154346156,172.0,56
111154380014,1.0,6
111154380495,62.0,0
111154380796,1.0,0
111154380912,1.0,0
111154384110,6.5,2
111154385018,146.0,0
111154385190,29.0,2
111154385214,23.0,13
111154385594,4.0,0
111154385994,30.0,1
111154395155,13.0,39
111154395750,1.0,7
111154413191,61.0,2
111154413397,26.0,0
111154413514,2.0,5
111154413895,28.0,0
111154480010,5.0,0
111154480098,132.0,23
111154480499,46.0,7
111154482215,1.0,6
111154482698,17.0,0
111154482810,2.0,77
111154482994,3.5,0
111154485595,1.0,2
111154485799,43.0,0
111154485816,20.0,0
111154485892,24.67,0
111154513111,72.0,85
111154513217,1.0,4
111154513894,1.33,3
111154580290,2.0,6
111154580490,53.0,0
111154580694,1.0,0
111154580912,6.0,30
111154584219,1.0,0
111154585612,8.0,0
111154585919,31.5,0
111154585995,4.0,17
111154613391,9.0,1
111154613515,3.0,94
111154613610,124.0,6
111154613614,36.0,8
111154613718,37.33,0
111154616198,1.0,0
111154616313,1.0,4
111154646951,1.0,0
111154648755,14.0,140
111154680217,1.0,1
111154680418,43.0,0
111154680518,75.0,0
111154680813,1.0,132
111154680893,1.0,2
111154685298,1.5,5
111154713711,8.75,0
111154713994,1.0,10
111154716392,6.0,1
111154746059,29.0,0
111154746551,8.0,24
111154780219,11.0,1
111154780694,5.0,4
111154785012,3.0,20
111154785510,1.0,0
111154785595,41.0,1
111154785796,1.0,1
111154785799,9.0,2
111154785914,1.0,11
111154785917,26.0,20
111154785997,8.0,22
111154813494,1.0,58
111154813897,17.0,1
111154813995,4.0,13
111154846655,78.0,33
111154880416,74.0,2
111154880513,17.0,15
111154880593,3.0,11
111154885810,19.0,8
111154885812,2.5,0
111154913797,1.0,2
111154913898,85.0,0
111154916911,13.0,2
111154946055,170.0,24
111154980117,2.0,1
111154980810,14.0,2
111154982015,5.0,2
111154982617,32.5,1
111154984218,24.5,0
111154984299,45.0,8
111154984413,115.0,2
111154984910,19.0,0
111154985899,26.0,11
111154988116,1.0,0
111154988392,10.0,1
111154988412,1.0,5
111154988417,7.0,5
111155013690,16.0,6
111155046855,66.0,26
111155113016,32.0,0
111155113090,1.0,25
111155113899,38.0,0
111155180019,1.0,0
111155185619,1.0,6
111155213398,15.0,1
111155213415,3.0,0
111155280798,1.0,0
111155285891,1.0,1
111155285895,10.0,0
111155313297,1.0,1
111155313312,17.0,0
111155316119,7.0,0
111155348756,1.0,1
111155380091,5.0,1
111155380518,1.0,1
111155385510,2.0,0
111155385997,1.0,0
111155413119,2.0,1
111155416990,1.0,1
111155480619,1.0,6
111155485818,1.0,0
111155485910,1.0,1
111155513215,29.0,8
111155516112,1.0,1
111155580614,3.0,0
111155585690,1.0,0
111155585799,1.0,3
111155646457,201.0,0
111155646655,112.0,0
111155648354,59.0,21
111155713191,1.0,0
111155716115,1.0,1
111155746254,1.0,1
111155813695,1.0,3
111155813912,1.0,1
111155846457,1.0,20
111155885210,1.0,0
111155885295,7.0,5
111155885593,18.0,10
111155885710,6.0,0
111155913214,28.5,1
111155916313,6.0,11
111155946855,1.0,0
111155980099,1.0,5
111155985518,8.0,2
111155985612,6.0,5
111155985694,1.5,0
111155985697,15.0,8
111155985699,1.0,10
111156013091,17.5,1
111156013096,13.0,0
111156013415,15.0,0
111156016318,3.0,0
111156080196,22.0,0
111156080713,55.0,0
111156080898,1.0,0
111156084098,3.0,44
111156084412,1.0,0
111156085595,1.0,3
111156085796,18.5,1
111156113419,1.0,4
111156116110,11.5,1
111156116113,1.0,0
111156185012,24.0,8
111156185191,19.0,0
111156185393,3.0,2
111156185796,3.0,0
111156185999,3.0,2
111156216911,2.0,17
111156285119,26.0,67
111156285313,16.0,0
111156285515,3.0,0
111156285919,1.0,0
111156313817,6.0,13
111156316118,7.5,1
111156380496,2.0,9
111156380897,1.5,0
111156380990,4.5,1
111156380993,22.0,0
111156384219,9.0,12
111156413515,9.0,12
111156413910,3.0,13
111156480619,4.0,0
111156485014,7.0,0
111156513712,1.0,8
111156516397,11.0,40
111156585095,3.0,0
111156585519,1.0,12
111156613214,12.0,29
111156613590,1.0,8
111156613898,4.0,1
111156616394,1.0,0
111156680617,18.0,0
111156685194,1.0,60
111156685912,3.0,9
111156713012,1.0,1
111156713412,1.0,18
111156713815,4.33,2
111156716118,3.0,4
111156780313,18.0,17
111156780513,1.0,1
111156780916,5.0,6
111156784016,12.33,0
111156784298,1.0,0
111156785411,1.0,26
111156785611,13.0,10
111156813011,1.5,0
111156813091,44.0,5
111156813412,50.0,1
111156813790,1.0,0
111156813816,8.0,83
111156880099,1.0,2
111156885690,1.33,0
111156885698,3.0,11
111156885914,10.5,3
111156913197,1.0,32
111156913495,7.5,1
111156916313,189.0,61
111156980398,10.0,1
111156980495,20.0,30
111156980596,16.0,1
111156980617,1.0,1
111156980711,1.0,4
111156984116,4.0,13
111156984814,1.0,3
111156985510,1.0,19
111157013113,47.0,0
111157013498,9.0,25
111157013998,3.0,0
111157046859,93.0,0
111157080211,1.0,1
111157085692,5.0,7
111157113198,37.5,2
111157113396,1.0,3
111157113919,33.0,5
111157113997,8.5,6
111157213197,34.0,5
111157216917,1.0,3
111157216990,7.0,1
111157216997,5.0,2
111157313016,3.67,4
111157313115,70.0,0
111157313214,45.0,3
111157313217,1.0,5
111157313398,1.0,16
111157313692,1.0,1
111157313694,20.0,5
111157385693,1.0,0
111157480016,2.0,0
111157480211,5.0,0
111157480690,1.0,3
111157485397,1.0,0
111157485596,49.0,63
111157485891,3.5,0
111157585115,1.0,0
111157613012,6.0,1
111157613293,34.0,0
111157613994,1.0,0
111157680699,15.0,1
111157685517,36.5,1
111157685992,1.0,6
111157713613,4.67,3
111157713716,14.0,9
111157716390,1.0,1
111157748354,6.67,3
111157785113,26.5,13
111157785617,1.0,0
111157785996,1.0,0
111157813096,1.0,1
111157813114,1.0,30
111157813492,3.0,1
111157848759,13.0,243
111157885099,6.0,1
111157885519,1.0,0
111157885590,1.0,6
111157885911,1.0,7
