userid,actionType1,actionType2,actionType3,actionType4,actionType5,actionType6,actionType7,actionType8,actionType9
110841917473,13,1,6,0,5,1,0,0,0
110842010877,9,0,0,0,8,5,0,0,0
110842010978,78,1,4,0,57,14,3,3,3
110842017476,1,0,0,0,0,0,0,0,0
110842017772,19,0,0,0,17,10,3,7,8
110842017879,10,4,2,7,11,10,1,0,0
110842110874,7,2,0,0,6,4,1,0,0
110842110879,2,0,0,0,11,6,0,0,0
110842210872,1,0,1,0,2,2,0,0,0
110842210876,5,0,0,0,9,4,1,1,0
110842210971,1,0,0,0,2,3,1,0,0
110842217279,11,7,7,17,16,0,0,0,0
110842217476,5,0,0,0,4,1,0,0,0
110842217776,3,0,0,0,4,0,0,0,0
110842217879,4,0,0,0,22,6,0,0,0
110842317174,26,1,0,2,7,2,0,0,0
110842317379,9,1,2,3,15,10,2,1,1
110842317777,0,0,0,0,2,0,0,0,0
110842417177,208,13,40,0,100,56,0,0,0
110842417475,2,0,0,0,5,1,0,0,0
110842417873,15,0,0,0,13,10,7,3,3
110842517178,14,0,0,6,12,6,0,0,0
110842517270,15,0,0,0,18,4,0,0,0
110842517372,5,2,0,0,2,0,0,0,0
110842517473,56,0,0,0,57,13,0,1,1
110842517774,17,3,1,2,16,13,2,2,2
110842610872,18,0,0,0,19,10,0,5,5
110842617372,14,0,0,3,12,3,1,0,0
110842617471,16,1,0,2,14,12,1,0,0
110842617474,14,5,4,1,5,5,0,0,0
110842617574,4,0,0,0,5,2,0,0,0
110842717174,18,0,0,8,31,20,0,0,0
110842717370,5,0,0,0,2,0,0,0,0
110842717371,11,0,0,0,23,6,1,0,0
110842717372,3,0,0,0,10,4,1,1,1
110842717475,1,0,0,0,2,2,0,0,0
110842717779,1,0,0,0,0,0,0,0,0
110842772076,4,0,0,0,1,2,0,0,0
110842810971,3,0,0,0,2,3,0,0,0
110842817071,25,0,4,0,8,6,1,1,1
110842847173,0,0,0,0,5,0,0,0,0
110842847275,6,2,0,0,9,2,0,0,0
110842847279,1,0,0,0,3,1,0,0,0
110842847371,1,0,0,0,0,0,0,0,0
110842847378,1,0,0,0,0,0,0,0,0
110842847471,13,2,0,4,9,6,2,2,2
110842917279,6,0,0,0,8,5,0,0,0
110842917674,2,0,2,0,3,1,1,1,0
110842917773,5,0,0,0,9,1,0,0,0
110842917775,6,0,0,0,19,1,0,1,1
110843010875,15,0,0,0,22,17,0,0,0
110843110570,4,0,0,0,1,0,0,0,0
110843117371,0,0,0,0,2,1,0,0,0
110843117376,13,0,0,0,13,1,0,0,0
110843117671,2,2,1,2,8,5,1,0,0
110843117772,2,0,0,0,1,1,0,0,0
110843217472,5,0,0,0,9,8,0,1,0
110843217477,10,0,0,0,15,11,0,0,0
110843310576,12,0,0,0,18,10,0,10,10
110843310974,64,8,0,6,75,38,1,2,0
110843317478,6,0,0,0,9,6,0,0,0
110843510570,11,0,0,0,2,2,0,1,1
110843510576,4,0,0,0,6,4,1,0,0
110843510873,8,1,0,1,7,3,1,1,1
110843517077,46,0,0,0,11,8,0,5,0
110843517677,1,0,0,0,1,1,0,0,0
110843610572,11,0,0,0,13,4,0,0,0
110843610872,9,0,0,0,11,8,0,4,1
110843617070,2,0,0,0,4,4,1,0,0
110843617670,1,1,0,7,3,2,1,0,0
110843617678,2,0,0,0,2,4,1,0,0
110843710874,10,0,0,0,23,2,0,0,0
110843717279,5,1,4,0,5,3,2,1,1
110843717375,0,0,0,0,1,1,0,0,0
110843717476,10,0,0,2,17,6,0,1,1
110843717771,1,0,0,0,1,1,0,0,0
110843810573,101,3,3,0,65,18,0,0,0
110843810870,12,0,0,0,8,6,0,0,0
110843910973,34,0,0,0,23,15,0,1,1
110843917378,1,0,0,0,4,0,0,0,0
110843917475,1,0,0,0,7,3,0,0,0
110844010572,5,0,0,0,10,8,0,1,1
110844010871,4,1,0,0,5,1,0,0,0
110844017273,6,1,1,1,6,3,0,0,0
110844017677,15,7,25,15,44,14,5,5,5
110844017771,8,6,0,8,17,8,1,2,0
110844110576,6,0,0,0,0,0,0,0,0
110844110979,0,0,0,0,0,0,1,0,0
110844117072,18,0,5,0,0,0,0,0,0
110844117272,0,0,0,0,11,0,0,2,0
110844117373,2,0,0,0,5,4,0,0,0
110844210572,0,0,0,0,8,1,0,0,0
110844217173,5,0,0,0,2,2,0,1,1
110844217379,1,0,0,0,0,0,0,0,0
110844217674,5,3,1,0,3,0,0,0,0
110844310577,1,0,1,0,2,2,1,0,0
110844310875,3,0,0,0,10,3,1,0,0
110844410870,1,0,0,0,3,2,0,0,0
110844410871,11,0,0,0,21,12,0,0,0
110844417377,4,0,0,0,33,3,0,2,0
110844417678,3,0,0,0,5,2,0,0,0
110844510979,13,2,1,1,37,10,2,0,0
110844517078,16,0,0,4,17,6,2,3,3
110844517273,13,0,0,0,19,2,0,3,2
110844517471,2,0,0,0,3,0,0,0,0
110844617074,19,0,0,0,8,5,0,3,3
110844710576,9,0,0,0,16,3,0,2,1
110844710872,3,0,0,0,1,3,0,0,0
110844717671,0,0,0,0,0,0,1,0,0
110844717779,10,1,1,0,9,1,0,1,1
110844810578,2,0,0,0,2,1,1,0,0
110844817378,3,0,0,0,1,0,0,0,0
110844910874,10,4,4,1,8,5,0,0,0
110844917076,3,0,0,0,3,1,0,0,0
110844917671,4,0,0,0,27,4,0,0,0
110845017072,8,0,0,0,11,11,1,0,0
110845017470,1,0,0,0,5,1,0,0,0
110845017472,3,0,0,0,4,3,0,0,0
110845110976,14,0,0,0,6,2,0,2,2
110845117172,1,0,0,0,0,0,0,0,0
110845117673,10,0,0,0,15,3,2,0,0
110845117975,17,5,1,0,10,4,0,3,2
110845117977,53,0,0,0,63,53,0,2,0
110845217074,3,0,0,0,4,1,0,0,0
110845217271,21,0,0,0,13,6,0,3,3
110845217376,11,0,0,0,9,7,0,1,1
110845217671,1,0,0,0,1,0,0,0,0
110845217675,22,0,0,0,23,14,2,1,1
110845217870,1,0,0,0,0,0,0,0,0
110845217872,15,0,0,0,18,4,0,1,1
110845217875,11,8,1,5,26,13,2,1,0
110845317077,3,0,0,0,7,3,1,1,0
110845317575,6,0,0,0,14,9,0,2,1
110845317779,2,0,0,0,10,5,0,2,1
110845317971,5,0,0,0,6,1,0,0,0
110845410875,1,0,0,0,3,2,0,0,0
110845417275,50,0,0,0,34,7,0,2,2
110845510975,1,0,0,0,3,1,0,0,0
110845517372,6,3,1,4,2,0,0,0,0
110845610974,5,0,0,0,10,5,1,0,0
110845617176,0,0,0,0,12,11,0,0,0
110845617673,5,0,0,0,3,2,0,0,0
110845617778,11,0,0,0,24,1,0,2,0
110845617976,1,0,0,0,10,0,0,1,0
110845717176,3,1,1,0,6,2,0,0,0
110845717178,0,0,0,0,0,0,2,0,0
110845717277,4,2,2,0,12,4,1,0,0
110845772372,1,0,0,0,0,0,0,0,0
110845810572,4,0,0,0,3,1,0,0,0
110845810876,40,0,0,0,5,4,0,25,9
110845817474,9,0,0,0,9,2,0,1,1
110845817773,6,1,13,0,2,0,0,0,0
110845910572,1,0,0,0,5,5,0,0,0
110845910876,11,0,0,0,6,2,0,1,1
110845910879,1,0,0,0,1,2,0,0,0
110845917079,3,0,0,0,4,1,0,0,0
110845917179,24,0,0,0,2,5,0,0,0
110845917779,1,0,0,0,1,3,0,0,0
110846017071,4,0,0,0,2,0,0,0,0
110846017274,14,1,0,0,28,1,0,3,0
110846110573,33,0,6,0,17,13,0,5,4
110846117278,5,0,0,0,3,2,0,1,0
110846117471,12,0,0,0,9,2,0,0,0
110846117473,6,0,0,0,5,5,1,0,0
110846117577,4,2,0,0,2,2,0,0,0
110846117978,10,1,0,0,19,10,4,3,3
110846172372,1,0,0,0,1,1,0,0,0
110846210876,1,0,0,0,0,0,0,0,0
110846217076,5,0,0,0,2,0,0,0,0
110846217275,21,0,1,1,19,20,1,0,0
110846217873,2,0,0,0,6,3,0,0,0
110846310578,0,0,0,0,10,2,0,7,0
110846317474,0,0,0,0,16,1,0,2,0
110846317771,6,3,0,0,9,3,0,0,0
110846410973,16,0,0,0,31,7,0,1,0
110846472072,6,0,0,0,6,2,0,0,0
110846472079,1,0,0,0,6,6,0,0,0
110846517576,13,4,1,6,40,6,0,3,0
110846517778,28,8,20,0,17,12,3,4,3
110846617074,6,0,0,0,19,3,0,0,0
110846617270,2,0,0,0,2,2,0,0,0
110846617474,7,3,2,37,4,0,3,0,0
110846617872,6,0,0,0,10,1,0,0,1
110846710576,2,0,0,0,2,1,0,0,0
110846710975,8,0,0,0,6,5,1,3,1
110846717770,5,5,0,2,16,1,1,1,0
110846717879,2,0,0,0,2,1,0,0,0
110846810970,8,0,0,0,7,3,0,1,0
110846817079,0,0,0,0,0,0,0,0,5
110846817179,5,0,0,0,3,2,0,0,1
110846817471,16,0,1,1,15,14,7,8,8
110846872376,6,0,0,0,7,5,0,1,0
110846910973,7,0,1,0,4,2,2,1,1
110846910977,14,0,0,0,10,7,0,0,0
110846917075,4,0,0,0,10,2,1,0,0
110846917176,7,0,0,0,4,1,0,0,0
110846917378,15,1,0,0,6,0,0,0,0
110846917670,10,0,0,0,9,4,0,0,0
110846917770,2,0,0,0,1,1,1,0,0
110846917871,4,3,0,0,4,5,2,0,0
110846972273,10,0,0,0,8,2,0,0,0
110847017071,2,0,0,0,0,0,1,0,0
110847017176,4,0,0,0,1,3,0,2,1
110847017476,3,0,0,0,2,1,0,0,0
110847117178,4,0,0,0,5,3,0,0,0
110847117871,8,10,0,4,8,6,1,0,0
110847210574,9,0,0,0,18,10,0,5,5
110847210870,1,0,0,0,1,2,0,0,0
110847210976,6,1,0,0,12,7,3,3,2
110847217071,1,0,0,0,4,2,0,0,0
110847217270,1,1,0,0,2,2,1,0,0
110847217372,6,0,0,0,8,2,1,0,0
110847217470,1,0,0,0,3,4,0,0,0
110847217471,15,3,7,1,18,39,2,1,0
110847317975,15,2,0,0,26,9,1,0,0
110847317979,33,5,5,0,43,37,7,4,4
110847410574,2,0,0,0,5,0,0,0,0
110847410877,3,0,0,0,3,1,0,0,0
110847417170,2,0,3,0,3,2,1,1,1
110847417577,5,1,0,0,3,1,0,0,0
110847417777,2,0,0,0,1,1,0,0,0
110847417979,2,0,0,0,5,2,0,1,0
110847510870,1,0,0,0,2,2,1,0,0
110847517078,2,0,0,0,2,1,0,0,0
110847517577,9,0,0,0,6,2,0,1,1
110847517676,19,6,4,0,7,1,1,4,4
110847517876,0,0,0,0,0,0,0,0,1
110847572371,1,0,0,0,1,2,1,0,0
110847617178,1,0,0,0,1,1,0,0,0
110847710578,1,0,0,0,0,0,0,0,0
110847717074,6,0,0,0,9,1,0,0,0
110847717171,1,1,0,0,4,1,1,0,0
110847717270,3,0,0,0,4,3,0,0,0
110847717571,3,1,0,0,3,2,0,0,0
110847717771,32,11,18,17,15,0,0,2,2
110847717871,2,0,0,0,3,0,0,0,0
110847717873,5,0,0,0,16,3,2,1,1
110847717970,2,0,0,0,1,1,0,0,0
110847772275,10,0,0,0,13,7,0,3,2
110847810873,1,0,0,0,2,0,0,0,0
110847810974,4,0,0,0,4,0,0,0,0
110847810978,16,0,0,0,18,3,0,2,2
110847817370,1,2,0,0,2,3,0,0,0
110847817379,44,1,2,0,6,1,0,0,0
110847917172,2,0,0,2,5,15,2,0,0
110847917179,0,0,0,0,0,1,0,0,0
110847917375,16,4,1,1,21,6,0,0,0
110847917874,4,0,0,0,8,2,0,1,1
110848110979,1,0,0,0,1,0,0,0,0
110848117073,24,10,9,23,30,14,5,5,5
110848117473,5,0,0,0,7,3,1,0,0
110848117674,4,1,0,0,14,12,2,0,0
110848117772,9,19,13,0,22,14,3,1,1
110848210872,18,6,0,7,8,0,0,0,0
110848210971,6,4,0,0,15,5,1,0,0
110848210972,2,1,1,0,4,2,1,0,0
110848217776,1,0,0,0,1,1,0,0,0
110848310971,23,1,0,0,39,5,2,3,1
110848317070,423,3,208,7,367,332,25,36,29
110848317175,2,0,1,0,1,0,0,0,0
110848317878,15,0,0,0,8,2,0,1,1
110848410973,5,1,1,0,6,2,1,0,0
110848417174,5,0,0,0,8,2,0,0,0
110848417274,4,0,0,0,11,4,2,0,1
110848417370,6,2,0,0,19,6,0,2,0
110848417871,2,0,0,0,1,0,0,0,0
110848517072,0,0,0,0,8,0,0,0,0
110848517473,15,0,0,0,15,5,0,0,0
110848610877,1,0,0,0,2,3,0,1,1
110848617178,3,0,0,0,4,1,0,0,0
110848617275,1,0,0,0,0,0,0,0,0
110848617375,1,0,0,0,0,0,0,0,0
110848710870,1,0,0,0,1,4,0,2,0
110848717170,0,0,0,0,1,0,0,0,0
110848717371,22,0,0,0,18,10,0,4,0
110848810874,2,0,0,0,5,1,1,0,0
110848817275,12,0,1,0,8,7,0,1,1
110848817378,53,5,72,10,40,21,14,13,13
110848817671,24,1,0,0,23,10,2,0,0
110848817879,2,0,0,0,0,0,0,0,0
110848910973,6,0,0,0,8,4,1,1,1
110848917574,31,0,0,0,35,28,0,0,0
110849117375,2,0,0,0,3,2,0,0,0
110849117579,2,0,0,0,4,4,0,0,0
110849117674,11,0,0,0,13,4,0,0,0
110849117773,10,5,7,0,6,2,2,0,0
110849210573,35,6,1,3,35,12,1,0,0
110849210574,1,0,0,0,0,0,0,0,0
110849217776,0,0,0,0,3,0,0,0,0
110849217879,3,2,0,0,4,2,0,0,0
110849310970,10,0,3,0,10,6,1,1,1
110849317073,1,0,0,0,0,0,0,0,0
110849317472,1,0,0,0,5,2,0,0,0
110849417072,19,0,0,0,1,1,0,0,0
110849417075,69,0,3,3,26,10,4,9,8
110849417277,6,0,1,0,9,3,2,1,1
110849417474,0,0,0,0,3,0,0,0,0
110849517074,3,8,0,0,11,3,3,0,0
110849617177,12,0,0,0,22,10,0,0,0
110849617779,0,0,0,0,0,0,1,0,0
110849710972,7,0,0,0,6,4,0,1,1
110849717479,5,11,21,12,17,4,1,1,1
110849717774,3,0,0,0,7,6,0,2,2
110849810973,2,0,0,0,22,2,0,1,0
110849810976,16,0,0,0,5,3,0,2,2
110849817479,1,3,6,0,5,4,1,0,0
110849817579,20,0,0,0,15,4,0,3,1
110849817674,1,0,0,0,1,0,0,0,0
110849817873,7,0,0,0,17,2,0,3,0
110849817876,5,0,0,0,2,2,0,0,0
110849917473,1,3,0,0,1,1,1,0,0
110849917677,17,0,0,0,12,3,0,0,0
110870010575,5,0,0,0,7,5,1,0,0
110870017078,3,0,0,0,0,0,0,0,0
110870017277,2,0,0,0,6,0,0,0,0
110870017370,10,0,0,0,15,11,2,5,3
110870210572,4,0,0,0,1,0,0,0,0
110870217473,10,0,0,0,5,4,1,1,1
110870217673,3,0,0,0,3,3,0,0,0
110870217778,2,0,0,0,2,1,0,1,1
110870310570,4,0,0,0,6,2,1,1,0
110870310574,1,1,0,0,1,0,0,0,0
110870310974,5,1,0,0,11,3,1,4,0
110870317076,11,3,0,0,21,6,0,0,0
110870317273,25,0,4,0,15,5,4,4,4
110870317374,68,6,14,2,42,5,0,8,0
110870317375,16,1,1,0,8,4,1,1,1
110870317673,21,0,0,0,15,24,0,0,0
110870317678,14,0,0,0,19,8,3,2,2
110870417074,1,0,0,0,1,2,0,0,0
110870417274,1,0,0,0,0,0,0,0,0
110870610877,1,0,0,0,9,0,0,0,0
110870710874,16,0,0,0,10,4,0,2,2
110870710973,1,0,0,0,2,3,0,0,0
110870717076,8,0,0,0,6,1,0,0,0
110870717274,2,0,0,0,1,0,0,0,0
110870717372,87,0,0,0,95,23,0,0,0
110870717673,3,0,0,4,4,1,0,0,0
110870810976,10,0,0,0,17,3,1,1,1
110871010573,11,0,0,0,12,8,2,3,3
110871010578,6,0,0,0,10,4,0,1,1
110871010879,19,0,0,0,17,4,1,3,0
110871010978,16,0,0,0,6,1,0,1,1
110871017074,12,0,0,0,9,3,0,2,2
110871017174,3,0,0,0,8,10,2,1,1
110871017176,11,0,0,0,13,5,0,0,0
110871017379,15,0,0,0,8,6,0,4,3
110871017470,10,0,0,0,22,10,0,6,6
110871017472,13,0,0,0,29,6,0,1,1
110871017478,38,0,0,0,22,20,0,1,1
110871110975,16,0,0,0,18,12,0,2,2
110871117370,10,0,0,0,8,4,0,1,1
110871117976,5,2,0,0,12,2,1,0,0
110871171774,13,0,0,0,11,5,0,0,0
110871173279,3,0,0,0,8,5,0,0,0
110871173374,7,0,0,0,9,4,1,0,0
110871179675,7,0,0,0,8,6,0,1,1
110871210870,20,0,0,0,19,6,0,1,0
110871210873,10,1,0,0,5,0,0,2,0
110871217373,8,14,25,0,30,10,2,0,0
110871217779,14,0,0,0,13,9,0,1,1
110871310871,3,0,0,0,1,3,0,2,2
110871310873,11,0,0,0,9,5,0,6,2
110871317476,9,3,1,0,19,3,1,0,0
110871317574,46,3,3,0,34,23,1,0,0
110871317677,0,0,0,0,9,4,0,2,0
110871317679,4,0,0,0,7,1,0,2,2
110871372070,1,0,0,0,9,3,0,0,0
110871410579,36,0,0,0,31,5,0,2,2
110871417070,20,1,1,0,7,4,2,1,1
110871417276,16,0,0,0,8,2,1,0,0
110871417372,18,2,0,6,10,6,0,1,1
110871417474,4,0,1,0,4,2,1,0,0
110871417679,23,0,0,0,12,0,0,0,0
110871417779,8,2,0,0,3,1,1,0,0
110871517076,41,4,4,4,17,2,1,0,0
110871517374,8,0,0,0,4,4,0,1,1
110871517470,10,0,0,0,2,1,0,0,0
110871517472,11,0,0,0,9,3,0,1,0
110871617071,5,0,0,0,0,0,0,0,0
110871617073,4,0,0,0,5,5,0,1,1
110871617079,8,0,0,0,4,4,0,1,1
110871672270,12,0,0,0,17,7,2,7,6
110871672279,1,0,0,0,2,3,0,1,1
110871672376,10,3,1,6,13,9,2,1,0
110871672777,38,6,2,3,34,12,0,1,1
110871710978,10,0,0,0,9,7,0,2,2
110871717370,30,0,0,0,7,2,0,4,1
110871717372,35,1,0,0,14,8,0,2,2
110871717673,20,0,0,0,8,6,0,2,2
110871810978,7,0,0,0,2,1,1,0,0
110871817571,7,0,1,0,5,5,2,1,1
110871871271,11,0,0,0,4,2,0,2,2
110871871278,3,0,0,0,7,4,0,1,1
110871872171,12,0,0,0,18,16,1,2,0
110871872876,13,3,0,0,8,3,0,1,1
110871917171,2,0,0,0,1,1,1,0,0
110871917179,5,0,0,0,7,6,0,0,0
110871917370,1,0,0,0,1,3,0,1,0
110871917677,22,4,15,0,16,6,0,2,2
110871917771,7,0,8,0,15,12,1,0,0
110871917775,5,0,0,0,6,2,0,2,0
110872010977,25,3,0,0,10,13,2,4,3
110872110576,28,5,3,1,39,30,0,2,1
110872110871,7,0,0,0,11,6,0,4,3
110872117073,50,0,0,0,53,29,0,5,3
110872210870,13,0,0,0,5,2,0,0,0
110872217379,4,0,0,0,11,11,0,0,0
110872317073,4,0,0,0,8,2,0,2,1
110872317371,2,0,0,0,3,2,0,0,0
110872410872,5,0,0,0,9,6,0,0,0
110872410874,8,2,0,14,13,1,0,0,0
110872410973,2,0,0,0,3,3,1,0,0
110872417275,2,1,32,2,17,12,0,0,0
110872417372,5,14,3,0,14,2,2,1,1
110872417375,34,0,16,0,37,10,5,6,4
110872510574,9,0,0,0,17,10,3,0,0
110872517679,2,0,0,0,1,0,0,0,0
110872610871,0,0,0,0,3,0,0,1,0
110872610876,10,0,0,0,1,1,0,0,0
110872617272,3,0,0,0,0,0,0,0,0
110872617379,30,0,2,1,18,5,0,2,2
110872710875,5,0,0,0,4,4,0,1,1
110872817278,12,0,0,0,12,4,1,1,1
110872910971,33,18,24,29,11,0,1,0,1
110872917478,20,0,2,0,2,2,0,1,0
110873017272,4,0,0,0,2,2,0,0,0
110873017275,5,0,0,0,1,0,0,0,0
110873017276,3,0,0,0,6,3,1,1,1
110873017776,16,0,0,0,18,8,0,14,9
110873110570,10,0,0,0,6,1,0,2,0
110873117272,24,9,100,42,44,11,5,3,2
110873117273,20,0,0,5,32,27,3,4,3
110873117673,2,0,0,0,5,6,1,0,0
110873217378,13,7,7,18,29,10,2,6,5
110873410570,5,0,0,0,1,2,0,1,1
110873417072,7,0,0,0,15,8,0,3,2
110873417371,4,0,0,0,8,1,0,0,0
110873417376,12,0,0,0,3,2,0,2,2
110873510972,45,0,0,0,10,5,0,2,2
110873517474,10,0,0,0,11,6,1,1,0
110873710872,5,0,0,0,14,8,0,0,0
110873717071,11,3,0,0,2,0,0,0,0
110873717678,5,4,40,1,29,2,1,0,0
110873817071,1,0,0,0,2,3,1,0,0
110873910872,5,0,4,2,12,5,2,2,2
110873917775,40,0,0,0,14,14,0,1,0
110874010576,1,0,0,0,0,0,0,0,0
110874010875,12,0,3,0,5,3,3,3,2
110874010879,9,0,0,0,0,0,0,0,0
110874010973,14,0,1,0,7,1,0,0,0
110874017076,1,0,0,0,2,5,0,0,0
110874017374,7,0,0,0,15,4,0,0,0
110874017679,100,3,0,4,28,6,0,3,3
110874017774,6,0,0,0,6,0,0,0,0
110874017879,5,0,0,0,9,3,0,4,3
110874117175,11,0,0,0,16,4,1,3,1
110874117271,1,0,0,0,0,0,0,0,0
110874117279,10,0,0,0,9,2,0,1,1
110874210871,10,0,0,0,0,0,0,0,0
110874210971,15,0,0,0,9,4,0,1,1
110874217476,32,0,0,0,43,2,0,2,1
110874310579,23,0,0,0,39,15,0,1,0
110874310872,1,0,0,0,0,0,0,0,0
110874310970,14,4,1,0,23,3,2,1,1
110874317376,13,0,0,0,12,0,0,0,0
110874317377,17,0,0,0,12,1,0,2,0
110874372071,14,0,0,0,7,1,0,6,6
110874410873,1,0,0,0,5,5,0,0,0
110874417275,0,0,0,0,6,0,0,0,0
110874510973,23,0,0,0,27,13,0,3,1
110874517670,11,2,6,2,14,11,1,3,3
110874617070,8,1,0,0,9,6,1,0,0
110874617173,9,0,0,0,12,7,0,1,1
110874617278,23,0,0,0,18,12,1,2,0
110874617475,8,0,0,0,5,1,0,9,9
110874717078,0,0,0,0,1,1,1,0,0
110874717277,8,0,0,0,7,0,0,1,0
110874717377,4,0,0,0,6,0,0,1,0
110874810572,7,0,0,0,8,2,0,0,0
110874810576,13,0,0,0,9,10,0,3,1
110874810872,1,0,0,0,0,0,0,0,0
110874817078,16,0,0,0,39,15,0,0,0
110874817378,7,0,0,0,10,8,1,0,0
110874817477,9,0,0,0,19,2,0,1,1
110874910973,11,0,0,0,8,2,0,0,0
110874917076,1,0,0,0,1,3,0,0,0
110875110579,1,0,0,0,2,4,0,0,0
110875110876,10,0,0,0,22,3,0,0,0
110875110976,18,0,0,0,21,12,0,0,0
110875117076,7,0,0,0,14,6,0,0,0
110875117274,1,0,0,0,0,0,0,0,0
110875117276,203,0,0,0,110,69,0,4,1
110875117279,25,0,0,0,23,10,0,11,8
110875117674,2,0,0,0,5,5,1,0,0
110875210975,4,0,0,0,0,0,0,0,0
110875210979,8,0,0,0,11,3,0,3,2
110875217073,19,0,2,0,13,5,2,1,1
110875217675,11,1,1,5,24,11,0,1,1
110875317374,1,0,0,0,1,1,1,0,0
110875510575,5,7,14,9,25,3,1,0,0
110875517273,20,2,0,0,13,4,1,2,1
110875710576,25,2,0,0,16,5,0,3,0
110875710578,9,0,3,2,17,12,5,4,4
110875717274,17,1,1,0,12,3,0,1,1
110875817070,42,0,0,0,44,26,0,1,2
110875817275,4,0,0,0,5,1,0,1,1
110875817377,1,0,0,0,2,1,0,0,0
110876010579,4,0,0,0,3,1,0,0,0
110876110573,19,1,28,2,54,29,12,5,5
110876210879,3,0,1,0,4,2,2,0,0
110876217376,3,0,0,0,1,1,0,0,0
110876310978,29,0,2,0,29,20,1,3,2
110876410573,1,0,0,0,0,0,0,0,0
110876410971,1,0,0,0,1,3,0,0,0
110876510578,3,2,1,6,9,5,0,0,0
110876610978,10,1,0,4,16,9,0,1,1
110876617272,22,0,0,0,21,7,0,12,5
110876617273,22,1,0,0,6,2,1,0,0
110876710579,3,0,0,0,2,0,0,0,0
110876710871,9,0,0,0,5,2,1,0,0
110876717272,10,0,0,0,22,5,0,0,0
110876717274,12,2,2,20,20,7,2,1,1
110876810870,3,0,0,0,6,1,0,0,0
110876810874,4,0,0,0,0,0,0,0,0
110876810878,3,0,0,1,0,0,0,0,0
110876817373,13,13,18,18,50,22,5,4,4
110876910975,7,7,0,0,5,7,2,0,0
110876917073,11,0,0,0,15,4,0,0,0
110878010579,10,0,0,0,15,6,0,0,0
110878110878,3,0,0,0,0,0,0,0,0
110878210971,1,0,0,0,1,0,0,0,0
110878217074,6,2,2,2,11,1,0,0,0
110878217377,0,0,3,0,0,0,0,0,0
110878310875,42,7,20,0,60,41,3,3,3
110878317074,3,0,0,0,9,3,0,0,0
110878317273,9,0,0,0,29,8,0,0,0
110878317279,15,0,0,0,3,1,0,1,1
110878410578,17,0,0,0,29,14,0,1,1
110878410874,4,0,0,0,2,1,0,0,0
110878410975,2,0,0,0,2,6,0,0,0
110878417270,77,0,0,0,39,12,0,12,12
110878417275,5,0,0,0,6,2,0,1,1
110878417678,1,2,2,4,2,0,0,0,0
110878510871,2,0,0,0,4,0,0,0,0
110878517073,10,0,0,0,1,0,0,0,0
110878610573,29,1,1,0,38,18,3,2,2
110878610579,14,0,0,0,3,3,0,0,0
110878617273,1,0,0,0,0,0,0,0,0
110878617375,10,1,0,0,14,5,0,0,0
110878710575,24,3,4,0,26,11,6,5,5
110878710579,7,0,0,0,5,2,0,0,0
110878710873,2,0,0,0,3,0,0,0,0
110878710976,17,0,0,0,10,5,1,2,0
110878717374,21,0,0,0,7,2,0,0,0
110878717678,10,2,0,11,12,2,0,0,0
110878810871,5,0,0,0,9,8,0,0,0
110878817672,6,0,0,0,12,8,0,2,0
110878917371,5,0,0,0,6,3,0,0,0
110879010878,14,0,0,0,13,5,0,2,1
110879017174,16,0,1,0,17,2,0,3,2
110879017570,5,1,0,0,6,2,0,0,0
110879017577,61,10,9,5,93,38,1,1,0
110879017773,3,0,0,0,12,3,0,1,1
110879072273,6,0,0,0,1,2,0,1,1
110879072276,9,0,0,0,25,14,0,3,1
110879072376,11,0,0,0,15,4,0,1,1
110879117172,13,0,0,0,10,7,1,3,0
110879117174,0,0,0,0,1,2,0,1,0
110879117671,7,0,0,0,10,9,0,0,0
110879217071,10,0,0,0,12,1,0,0,0
110879217278,9,3,11,5,19,4,2,1,1
110879217371,6,0,0,0,26,1,0,4,1
110879217775,18,0,0,0,19,13,0,1,1
110879217870,8,0,0,0,12,7,0,1,1
110879217970,12,0,0,0,19,7,0,1,1
110879310875,9,0,0,0,10,9,1,1,1
110879310876,2,0,0,0,2,1,0,0,0
110879317073,4,0,0,0,27,32,0,0,0
110879317174,0,0,0,0,0,0,4,0,2
110879317573,14,2,2,2,23,14,1,1,1
110879417071,5,0,0,0,6,5,0,1,1
110879417072,10,2,1,3,16,10,2,3,3
110879417074,4,0,0,0,8,23,0,2,0
110879417275,9,1,0,0,12,4,0,1,1
110879417370,20,0,0,0,41,20,0,5,3
110879417372,11,0,0,0,13,7,0,1,1
110879417474,37,1,9,18,36,7,0,0,0
110879417476,33,1,0,0,53,11,2,0,0
110879417478,3,0,0,0,5,2,0,1,1
110879417777,10,0,0,0,12,4,0,0,0
110879417778,15,0,0,0,7,2,0,3,3
110879517176,165,49,37,4,23,8,0,1,0
110879517373,23,9,4,1,44,23,0,1,1
110879517378,9,0,0,0,23,1,0,1,1
110879517478,11,0,0,0,9,2,0,1,1
110879517671,9,0,0,0,11,12,0,2,2
110879710571,7,0,0,0,4,1,0,0,0
110879710573,12,2,0,0,7,6,1,0,0
110879710978,5,0,0,0,9,4,0,1,1
110879717174,69,4,1,2,78,36,0,4,4
110879717371,14,0,0,0,10,11,0,3,2
110879717478,13,0,0,0,4,3,0,1,1
110879717979,19,1,0,0,18,9,0,1,1
110879772077,5,0,0,0,5,1,0,0,0
110879910874,8,0,0,0,7,4,0,1,1
