userid,firstType,daoshuType1,daoshuType2,daoshuType3
110942272370,5,5,5.0,
110942272677,1,6,5.0,5.0
110942272975,1,6,5.0,5.0
110942310572,1,6,5.0,5.0
110942310579,1,6,5.0,5.0
110942310870,1,7,6.0,5.0
110942310879,1,6,5.0,7.0
110942310974,1,5,5.0,4.0
110942317675,1,6,6.0,6.0
110942371075,1,6,5.0,5.0
110942371670,1,6,5.0,5.0
110942371876,1,6,5.0,1.0
110942372075,1,1,7.0,6.0
110942372470,1,7,6.0,5.0
110942372476,5,6,5.0,5.0
110942372777,1,7,6.0,5.0
110942417170,1,1,1.0,1.0
110942417271,1,6,5.0,5.0
110942417370,1,6,5.0,5.0
110942417572,1,7,6.0,5.0
110942417679,1,7,5.0,4.0
110942417778,5,6,5.0,5.0
110942471076,1,6,5.0,6.0
110942471271,1,6,5.0,6.0
110942471278,5,6,5.0,
110942471376,1,6,5.0,6.0
110942471476,1,6,5.0,5.0
110942471775,1,7,6.0,5.0
110942471779,1,6,5.0,1.0
110942472171,1,6,5.0,6.0
110942472273,1,6,5.0,5.0
110942472276,1,6,5.0,6.0
110942472370,1,7,6.0,5.0
110942472376,1,7,6.0,5.0
110942472577,6,7,6.0,5.0
110942472675,1,9,8.0,6.0
110942472972,1,6,5.0,5.0
110942472974,6,7,6.0,5.0
110942472979,1,6,6.0,5.0
110942510873,1,7,6.0,5.0
110942510977,1,7,6.0,5.0
110942517076,1,6,5.0,5.0
110942517277,1,6,5.0,1.0
110942517474,1,6,5.0,5.0
110942517476,1,6,5.0,1.0
110942517673,1,6,5.0,6.0
110942517674,1,6,5.0,5.0
110942517770,1,6,5.0,1.0
110942517972,5,6,5.0,
110942571077,1,5,5.0,5.0
110942571078,1,6,5.0,5.0
110942571275,1,5,6.0,6.0
110942571670,5,6,5.0,5.0
110942571679,1,6,5.0,5.0
110942571878,1,7,6.0,5.0
110942571879,1,1,1.0,1.0
110942572074,1,6,5.0,5.0
110942572373,7,5,4.0,3.0
110942572574,1,1,1.0,1.0
110942572772,5,6,5.0,5.0
110942572871,1,6,5.0,5.0
110942610574,1,5,6.0,5.0
110942610875,1,6,5.0,5.0
110942610877,1,7,6.0,5.0
110942617078,1,6,5.0,5.0
110942617176,1,6,5.0,6.0
110942617472,1,6,5.0,5.0
110942617477,5,6,5.0,
110942617777,1,6,5.0,5.0
110942617874,5,6,5.0,5.0
110942671173,1,5,4.0,6.0
110942671279,1,7,6.0,5.0
110942671376,1,7,6.0,5.0
110942671477,1,1,6.0,5.0
110942671578,1,7,6.0,6.0
110942671775,1,6,5.0,5.0
110942671776,1,7,6.0,5.0
110942671874,1,7,6.0,6.0
110942672073,1,7,6.0,5.0
110942672172,1,7,6.0,5.0
110942672176,1,7,6.0,6.0
110942672271,1,7,6.0,5.0
110942672773,1,7,6.0,5.0
110942674074,6,6,5.0,6.0
110942710577,7,7,6.0,5.0
110942710876,1,6,5.0,1.0
110942717070,1,6,5.0,5.0
110942717276,5,6,5.0,1.0
110942717479,5,6,6.0,5.0
110942717570,1,6,5.0,5.0
110942717574,1,6,6.0,5.0
110942717771,1,7,6.0,5.0
110942717776,1,6,5.0,6.0
110942717973,1,6,5.0,5.0
110942771275,1,6,6.0,6.0
110942771278,1,6,5.0,1.0
110942771376,1,6,5.0,5.0
110942772378,1,6,5.0,1.0
110942772570,1,6,5.0,5.0
110942772977,1,6,5.0,5.0
110942810875,1,6,5.0,5.0
110942810977,1,5,6.0,6.0
110942817173,1,6,5.0,5.0
110942817271,1,6,6.0,5.0
110942817279,1,6,5.0,5.0
110942871078,1,6,5.0,5.0
110942871175,1,6,5.0,5.0
110942871270,1,6,5.0,1.0
110942871577,1,7,6.0,5.0
110942871776,1,7,6.0,6.0
110942871778,1,6,5.0,1.0
110942871971,1,6,5.0,1.0
110942872073,1,6,5.0,5.0
110942872175,9,7,6.0,5.0
110942872474,6,6,5.0,6.0
110942872578,1,7,6.0,5.0
110942874177,1,6,5.0,5.0
110942874376,1,6,5.0,1.0
110942874471,1,6,5.0,1.0
110942874672,1,7,6.0,6.0
110942917274,3,6,5.0,3.0
110942917370,1,9,8.0,6.0
110942917373,6,6,,
110942917477,1,6,5.0,6.0
110942917671,1,1,5.0,1.0
110942917673,1,6,5.0,6.0
110942971076,1,6,5.0,6.0
110942971078,1,1,1.0,3.0
110942971273,1,6,5.0,5.0
110942971375,7,1,4.0,3.0
110942971377,1,6,6.0,6.0
110942971674,1,7,6.0,5.0
110942971678,5,6,5.0,6.0
110942971770,1,7,6.0,5.0
110942972173,1,7,6.0,5.0
110942972574,1,7,6.0,6.0
110942972672,1,6,6.0,6.0
110942972674,1,6,5.0,6.0
110942972975,1,7,6.0,5.0
110943010873,1,7,1.0,
110943010875,1,6,5.0,1.0
110943017174,6,6,5.0,5.0
110943017278,1,1,1.0,1.0
110943017572,1,1,1.0,6.0
110943017575,1,1,1.0,1.0
110943017671,1,6,5.0,5.0
110943017771,1,1,1.0,1.0
110943017774,1,6,6.0,5.0
110943017972,1,6,5.0,5.0
110943071075,1,7,6.0,5.0
110943071077,1,5,1.0,5.0
110943071271,1,6,5.0,1.0
110943071379,1,6,6.0,5.0
110943072576,1,1,5.0,1.0
110943072978,1,7,6.0,5.0
110943110879,1,1,1.0,1.0
110943117077,1,6,5.0,5.0
110943117078,1,6,5.0,1.0
110943117176,5,7,6.0,5.0
110943117177,1,6,5.0,5.0
110943117279,1,7,6.0,5.0
110943117371,1,6,6.0,6.0
110943117376,1,7,6.0,5.0
110943117478,1,6,5.0,6.0
110943171472,1,6,5.0,6.0
110943172077,1,6,5.0,5.0
110943172179,1,7,6.0,5.0
110943172272,1,7,6.0,5.0
110943172477,1,6,5.0,1.0
110943172478,1,7,6.0,5.0
110943172479,1,6,5.0,1.0
110943172574,1,6,5.0,1.0
110943172578,1,6,5.0,5.0
110943172778,1,6,5.0,5.0
110943210572,1,6,5.0,1.0
110943210579,1,6,5.0,1.0
110943210872,1,6,6.0,5.0
110943210878,1,1,1.0,1.0
110943210879,1,1,1.0,1.0
110943210978,1,6,6.0,5.0
110943217173,1,6,5.0,5.0
110943217673,1,6,5.0,5.0
110943272170,1,7,6.0,5.0
110943272670,1,6,5.0,5.0
110943272677,5,6,5.0,5.0
110943272772,1,7,5.0,5.0
110943272777,1,6,5.0,5.0
110943272871,1,6,6.0,5.0
110943272970,1,6,6.0,6.0
110943310576,1,7,5.0,4.0
110943310875,1,6,5.0,5.0
110943317179,1,6,5.0,5.0
110943317370,1,6,5.0,5.0
110943317372,1,6,5.0,6.0
110943317479,1,6,5.0,5.0
110943317771,1,1,1.0,1.0
110943317779,1,7,6.0,6.0
110943371271,1,5,6.0,5.0
110943371274,1,6,5.0,5.0
110943371275,1,6,6.0,6.0
110943371376,1,6,5.0,5.0
110943371470,1,7,6.0,5.0
110943371673,5,7,6.0,5.0
110943371776,1,6,5.0,5.0
110943371779,1,7,6.0,5.0
110943371873,1,6,5.0,5.0
110943371876,1,6,5.0,6.0
110943372074,1,6,6.0,5.0
110943372174,1,6,6.0,5.0
110943372373,1,6,6.0,5.0
110943372478,1,6,5.0,5.0
110943410871,1,6,6.0,5.0
110943410879,1,6,6.0,5.0
110943410971,1,6,5.0,5.0
110943410976,1,6,5.0,6.0
110943410977,1,7,6.0,6.0
110943417274,1,6,5.0,5.0
110943417370,1,6,5.0,5.0
110943417572,1,6,6.0,5.0
110943417775,1,6,6.0,5.0
110943471078,1,6,6.0,5.0
110943471179,1,6,5.0,5.0
110943471377,1,6,5.0,1.0
110943471771,1,6,5.0,5.0
110943471772,1,5,4.0,4.0
110943471775,1,6,5.0,5.0
110943471874,1,6,5.0,1.0
110943472271,1,6,5.0,5.0
110943472371,1,6,6.0,5.0
110943472476,1,6,5.0,5.0
110943472675,1,6,6.0,5.0
110943472677,1,7,6.0,5.0
110943472874,1,6,5.0,1.0
110943472975,1,6,6.0,6.0
110943510575,5,6,5.0,5.0
110943510577,1,6,5.0,1.0
110943517075,1,6,5.0,5.0
110943517076,1,5,1.0,1.0
110943517079,1,6,5.0,1.0
110943517174,1,7,6.0,5.0
110943517175,1,6,5.0,5.0
110943517179,1,6,5.0,1.0
110943517677,1,6,5.0,6.0
110943571072,1,6,5.0,1.0
110943571073,1,7,6.0,5.0
110943571372,1,6,5.0,5.0
110943571477,1,6,5.0,7.0
110943571679,1,6,5.0,1.0
110943572177,1,6,5.0,6.0
110943572376,1,5,5.0,4.0
110943572570,1,6,5.0,6.0
110943572576,1,7,6.0,5.0
110943572879,1,6,5.0,5.0
110943572978,1,6,5.0,1.0
110943610578,1,6,5.0,5.0
110943610870,1,6,5.0,1.0
110943610871,1,6,5.0,5.0
110943617077,3,6,5.0,5.0
110943617175,1,7,6.0,5.0
110943617279,1,6,5.0,5.0
110943617371,5,6,5.0,3.0
110943617372,5,6,5.0,5.0
110943617475,1,1,5.0,1.0
110943617772,1,7,6.0,5.0
110943617975,1,6,5.0,1.0
110943671473,1,6,5.0,1.0
110943671671,1,1,1.0,1.0
110943671679,5,7,5.0,4.0
110943672670,1,5,1.0,
110943672874,7,7,,
110943672877,1,6,5.0,1.0
110943710579,1,6,6.0,6.0
110943710871,1,6,5.0,1.0
110943710874,1,6,5.0,1.0
110943717174,1,7,6.0,5.0
110943717379,1,1,6.0,5.0
110943717671,1,6,5.0,5.0
110943772177,1,6,5.0,6.0
110943772178,1,6,5.0,6.0
110943772776,1,6,5.0,5.0
110943772777,1,7,6.0,6.0
110943772875,6,6,5.0,5.0
110943772979,1,6,5.0,6.0
110943810571,1,5,5.0,5.0
110943810574,1,7,6.0,5.0
110943810875,1,6,5.0,1.0
110943817476,1,7,6.0,5.0
110943817776,5,6,5.0,5.0
110943817974,1,6,5.0,5.0
110943871073,1,6,5.0,5.0
110943871076,1,6,6.0,6.0
110943871275,1,5,1.0,1.0
110943871277,1,1,1.0,1.0
110943871370,1,1,6.0,5.0
110943871474,1,1,1.0,8.0
110943871477,1,6,5.0,1.0
110943872571,1,7,6.0,5.0
110943872579,1,6,5.0,5.0
110943872874,1,6,5.0,5.0
110943910573,1,7,6.0,6.0
110943910575,1,1,1.0,7.0
110943910576,1,5,5.0,5.0
110943910970,5,6,5.0,5.0
110943910977,1,6,5.0,5.0
110943917076,1,1,5.0,1.0
110943917078,1,6,5.0,6.0
110943917172,1,6,5.0,1.0
110943917273,1,6,5.0,1.0
110943917374,1,1,6.0,6.0
110943917375,1,6,5.0,5.0
110943917377,1,6,5.0,5.0
110943917572,1,7,6.0,5.0
110943917576,1,6,5.0,5.0
110943917670,1,6,6.0,6.0
110943917779,1,6,5.0,5.0
110943917871,1,1,5.0,1.0
110943917970,1,6,5.0,7.0
110943917977,1,6,6.0,6.0
110943971076,6,6,6.0,6.0
110943971174,1,5,1.0,5.0
110943971270,5,6,5.0,
110943971478,1,6,5.0,1.0
110943971577,1,6,5.0,1.0
110943971777,1,6,6.0,5.0
110943971973,1,6,5.0,5.0
110943972170,1,6,5.0,1.0
110943972172,5,6,5.0,6.0
110943972176,1,6,5.0,5.0
110943972271,1,6,5.0,5.0
110943972778,1,7,6.0,5.0
110943974374,1,6,5.0,5.0
110943974376,1,6,5.0,5.0
110944010875,1,6,5.0,5.0
110944017172,1,1,1.0,1.0
110944017771,1,7,6.0,5.0
110944071072,1,5,7.0,6.0
110944071073,1,6,5.0,7.0
110944071078,1,7,5.0,4.0
110944071375,5,7,6.0,5.0
110944072371,1,7,6.0,5.0
110944072373,1,7,6.0,5.0
110944072878,1,7,6.0,6.0
110944110575,1,6,5.0,5.0
110944110577,5,7,6.0,5.0
110944110873,1,1,1.0,1.0
110944110977,1,2,6.0,4.0
110944117276,1,7,6.0,5.0
110944117375,1,1,1.0,7.0
110944117572,5,7,6.0,5.0
110944117670,1,7,6.0,5.0
110944117674,1,7,6.0,5.0
110944117771,5,7,6.0,5.0
110944117772,1,7,6.0,5.0
110944117774,5,7,6.0,5.0
110944210579,1,5,1.0,5.0
110944217377,7,7,,
110944217470,1,7,6.0,6.0
110944217475,1,5,1.0,5.0
110944217977,1,7,6.0,5.0
110944272171,7,7,,
110944272172,1,1,1.0,1.0
110944272174,1,7,6.0,6.0
110944272372,5,7,6.0,5.0
110944317573,7,7,,
110944317778,1,7,6.0,6.0
110944372077,1,7,6.0,5.0
110944372674,1,7,6.0,5.0
110944410874,1,7,5.0,4.0
110944417470,5,6,5.0,5.0
110944417570,7,7,,
110944417575,1,6,5.0,5.0
110944417670,1,7,6.0,5.0
110944417771,1,6,5.0,5.0
110944417873,1,6,6.0,5.0
110944417876,1,7,6.0,6.0
110944472174,5,5,4.0,2.0
110944472178,2,7,6.0,5.0
110944472376,1,7,6.0,5.0
110944510576,1,7,6.0,5.0
110944510878,1,6,5.0,1.0
110944517074,1,7,6.0,6.0
110944517075,1,7,6.0,5.0
110944517174,1,7,6.0,5.0
110944517175,1,6,5.0,1.0
110944517472,1,6,5.0,2.0
110944517671,7,7,,
110944517676,1,7,5.0,2.0
110944517771,1,7,6.0,5.0
110944517774,1,7,6.0,5.0
110944517875,1,6,6.0,5.0
110944517977,5,6,5.0,
110944572278,1,7,6.0,6.0
110944572377,1,7,6.0,5.0
110944572379,1,6,6.0,5.0
110944572777,1,6,5.0,5.0
110944572779,1,7,6.0,5.0
110944572978,1,6,5.0,1.0
110944610871,1,6,5.0,5.0
110944617074,1,6,6.0,5.0
110944617173,1,7,6.0,6.0
110944617371,5,6,6.0,5.0
110944672075,1,7,3.0,3.0
110944672171,1,6,5.0,1.0
110944672172,1,7,6.0,5.0
110944672479,7,7,7.0,7.0
110944672678,1,7,6.0,5.0
110944710577,1,7,6.0,5.0
110944717172,7,7,,
110944717272,5,7,6.0,5.0
110944717373,1,7,5.0,4.0
110944717474,5,7,6.0,5.0
110944717478,1,6,5.0,1.0
110944717974,1,5,5.0,5.0
110944717979,1,7,6.0,5.0
110944772376,1,5,5.0,1.0
110944772672,7,7,6.0,5.0
110944772679,7,7,,
110944810875,1,6,6.0,5.0
110944810977,1,7,6.0,5.0
110944817474,1,6,5.0,7.0
110944817478,2,7,6.0,5.0
110944817776,1,7,6.0,5.0
110944817970,1,6,5.0,1.0
110944817973,1,7,6.0,5.0
110944872070,1,6,5.0,1.0
110944872171,1,7,6.0,5.0
110944872174,6,7,6.0,
110944872770,1,6,6.0,5.0
110944910571,1,7,2.0,1.0
110944910572,1,6,5.0,1.0
110944910972,1,7,6.0,5.0
110944917375,1,6,5.0,5.0
110944917572,5,6,5.0,1.0
110944972575,1,7,6.0,5.0
110944972776,1,6,5.0,7.0
110944972974,1,7,6.0,5.0
110944972975,1,7,6.0,6.0
110944972979,2,8,7.0,6.0
110945010572,1,6,5.0,1.0
110945010872,1,7,6.0,6.0
110945017076,1,6,5.0,7.0
110945017375,5,6,6.0,5.0
110945017470,1,6,5.0,5.0
110945017871,1,1,1.0,3.0
110945017875,7,7,,
110945071372,1,7,6.0,6.0
110945071474,1,7,6.0,5.0
110945071676,7,7,,
110945071678,7,9,7.0,9.0
110945071872,1,7,6.0,5.0
110945072176,1,7,6.0,5.0
110945072574,1,5,5.0,1.0
110945072874,1,7,6.0,5.0
110945072970,7,6,5.0,5.0
110945072978,7,1,1.0,1.0
110945117571,7,7,,
110945117875,1,7,5.0,4.0
110945117976,1,7,6.0,6.0
110945171177,1,7,6.0,6.0
110945171279,1,1,4.0,5.0
110945171676,1,7,6.0,6.0
110945171879,1,7,6.0,6.0
110945172070,1,6,5.0,5.0
110945172377,1,7,6.0,5.0
110945172476,7,7,,
110945172678,1,7,6.0,5.0
110945174372,7,7,,
110945210573,1,7,6.0,6.0
110945210871,7,7,6.0,6.0
110945217073,1,7,6.0,5.0
110945217079,6,7,6.0,5.0
110945217178,5,7,6.0,5.0
110945217274,1,5,1.0,1.0
110945217278,1,7,6.0,5.0
110945217470,1,7,6.0,5.0
110945217473,1,6,6.0,5.0
110945217579,1,6,5.0,1.0
110945217872,7,7,,
110945217876,1,7,6.0,5.0
110945217971,7,7,6.0,5.0
110945271277,1,6,5.0,5.0
110945271372,1,7,5.0,1.0
110945271377,1,6,5.0,1.0
110945271677,1,7,6.0,5.0
110945272273,1,7,6.0,6.0
110945272276,1,7,6.0,6.0
110945272572,1,7,6.0,5.0
110945272575,1,6,5.0,3.0
110945272677,1,7,6.0,5.0
110945274077,1,7,6.0,5.0
110945274774,1,7,6.0,5.0
110945274776,7,7,7.0,7.0
110945310973,1,7,6.0,6.0
110945317574,1,6,5.0,1.0
110945317576,1,6,5.0,3.0
110945317772,1,7,6.0,6.0
110945317873,1,7,6.0,6.0
110945371070,1,7,6.0,5.0
110945371076,5,7,6.0,5.0
110945371275,1,7,6.0,6.0
110945371373,1,7,6.0,5.0
110945371679,1,9,8.0,9.0
110945372279,1,6,5.0,1.0
110945372570,1,7,6.0,5.0
110945372674,7,7,6.0,5.0
110945372877,1,7,6.0,6.0
110945372975,1,6,5.0,5.0
110945410870,1,7,6.0,5.0
110945417070,5,7,6.0,6.0
110945417673,1,7,6.0,6.0
110945417674,1,7,6.0,5.0
110945471076,1,7,5.0,5.0
110945471079,1,5,4.0,2.0
110945471279,1,6,5.0,5.0
110945471377,1,7,6.0,5.0
110945471476,5,6,5.0,6.0
110945471673,1,6,6.0,6.0
110945471674,3,7,6.0,5.0
110945471873,7,7,,
110945472170,5,6,6.0,5.0
110945472376,1,6,1.0,5.0
110945474070,1,7,6.0,5.0
110945474270,6,7,6.0,
110945474275,1,7,6.0,5.0
110945474471,1,6,6.0,5.0
110945510879,1,1,7.0,6.0
110945510975,1,7,5.0,4.0
110945517072,1,6,5.0,1.0
110945517571,1,7,6.0,5.0
110945517674,1,7,6.0,5.0
110945517774,1,6,5.0,5.0
110945517976,1,1,5.0,5.0
110945517977,1,7,6.0,5.0
110945571375,1,6,5.0,1.0
110945571471,1,7,6.0,5.0
110945571679,5,6,5.0,1.0
110945571774,1,6,5.0,6.0
110945610875,1,6,5.0,5.0
110945610978,1,6,5.0,5.0
110945617072,1,7,6.0,6.0
110945617474,1,7,6.0,5.0
110945617875,1,7,6.0,5.0
110945671473,1,7,6.0,6.0
110945671474,1,1,7.0,6.0
110945671871,1,7,6.0,6.0
110945671970,1,7,6.0,5.0
110945672072,1,6,5.0,5.0
110945672272,1,6,5.0,2.0
110945672370,9,7,6.0,5.0
110945672471,1,4,4.0,2.0
110945672974,1,7,6.0,5.0
110945674071,1,7,6.0,5.0
110945674074,1,7,6.0,5.0
110945674272,1,7,6.0,5.0
110945674373,2,7,6.0,5.0
110945674376,1,5,1.0,5.0
110945710978,7,7,7.0,
110945710979,7,7,6.0,5.0
110945717174,1,6,6.0,5.0
110945717176,1,7,6.0,5.0
110945717477,1,6,5.0,2.0
110945717775,1,6,5.0,5.0
110945771077,1,7,6.0,6.0
110945771378,1,7,6.0,5.0
110945771471,1,7,6.0,6.0
110945771473,1,7,6.0,5.0
110945771571,1,6,5.0,5.0
110945771872,1,7,6.0,5.0
110945771976,1,6,5.0,5.0
110945772671,1,7,6.0,5.0
110945772677,1,7,6.0,6.0
110945772679,7,7,,
110945772874,1,7,6.0,5.0
110945772979,1,7,6.0,5.0
110945810970,1,6,5.0,5.0
110945810972,1,1,5.0,1.0
110945817377,1,7,6.0,5.0
110945817479,1,9,8.0,7.0
110945817875,1,7,6.0,6.0
110945871276,1,7,6.0,5.0
110945871572,7,7,,
110945871578,1,7,6.0,5.0
110945871878,1,7,6.0,5.0
110945872175,1,6,5.0,1.0
110945872376,1,7,6.0,5.0
110945872570,1,6,5.0,5.0
110945874078,1,7,6.0,5.0
110945874371,7,1,1.0,1.0
110945874674,1,7,6.0,5.0
110945917175,7,7,7.0,6.0
110945917271,1,7,6.0,5.0
110945917472,1,7,6.0,5.0
110945917672,1,7,6.0,5.0
110945917771,1,6,5.0,1.0
110945971877,1,6,5.0,1.0
110945971879,1,7,6.0,5.0
110945971979,7,7,,
110945972170,1,7,6.0,5.0
110945972176,1,7,6.0,5.0
110945972271,1,7,6.0,5.0
110945972376,1,7,6.0,5.0
110945972473,7,7,,
110945972575,6,6,6.0,
110945972976,1,6,5.0,5.0
110945974273,7,7,,
110946017178,1,7,6.0,5.0
110946017477,5,7,6.0,6.0
110946017676,1,6,5.0,5.0
110946017773,1,7,6.0,5.0
110946017877,5,7,6.0,5.0
110946071570,1,6,5.0,5.0
110946071673,1,7,6.0,5.0
110946071872,1,6,5.0,5.0
110946072174,1,6,6.0,6.0
110946072374,1,7,6.0,5.0
110946072676,7,7,6.0,5.0
110946072872,7,7,,
110946074078,1,7,6.0,5.0
110946074079,1,7,6.0,5.0
110946074377,3,7,6.0,5.0
110946110573,7,7,,
110946110877,1,6,5.0,5.0
110946117072,1,7,5.0,5.0
110946117470,1,6,5.0,3.0
110946117477,1,7,6.0,6.0
110946117778,1,7,6.0,5.0
110946117873,1,7,6.0,5.0
110946171171,1,7,6.0,5.0
110946171277,1,7,6.0,5.0
110946171370,7,7,,
110946171372,6,7,6.0,
110946171373,1,7,6.0,5.0
110946171573,7,7,,
110946171670,1,6,5.0,5.0
110946171977,1,6,5.0,5.0
110946172476,1,6,5.0,5.0
110946172574,1,5,5.0,4.0
110946172875,7,7,,
110946174175,1,7,6.0,1.0
110946174272,1,6,5.0,6.0
110946179071,1,6,5.0,5.0
110946179278,1,6,5.0,5.0
110946179377,1,7,6.0,5.0
110946179973,1,7,6.0,5.0
110946179976,1,6,5.0,6.0
110946210577,7,7,,
110946210873,1,7,6.0,5.0
110946217074,1,7,6.0,5.0
110946217276,1,7,6.0,5.0
110946217475,1,6,5.0,5.0
110946217577,1,6,5.0,5.0
110946217972,1,7,5.0,1.0
110946271072,1,6,5.0,1.0
110946271378,1,7,5.0,5.0
110946271475,1,6,5.0,1.0
110946271476,7,7,,
110946271572,1,5,6.0,5.0
110946272471,5,7,6.0,5.0
110946272777,1,6,5.0,1.0
110946272971,1,6,5.0,5.0
110946310576,1,7,5.0,1.0
110946310977,1,6,5.0,1.0
110946317077,7,7,,
110946317174,1,7,6.0,5.0
110946317274,1,7,6.0,5.0
110946317379,1,6,5.0,5.0
110946317571,1,6,5.0,1.0
110946317678,1,1,5.0,5.0
110946317770,1,7,6.0,6.0
110946317874,1,6,5.0,5.0
110946317975,1,6,6.0,5.0
110946371070,1,7,6.0,5.0
110946371175,1,7,6.0,6.0
110946371274,7,7,7.0,7.0
110946371970,1,7,6.0,5.0
110946371973,5,7,6.0,5.0
110946372079,7,7,7.0,
110946372277,1,1,9.0,8.0
110946372579,1,6,5.0,5.0
110946372875,1,6,5.0,5.0
110946373379,1,7,6.0,5.0
110946374275,1,7,6.0,6.0
110946379471,1,5,5.0,4.0
110946379477,5,7,6.0,5.0
110946379678,6,7,6.0,5.0
110946379976,1,6,5.0,5.0
110946410870,1,6,6.0,5.0
110946417076,1,7,7.0,6.0
110946417474,1,7,6.0,5.0
110946417777,1,6,6.0,5.0
110946417978,1,7,6.0,5.0
110946471378,1,7,6.0,5.0
110946471871,1,7,6.0,5.0
110946474377,1,7,6.0,5.0
110946474471,1,1,1.0,1.0
110946474479,1,6,5.0,5.0
110946510878,1,7,6.0,5.0
110946517073,7,6,5.0,1.0
110946517171,1,6,5.0,1.0
110946517173,1,6,5.0,5.0
110946517179,1,5,5.0,5.0
110946517378,1,6,5.0,6.0
110946517479,1,6,6.0,5.0
110946517576,1,7,6.0,5.0
110946517579,1,1,6.0,5.0
110946517674,1,7,6.0,5.0
110946517875,1,6,5.0,6.0
110946571079,1,6,5.0,5.0
110946571177,1,6,5.0,5.0
110946571275,1,6,5.0,5.0
110946571277,1,6,5.0,5.0
110946571671,5,6,5.0,2.0
110946571870,1,7,6.0,6.0
110946571875,1,6,5.0,6.0
110946571974,1,6,5.0,3.0
110946572376,1,6,5.0,5.0
110946572570,1,6,5.0,5.0
110946572675,1,6,6.0,6.0
110946572873,1,6,5.0,5.0
110946572975,1,7,6.0,5.0
110946610970,2,7,6.0,5.0
110946617075,1,6,5.0,1.0
110946617171,7,7,6.0,5.0
110946617173,5,6,5.0,7.0
110946617475,1,7,6.0,5.0
110946617476,5,6,5.0,5.0
110946617675,1,7,6.0,5.0
110946617974,1,6,1.0,1.0
110946617979,1,7,6.0,5.0
110946671276,1,7,6.0,5.0
110946671777,1,7,6.0,5.0
110946671872,1,7,6.0,5.0
110946671970,7,7,,
110946672272,1,7,6.0,5.0
110946672575,1,1,1.0,1.0
110946672970,1,7,6.0,5.0
110946672974,1,6,5.0,5.0
110946672979,1,7,6.0,5.0
110946710575,1,6,5.0,6.0
110946710576,1,6,6.0,5.0
110946717274,1,6,5.0,6.0
110946717276,1,6,5.0,5.0
110946717477,1,7,6.0,5.0
110946717576,1,6,5.0,5.0
110946717770,1,6,6.0,5.0
110946717876,1,7,6.0,5.0
110946771071,1,7,6.0,5.0
110946771074,1,6,6.0,6.0
110946771079,2,6,5.0,2.0
110946771273,5,7,6.0,5.0
110946771470,7,7,,
110946771676,5,6,5.0,
110946771771,1,7,6.0,5.0
110946771777,1,7,6.0,5.0
110946771872,1,7,6.0,5.0
110946772873,2,5,4.0,3.0
110946774373,1,6,5.0,1.0
110946774379,2,6,5.0,2.0
110946810570,1,7,6.0,5.0
110946810575,1,7,6.0,5.0
110946810879,1,7,6.0,5.0
110946817070,1,6,6.0,5.0
110946817072,1,7,6.0,6.0
110946817075,1,7,6.0,6.0
110946817172,7,7,,
110946817176,1,7,6.0,5.0
110946817371,1,7,6.0,5.0
110946817373,1,7,6.0,6.0
110946817470,7,7,7.0,
110946871070,1,6,5.0,1.0
110946871077,1,6,5.0,5.0
110946871178,1,7,6.0,5.0
110946871271,7,7,,
110946871276,1,7,6.0,5.0
110946871277,1,7,6.0,6.0
110946871876,2,5,4.0,4.0
110946871879,2,1,1.0,8.0
110946872073,1,7,6.0,5.0
110946872373,1,6,5.0,6.0
110946872771,1,7,6.0,6.0
110946874171,5,7,6.0,5.0
110946874278,1,7,6.0,5.0
110946874472,1,7,6.0,5.0
110946874475,5,6,5.0,5.0
110946874872,1,6,5.0,7.0
110946910974,1,6,5.0,5.0
110946910977,1,6,5.0,5.0
110946917076,6,6,5.0,6.0
110946917177,1,6,6.0,5.0
110946917370,1,6,6.0,5.0
110946917576,1,6,5.0,6.0
110946917770,1,6,5.0,6.0
110946917776,1,6,5.0,5.0
110946917779,1,6,6.0,6.0
110946971071,1,6,5.0,1.0
110946971072,1,6,5.0,5.0
110946971179,5,6,5.0,5.0
110946971270,1,6,5.0,5.0
110946971371,1,6,6.0,5.0
110946971374,1,6,5.0,6.0
110946971677,1,6,5.0,1.0
110946971779,1,6,5.0,5.0
110946972272,1,6,5.0,5.0
110946972372,5,1,7.0,6.0
110946972374,5,6,5.0,5.0
110946972973,1,7,6.0,5.0
110946974077,1,6,5.0,1.0
110946974270,5,7,6.0,5.0
110946974278,1,6,6.0,6.0
110947017171,1,7,6.0,5.0
110947017375,1,7,6.0,5.0
110947017674,1,7,6.0,5.0
110947017779,1,6,5.0,1.0
110947017879,1,7,6.0,5.0
110947017977,1,7,6.0,6.0
110947017978,5,7,6.0,5.0
110947072071,7,7,,
110947072471,1,7,6.0,5.0
110947110572,7,7,,
110947117173,1,6,5.0,6.0
110947117179,1,7,6.0,5.0
110947117776,6,7,2.0,6.0
110947117870,1,7,6.0,5.0
110947172076,7,7,7.0,
110947172775,1,7,6.0,5.0
110947172777,1,7,6.0,6.0
110947217171,1,6,5.0,1.0
110947217570,5,5,5.0,5.0
110947271373,1,6,5.0,5.0
110947271773,1,7,6.0,5.0
110947272571,9,7,6.0,5.0
110947272572,1,7,6.0,5.0
110947272577,1,1,5.0,2.0
110947272979,7,7,,
110947310577,1,5,5.0,5.0
110947317472,1,7,6.0,5.0
110947317473,9,6,5.0,1.0
