userid,interval_mean,interval_var,interval_min,interval_lastvale1,interval_lastvale2,interval_lastvale3,interval_lastvale4,interval_last3_mean,interval_last3_var,first_interval
111126113695,26785.8,2819900476.16,47.0,47.0,132991.0,257.0,423.0,44431.67,3921385110.22,211.0
111126113815,19487.7,977960611.1,3.0,91.0,736.0,268.0,3.0,365.0,74042.0,14.0
111126113892,39.67,26.89,36.0,47.0,36.0,36.0,,39.67,26.89,36.0
111126146256,32053.6,11184527851.31,6.0,58.0,83.0,71.0,6.0,70.67,104.22,11.0
111126146851,165.67,31534.22,15.0,415.0,15.0,67.0,,165.67,31534.22,67.0
111126148554,81495.6,122023108732.08,2.0,37.0,3.0,36.0,22171.0,25.33,249.56,3818149.0
111126148753,138685.58,331840948297.92,6.0,256.0,247.0,14.0,7.0,172.33,12548.22,13.0
111126213098,265.0,407046.36,13.0,35.0,27.0,104.0,28.0,55.33,1194.89,16.0
111126213211,233.8,53045.36,4.0,315.0,647.0,95.0,4.0,352.33,51480.89,108.0
111126213611,126377.78,127224252465.28,5.0,141.0,14.0,34.0,1135235.0,63.0,3108.67,137.0
111126216115,4811.2,827364367.76,3.0,24.0,8.0,5.0,14.0,12.33,69.56,51.0
111126216393,2685.47,106762588.84,3.0,93.0,18.0,51.0,128.0,54.0,942.0,148.0
111126285219,150.5,9263.25,42.0,91.0,294.0,270.0,42.0,218.33,8202.89,82.0
111126285612,19264.28,4647190847.09,7.0,103.0,85.0,273.0,15.0,153.67,7174.22,96.0
111126313813,53.29,1601.35,6.0,86.0,64.0,22.0,123.0,57.33,704.89,62.0
111126313816,11121.79,614003053.0,1.0,35.0,150.0,1.0,163.0,62.0,4064.67,14.0
111126316111,9535.9,794008110.69,6.0,41.0,197.0,184.0,579.0,140.67,4994.89,11.0
111126316315,,,30.0,30.0,,,,,,30.0
111126316317,7525.78,438023110.4,3.0,66719.0,9.0,3.0,4.0,22243.67,989027643.56,13.0
111126316393,29724.52,7001116332.12,1.0,60.0,41.0,2.0,10.0,34.33,582.89,39.0
111126346658,283914.1,844856755516.37,2.0,105.0,120.0,17.0,3130190.0,80.67,2064.22,21.0
111126346855,51274.45,14312361102.43,4.0,54.0,4.0,5.0,21383.0,21.0,544.67,62.0
111126346857,12062763.0,145509961688001.0,12.0,12.0,24125514.0,,,,,24125514.0
111126346950,13403.48,2335137111.23,1.0,105.0,6.0,9.0,113018.0,40.0,2114.0,13.0
111126413290,16429.52,1740769855.89,2.0,272.0,264.0,9.0,618.0,181.67,14917.56,6.0
111126413293,,,,,,,,,,
111126413518,117.0,5740.8,5.0,254.0,43.0,5.0,51.0,100.67,11996.22,102.0
111126413611,1257.69,12452914.06,9.0,1149.0,9.0,56.0,13431.0,404.67,277384.22,38.0
111126413710,5978.72,628601868.43,4.0,528.0,66.0,73.0,44406.0,222.33,46724.22,219.0
111126413790,,,,,,,,,,
111126416996,1609.27,18234470.2,7.0,951.0,8.0,15071.0,122.0,5343.33,47461957.56,314.0
111126446659,663548.86,2627720459576.26,1.0,101.0,44.0,123.0,960.0,89.33,1108.22,7.0
111126446855,43872.76,12729891844.09,1.0,5.0,14222.0,5691.0,8979.0,6639.33,34136849.56,1.0
111126513011,75479.54,68172567161.63,7.0,22.0,89.0,14.0,22.0,41.67,1130.89,18.0
111126513092,89.25,4799.19,1.0,159.0,149.0,81.0,40.0,129.67,1200.89,9.0
111126513097,21872.62,4429079812.7,4.0,125.0,147.0,4.0,250459.0,92.0,3952.67,46.0
111126513995,,,,,,,,,,
111126516395,17636.65,3182412854.53,8.0,26.0,28.0,355.0,195.0,136.33,23908.22,28.0
111126613114,71750.7,46117782161.41,6.0,106.0,6.0,85.0,14.0,65.67,1853.56,716002.0
111126613313,32279.0,6530875558.4,4.0,52.0,171.0,4.0,48994.0,75.67,4928.22,32.0
111126613318,19067.14,2133324200.41,3.0,25.0,103.0,3.0,1016.0,43.67,1840.89,132201.0
111126613492,36568.24,4202971408.3,2.0,62.0,108.0,2.0,20.0,57.33,1883.56,23677.0
111126613597,85119.17,35427944166.47,14.0,77.0,572.0,50.0,505987.0,233.0,57582.0,14.0
111126613691,,,,,,,,,,
111126613713,7491.22,303174219.3,3.0,66.0,381.0,51.0,2019.0,166.0,23150.0,16.0
111126613715,8372.45,474018805.25,1.0,4892.0,3803.0,80055.0,2431.0,29583.33,1273892221.56,34.0
111126613790,89.0,9925.25,3.0,187.0,118.0,3.0,95.0,102.67,5760.22,12.0
111126613990,32860.0,16951332586.29,1.0,70.0,62.0,149.0,62.0,93.67,1541.56,90.0
111126616394,10053.94,2546882441.64,3.0,338.0,65.0,3.0,50.0,135.33,21177.56,128.0
111126616996,13193.64,3155807014.69,2.0,61.0,243.0,22.0,512.0,108.67,9276.22,145.0
111126616999,67.0,436.0,34.0,91.0,52.0,78.0,34.0,73.67,262.89,80.0
111126646054,164550.31,111700953016.34,5.0,143.0,5.0,106570.0,115.0,35572.67,2520313844.22,10.0
111126646057,3000349.57,22509002527890.54,6.0,12.0,6900.0,29.0,6.0,2313.67,10517274.89,10204242.0
111126646451,1094486.86,3902350929836.26,6.0,3850.0,6.0,14.0,2302623.0,1290.0,3276810.67,130992.0
111126646659,2819786.67,15901942528739.56,16.0,8459280.0,64.0,16.0,,2819786.67,15901942528739.56,16.0
111126648353,3512.86,67832142.69,41.0,49.0,41.0,23683.0,42.0,7924.33,124167798.22,86.0
111126648753,11718.83,1469282195.81,2.0,32.0,223.0,1666.0,18.0,640.33,532076.22,60.0
111126713511,53986.75,5005791197.94,131.0,114942.0,131.0,963.0,124154.0,38678.67,2908163376.22,2485.0
111126713690,48.0,2581.2,6.0,23.0,65.0,6.0,140.0,31.33,614.89,6.0
111126746655,487996.83,4984245121876.0,1.0,48.0,64.0,21.0,94.0,44.33,314.89,19.0
111126746658,333263.62,1776765485572.48,1.0,2557.0,9.0,7889107.0,436179.0,2630557.67,13826171627600.89,429.0
111126748556,1394738.25,36955805985124.08,11.0,44.0,30.0,69.0,109.0,47.67,260.22,12.0
111126785212,11984.69,4860099412.43,2.0,48.0,13.0,2277.0,72.0,779.33,1121706.89,136.0
111126785593,62977.36,34427717098.78,2.0,261.0,163.0,2.0,27.0,142.0,11400.67,170.0
111126813091,17082.41,2751259223.11,2.0,44.0,26.0,39.0,5.0,36.33,57.56,56.0
111126813599,296.11,513392.54,1.0,29.0,1.0,6.0,8.0,12.0,148.67,9.0
111126813697,13025.1,3188181824.54,3.0,238.0,25.0,23.0,27.0,95.33,10177.56,119.0
111126813795,85.25,3834.19,6.0,69.0,87.0,179.0,6.0,111.67,2320.89,6.0
111126813798,30866.39,4260784366.1,2.0,271963.0,119814.0,418.0,45808.0,130731.67,12349045560.22,67.0
111126816914,61.0,2188.67,12.0,47.0,124.0,12.0,,61.0,2188.67,12.0
111126846850,,,,,,,,,,
111126846851,353787.83,625746371673.14,8.0,49.0,9.0,2122610.0,16.0,707556.0,1001188911724.67,8.0
111126848351,263055.0,3355217089991.03,2.0,57.0,8.0,681807.0,60.0,227290.67,103292549033.56,31.0
111126848550,133336.91,535713956165.74,4.0,103.0,119.0,10.0,365.0,77.33,2309.56,38.0
111126848751,1840861.94,12163114082374.68,1.0,427438.0,68.0,795722.0,1008829.0,407742.67,105704834363.56,6574326.0
111126913294,2511.49,145341958.67,2.0,11.0,180.0,7.0,552.0,66.0,6500.67,25.0
111126913710,,,95.0,95.0,,,,,,95.0
111126913793,4187.64,142195649.8,2.0,44.0,7.0,479.0,45849.0,176.67,45930.89,175.0
111126913816,2485.66,66001159.01,3.0,70.0,11.0,251.0,749.0,110.67,10426.89,33.0
111126913818,7389.33,327833254.67,9.0,64.0,142.0,9.0,58221.0,71.67,2977.56,39.0
111126916116,803.94,19248381.37,3.0,26383.0,120.0,54.0,11.0,8852.33,153662862.89,63.0
111126916195,146.5,7482.25,60.0,60.0,233.0,,,,,233.0
111126916994,13396.61,2941914218.93,6.0,55.0,20.0,28716.0,96.0,9597.0,182768284.67,52.0
111126946055,1016174.5,1178957869725.58,163252.0,953692.0,3361023.0,843145.0,163252.0,1719286.67,1349685867294.89,276557.0
111126946251,54411.17,24832669016.14,1.0,1.0,35.0,11.0,218.0,15.67,203.56,17.0
111126946957,58.3,8716.56,8.0,137.0,52.0,8.0,32.0,65.67,2866.89,70.0
111126948752,4710132.8,75997035269562.97,10.0,25.0,2168.0,22109774.0,10.0,7370655.67,108620805387409.55,1438687.0
111127048550,1165967.75,10012723591365.52,2.0,85.0,82.0,11388245.0,175.0,3796137.33,28820049411130.88,2.0
111127146455,69263.91,53979454466.81,2.0,93.0,11.0,8015.0,46.0,2706.33,14092091.56,21.0
111127146856,22185.85,5880796689.36,3.0,3.0,329.0,8.0,287835.0,113.33,23260.22,46.0
111127148358,39411.75,11192463998.02,3.0,35.0,32482.0,4762.0,41933.0,12426.33,204838970.89,287.0
111127246052,1856225.79,11714862743989.31,3.0,9861296.0,20.0,6987083.0,932901.0,5616133.0,17147212675946.0,10.0
111127246054,290540.67,1088918952967.43,1.0,26.0,15.0,35.0,6950489.0,25.33,66.89,12.0
111127248555,,,,,,,,,,
111127348556,395099.71,2534496231471.38,1.0,44.0,57.0,147.0,14.0,82.67,2097.56,97673.0
111127546453,86823.0,30062891594.8,15.0,124.0,341.0,39.0,433596.0,168.0,16168.67,15.0
111127546455,4276.12,281858018.79,2.0,30.0,29.0,2.0,412.0,20.33,168.22,20.0
111127546652,518900.77,2550196801822.1,37.0,139.0,91.0,46.0,11105.0,92.0,1442.0,7066368.0
111127548552,36963.59,9900364250.37,5.0,9.0,953.0,17.0,6.0,326.33,196366.22,204.0
111127646856,64166.96,28112685027.96,1.0,123.0,3.0,362.0,1.0,162.67,22266.89,28.0
111127748754,41.67,683.56,9.0,43.0,9.0,73.0,,41.67,683.56,73.0
111127846057,826457.26,3882919493343.73,4.0,141.0,12.0,283.0,29.0,145.33,12249.56,1557464.0
111127846852,1752362.86,3599749463228.55,1.0,3452036.0,2412483.0,117505.0,108760.0,1994008.0,1940743494472.67,261.0
111127848356,91954.42,112953498057.96,2.0,15.0,58.0,35.0,12.0,36.0,308.67,23.0
111127946054,63286.24,46558670397.06,1.0,19.0,11.0,7.0,13.0,12.33,24.89,4.0
111127946059,11967.18,1342911066.15,1.0,93.0,185.0,2.0,5.0,93.33,5581.56,30.0
111127948354,34822.53,6839290236.25,5.0,9.0,94.0,236260.0,119.0,78787.67,12398769086.89,7.0
111127948752,502936.0,3108955015690.15,1.0,184.0,31.0,318.0,4551.0,177.67,13748.22,66.0
111128013015,509146.4,1061586195200.24,27.0,999.0,27.0,3705.0,110.0,1577.0,2421656.0,46643.0
111128013092,72377.58,36127925535.4,5.0,320.0,1422.0,444.0,32.0,728.67,242918.22,30.0
111128013190,6748.38,188653505.23,15.0,42633.0,62.0,1327.0,233.0,14674.0,391119544.67,15.0
111128013211,2265.57,12282075.96,18.0,349.0,94.0,10327.0,18.0,3590.0,22704422.0,1291.0
111128013513,,,,,,,,,,
111128013817,10561.61,3048164073.97,1.0,23.0,4.0,1.0,37.0,9.33,94.89,38.0
111128013892,87.0,6400.0,7.0,167.0,7.0,,,,,7.0
111128013996,4191.11,128870503.65,2.0,31.0,243.0,164.0,18.0,146.0,7652.67,848.0
111128016311,97705.75,62481927487.69,12.0,199.0,24.0,17.0,224439.0,80.0,7088.67,170.0
111128046150,1014493.78,8270841230201.84,7.0,4268939.0,12124745.0,7.0,47445.0,5464563.67,25216304433211.56,32387.0
111128046458,3777480.5,42806580917101.25,17.0,31.0,150.0,17.0,15109724.0,66.0,3560.67,15109724.0
111128046858,173106.85,341884654176.36,2.0,11.0,2.0,4.0,2601703.0,5.67,14.89,16.0
111128048751,688247.79,12591098252092.74,1.0,854.0,1.0,251.0,339.0,368.67,128190.89,124.0
111128085217,12216.92,2130375131.03,2.0,54.0,198.0,491.0,7.0,247.67,33061.56,105.0
111128085614,91698.05,28801055902.33,7.0,246768.0,634783.0,22063.0,410067.0,301204.67,64052641738.89,94785.0
111128085690,29533.68,5184797547.82,5.0,462.0,20.0,7.0,227691.0,163.0,44728.67,76.0
111128113011,32.29,2300.78,1.0,35.0,20.0,5.0,3.0,20.0,150.0,13.0
111128113016,82197.15,101519308308.9,3.0,174.0,10.0,95.0,57.0,93.0,4484.67,53.0
111128113394,70932.75,15063602551.19,5.0,205.0,5.0,7.0,283514.0,72.33,8800.89,283514.0
111128113415,11968.23,457010518.02,17.0,48137.0,69389.0,2726.0,24293.0,40084.0,773084666.0,204.0
111128113417,77.75,3413.69,13.0,36.0,163.0,13.0,99.0,70.67,4350.89,99.0
111128113513,12496.74,1002026817.41,2.0,39.0,11.0,72924.0,2.0,24324.67,1180947730.89,88.0
111128113698,354.55,362923.52,2.0,103.0,223.0,2.0,7.0,109.33,8160.22,29.0
111128113792,390.43,286863.67,12.0,35.0,112.0,1382.0,83.0,509.67,381470.89,12.0
111128113899,6372.09,391701084.81,2.0,195.0,30.0,2.0,3.0,75.67,7250.89,3.0
111128113917,318.67,214813.33,4.0,277.0,639.0,4.0,8.0,306.67,67644.22,82.0
111128116196,63939.7,47081096121.61,5.0,61.0,354.0,54.0,9.0,156.33,19544.22,93.0
111128116315,46378.25,5032511384.69,13.0,70.0,16749.0,13.0,168681.0,5610.67,62031776.22,168681.0
111128116917,46569.94,80463446724.1,1.0,148.0,30.0,43.0,208.0,73.67,2790.89,27.0
111128146854,1415766.15,7358878834084.43,4.0,2231656.0,8440057.0,2432817.0,3528605.0,4368176.67,8296849015813.56,19.0
111128146952,148100.31,138798689592.83,13.0,309.0,313496.0,132247.0,258.0,148684.0,16482770312.67,29.0
111128146958,2167.98,171613801.63,2.0,367.0,36.0,2.0,7.0,135.0,27104.67,24.0
111128185615,1942.0,33569089.17,4.0,48.0,67.0,4.0,61.0,39.67,696.22,21129.0
111128185694,24018.64,4456313140.6,2.0,77.0,92.0,132.0,221.0,100.33,538.89,108.0
111128213018,35022.36,6139002332.07,2.0,125.0,210.0,2.0,343808.0,112.33,7290.89,19.0
111128213092,124.43,46901.96,10.0,84.0,10.0,43.0,23.0,45.67,916.22,42.0
111128213212,12503.89,804203229.88,11.0,18.0,14.0,90345.0,46.0,30125.67,1813184056.22,79.0
111128213412,231.44,100896.02,12.0,34.0,39.0,284.0,64.0,119.0,13616.67,126.0
111128213699,195.0,13924.0,77.0,313.0,77.0,,,,,77.0
111128213799,329.5,58221.25,3.0,441.0,224.0,3.0,650.0,222.67,31974.89,650.0
111128213991,485.91,1662412.63,2.0,2.0,45.0,17.0,13.0,21.33,317.56,48.0
111128216113,213497.0,318612757168.09,2.0,167.0,262.0,77.0,100.0,168.67,5705.56,126.0
111128216117,198520.2,482365968232.64,1.0,71.0,214.0,8.0,58.0,97.67,7428.22,53.0
111128216911,123.0,46409.67,3.0,60.0,55.0,602.0,5.0,239.0,65888.67,13.0
111128246253,409669.59,1150230527999.24,7.0,30.0,51.0,158.0,16.0,79.67,3141.56,100.0
111128246258,,,31.0,31.0,,,,,,31.0
111128246452,35536.37,12881897531.92,2.0,48969.0,511093.0,35941.0,4370.0,198667.67,48833082584.89,13.0
111128246650,215388.47,1747060562009.8,1.0,1215046.0,1888862.0,329297.0,20.0,1144401.67,407869142453.56,81.0
111128248356,57840.5,9101661871.58,3163.0,270511.0,24872.0,3163.0,15888.0,99515.33,14698305789.56,9442.0
111128248757,1644860.0,13431964892611.4,4.0,857.0,46367.0,30869.0,140.0,26031.0,356896472.0,11944605.0
111128248759,168158.0,72361328525.2,2.0,9413.0,43102.0,2.0,85463.0,17505.67,342347293.56,702810.0
111128285093,47.39,1547.46,1.0,101.0,28.0,10.0,20.0,46.33,1548.22,11.0
111128285218,5380.59,251040517.3,6.0,113.0,257.0,43.0,134.0,137.67,7936.89,151.0
111128285519,76277.05,63198826228.15,3.0,44.0,59.0,54.0,270.0,52.33,38.89,29.0
111128313012,109628.93,167661052863.0,2.0,54.0,22.0,31.0,1641703.0,35.67,181.56,15.0
111128313491,172696.65,453604054853.03,2.0,2194.0,63.0,35.0,3095370.0,764.0,1022580.67,85.0
111128313496,18892.82,2893991166.62,2.0,23.0,107.0,2269.0,5.0,799.67,1080646.22,45783.0
111128313696,16088.55,2470627578.79,3.0,47.0,61.0,3.0,59.0,37.0,610.67,939.0
111128313914,19634.84,2014254346.85,1.0,435.0,12.0,6.0,19112.0,151.0,40334.0,127.0
111128316313,,,526.0,526.0,,,,,,526.0
111128316994,103.0,20057.2,3.0,99.0,21.0,378.0,3.0,166.0,23486.0,14.0
111128316997,21380.45,10038039895.31,1.0,94.0,47.0,15.0,90.0,52.0,1052.67,195.0
111128346056,328.33,176724.22,4.0,4.0,59.0,922.0,,328.33,176724.22,922.0
111128346259,416750.72,1274326685987.53,3.0,113.0,75.0,51631.0,36.0,17273.0,590236322.67,1730117.0
111128348755,6111.69,159661935.75,6.0,47575.0,3986.0,601.0,38.0,17387.33,457557313.56,6388.0
111128348756,35.0,900.0,5.0,5.0,65.0,,,,,65.0
111128348757,521167.33,949271460725.56,1.0,3067539.0,1.0,5.0,34620.0,1022515.0,2091061580290.67,396669.0
111128385619,8675.9,2155693616.3,1.0,36.0,56.0,72.0,101.0,54.67,216.89,116.0
111128413016,7999.55,388351510.45,3.0,316.0,23.0,20.0,50.0,119.67,19274.89,53763.0
111128413517,78573.25,37539010712.52,19.0,114.0,132.0,92.0,34.0,112.67,267.56,702967.0
111128413590,2888.98,413787151.75,1.0,784.0,12.0,2.0,16.0,266.0,134178.67,148.0
111128413790,10160.1,1631653510.59,1.0,94.0,126.0,2.0,261.0,74.0,2762.67,31.0
111128413792,91237.73,140341324771.17,4.0,46.0,161.0,27.0,14.0,78.0,3504.67,58.0
111128413818,24316.0,3279055633.76,4.0,57.0,60.0,206.0,12187.0,107.67,4836.22,66.0
111128416914,10431.29,635165892.21,4.0,88.0,18.0,862.0,12.0,322.67,146256.89,19.0
111128446158,1009897.47,8468052560367.05,1.0,24.0,252.0,14.0,11371875.0,96.67,12080.89,90874.0
111128446456,496996.83,706425795007.31,2.0,2515045.0,1830364.0,7.0,9.0,1448472.0,1127156773406.0,567.0
111128448356,408175.68,1932219174056.01,13.0,74.0,706.0,91.0,170.0,290.33,86437.56,744.0
111128448359,317419.89,1761677301133.21,2.0,61.0,5.0,54.0,23.0,40.0,620.67,7033494.0
111128448556,969651.27,14762317534982.74,1.0,126.0,73.0,16.0,46.0,71.67,2017.56,17.0
111128485094,2614.69,75952380.98,5.0,26.0,5.0,15.0,767.0,15.33,73.56,16.0
111128485292,5483.0,429337690.5,6.0,519.0,6.0,253.0,44.0,259.33,43881.56,48.0
111128485614,56592.37,34881176141.7,3.0,66.0,14.0,142.0,140.0,74.0,2762.67,238.0
111128485692,2879.4,35322724.37,4.0,43.0,169.0,264.0,45.0,158.67,8193.56,16.0
111128485699,13852.56,7013865203.5,1.0,422.0,9.0,53.0,1.0,161.33,34296.22,62.0
111128485715,70.86,2476.12,1.0,150.0,60.0,121.0,1.0,110.33,1406.89,20.0
111128513096,429.75,177841.69,16.0,21.0,973.0,709.0,16.0,567.67,161038.22,16.0
111128513212,26223.5,5443774050.05,7.0,79.0,46.0,247193.0,17.0,82439.33,13571885521.56,122.0
111128513496,10465.26,1347293902.33,2.0,139332.0,135436.0,110481.0,50777.0,128416.33,163367893.56,67.0
111128513793,1893.0,4761170.67,21.0,71.0,1348.0,910.0,21.0,776.33,280721.56,6354.0
111128513919,,,,,,,,,,
111128513990,21459.67,6327340059.42,1.0,36.0,52.0,29.0,1914.0,39.0,92.67,51.0
111128516192,79316.12,37134299162.57,3.0,269838.0,514922.0,817569.0,10.0,534109.67,50185624669.56,63.0
111128546054,1530554.1,10136799880431.29,4.0,27115.0,10172256.0,18.0,259266.0,3399796.33,22933227342881.55,71076.0
111128546853,714466.73,5729718238560.27,2.0,31.0,69.0,9.0,344.0,36.33,614.22,94963.0
111128546858,4633565.6,85876514281911.42,30.0,30.0,127.0,125.0,64.0,94.0,2048.67,23167482.0
111128548352,230419.0,174033714401.78,10.0,1332017.0,228821.0,463808.0,48923.0,674882.0,225116352474.0,10.0
111128585210,52977.53,14121565260.99,1.0,33.0,5.0,475438.0,1.0,158492.0,50227383588.67,9.0
111128585296,10342.25,1418108810.49,5.0,171299.0,33.0,7.0,34023.0,57113.0,6519221410.67,84.0
111128613198,12369.62,1067296945.48,1.0,79.0,37.0,1.0,30.0,39.0,1016.0,1.0
111128613212,16934.9,4230375581.09,4.0,501.0,769.0,19.0,16681.0,429.67,96294.22,146.0
111128613214,19336.54,4286427363.33,1.0,76.0,25.0,63.0,1.0,54.67,468.22,246089.0
111128613297,32.67,814.89,11.0,14.0,73.0,11.0,,32.67,814.89,11.0
111128613315,92994.67,46623438028.72,22.0,701461.0,79.0,106.0,38.0,233882.0,109315060742.0,90.0
111128613412,80033.69,62633759768.67,6.0,44.0,57.0,6.0,310.0,35.67,468.22,58.0
111128613594,19169.43,2346261575.58,1.0,79.0,137.0,128.0,13.0,114.67,649.56,92.0
111128613712,,,,,,,,,,
111128613818,91533.74,213640388876.09,7.0,278150.0,984.0,27.0,2878258.0,93053.67,17130478948.22,127.0
111128616119,149061.89,59556449583.06,2.0,582986.0,51.0,321246.0,34.0,301427.67,56831918872.22,27.0
111128616391,16092.25,1474884612.94,35.0,362.0,153.0,35.0,117564.0,183.33,18281.56,67.0
111128616398,22651.59,6199689431.89,4.0,41.0,486.0,258.0,654.0,261.67,33010.89,60.0
111128619454,191959.14,746241775342.67,1.0,753.0,2.0,14.0,8.0,256.33,123362.89,10.0
111128646857,117576.34,332362805634.72,2.0,384752.0,24249.0,9.0,257.0,136336.67,30953018517.56,23399.0
111128648758,655850.89,7447465405624.47,5.0,171.0,5.0,6.0,930.0,60.67,6086.89,776982.0
111128685011,497.62,2828168.36,4.0,220.0,214.0,8.0,4.0,147.33,9712.89,7006.0
111128685617,5796.87,294201666.37,2.0,16.0,30963.0,84.0,18.0,10354.33,212359341.56,70.0
111128713017,101.0,10930.8,1.0,275.0,1.0,4.0,161.0,93.33,16502.89,64.0
111128713091,35087.55,19356314043.55,1.0,143.0,2237.0,50.0,9.0,810.0,1019606.0,328.0
111128713092,154.17,22431.14,25.0,459.0,195.0,25.0,34.0,226.33,31883.56,60.0
111128713293,125481.0,246179574528.0,1.0,171.0,30.0,1.0,2.0,67.33,5513.56,24.0
111128713311,23681.9,4905292556.09,1.0,233792.0,5.0,5.0,1098.0,77934.0,12145858082.0,1.0
111128713315,44340.83,68799873093.48,1.0,2389936.0,76.0,173951.0,22.0,854654.33,1183583650605.56,62.0
111128713595,7033.7,1535921137.07,2.0,154.0,13.0,4.0,55.0,57.0,4718.0,41.0
111128713796,41020.71,20211060396.09,3.0,30.0,215.0,8.0,606663.0,84.33,8617.56,95.0
111128713797,148141.22,230109729274.6,3.0,84059.0,2296713.0,681279.0,9.0,1020683.67,873570717830.22,99.0
111128713918,14472.18,4784775218.15,2.0,188.0,14.0,12.0,15403.0,71.33,6806.22,11.0
111128716114,288.9,557782.49,1.0,82.0,2526.0,2.0,7.0,870.0,1372234.67,139.0
111128716195,29206.55,11729752957.15,13.0,1128.0,20.0,54.0,13.0,400.67,264699.56,23.0
111128746454,153335.0,168004355577.72,1.0,1.0,78969.0,37.0,2812.0,26335.67,1385134104.89,9.0
111128748758,3697.24,171317273.54,2.0,70.0,2255.0,686.0,4.0,1003.67,846160.22,13.0
111128813013,93.0,4116.67,3.0,148.0,128.0,3.0,,93.0,4116.67,3.0
111128813118,51618.92,25001333021.08,2.0,84.0,57.0,705.0,69.0,282.0,89586.0,138.0
111128813192,,,,,,,,,,
111128813314,401.64,707001.87,6.0,91.0,6.0,3036.0,176.0,1044.33,1984572.22,57.0
111128813512,1425.0,6838399.67,9.0,151.0,9.0,1097.0,7210.0,419.0,233202.67,54.0
111128816395,5240.69,156603045.34,10.0,496.0,35.0,10.0,33793.0,180.33,49926.89,55.0
111128816995,39422.0,23867125920.57,4.0,23.0,127.0,137.0,817081.0,95.67,2656.89,43.0
111128819650,,,,,,,,,,
111128819851,430320.3,4068820387553.47,2.0,90.0,27.0,10.0,278.0,42.33,1184.22,295.0
111128846255,462881.24,5803131785108.37,2.0,97.0,173.0,8.0,76201.0,92.67,4546.89,23.0
111128885210,65.2,3061.36,2.0,166.0,48.0,2.0,37.0,72.0,4770.67,73.0
111128885616,87.75,2302.69,21.0,144.0,64.0,21.0,129.0,76.33,2597.56,127.0
111128885697,,,,,,,,,,
111128913116,56486.5,5248274006.92,38.0,121496.0,39.0,30328.0,38.0,50621.0,2664536732.67,61.0
111128913119,10998.85,1582191788.13,4.0,217.0,29.0,54.0,3021.0,100.0,6948.67,132.0
111128913211,157891.5,504888711333.08,25.0,1281.0,80.0,70.0,35245.0,477.0,323224.67,378.0
111128913291,17216.6,932865908.24,6.0,56.0,101.0,459.0,60727.0,205.33,32510.89,80.0
111128913292,60450.85,16994580890.28,5.0,41.0,17.0,67.0,117.0,41.67,416.89,359509.0
111128913395,18689.07,6859594002.06,2.0,11.0,45216.0,140.0,59.0,15122.33,452817160.22,77.0
111128913511,65.5,2456.25,5.0,122.0,29.0,106.0,5.0,85.67,1648.22,5.0
111128913694,122916.52,81714884268.25,4.0,38.0,577.0,1962.0,73.0,859.0,656724.67,39.0
111128913697,15637.24,3821291380.15,1.0,53053.0,38412.0,400.0,98.0,30621.67,492401048.22,82.0
111128916197,33003.84,9506437764.76,2.0,119.0,101.0,174.0,20.0,131.33,964.22,36.0
111128916399,163.5,3906.25,101.0,101.0,226.0,,,,,226.0
111128916999,14371.94,1190469109.61,12.0,126794.0,83057.0,53.0,217.0,69968.0,2762874474.0,180.0
111128946153,185632.0,88697073354.67,13.0,25.0,21.0,624760.0,95595.0,208268.67,86732515373.56,13.0
111128946654,321745.82,1320450216435.57,1.0,996.0,9.0,7.0,1588483.0,337.33,216921.56,111.0
111128946850,67347.84,85240133771.25,2.0,692445.0,1979374.0,26737.0,53922.0,899518.67,656904960674.89,118.0
111128948552,222428.83,421367642773.03,1.0,26.0,1.0,101.0,44.0,42.67,1805.56,106.0
111128948752,,,,,,,,,,
111128985091,99.67,6489.11,2.0,56.0,147.0,2.0,38.0,68.33,3580.22,212.0
